library,N,l2_error,max_error,rt_error
VectorFFT,1173,7.210e-16,9.122e-16,2.246e-15
MKL,1173,3.963e-16,4.123e-16,1.169e-15
VectorFFT,1174,5.601e-16,5.671e-16,1.212e-15
MKL,1174,4.366e-16,4.282e-16,1.556e-15
VectorFFT,1175,4.698e-16,4.663e-16,1.388e-15
MKL,1175,3.088e-16,2.898e-16,1.187e-15
VectorFFT,1176,4.198e-16,6.054e-16,8.807e-16
MKL,1176,2.430e-16,2.555e-16,6.374e-16
VectorFFT,1177,5.936e-16,7.724e-16,1.054e-15
MKL,1177,4.445e-16,3.891e-16,1.417e-15
VectorFFT,1178,7.861e-16,1.085e-15,2.937e-15
MKL,1178,2.690e-16,3.587e-16,7.352e-16
VectorFFT,1179,5.364e-16,6.407e-16,1.178e-15
MKL,1179,4.446e-16,4.590e-16,1.404e-15
VectorFFT,1180,5.436e-16,6.368e-16,1.233e-15
MKL,1180,2.797e-16,3.591e-16,8.893e-16
VectorFFT,1181,5.468e-16,7.329e-16,1.107e-15
MKL,1181,4.376e-16,4.352e-16,1.528e-15
VectorFFT,1182,5.543e-16,5.922e-16,1.404e-15
MKL,1182,4.463e-16,4.475e-16,1.498e-15
VectorFFT,1183,5.540e-16,6.013e-16,1.240e-15
MKL,1183,2.905e-16,2.659e-16,1.176e-15
VectorFFT,1184,3.873e-16,3.674e-16,1.082e-15
MKL,1184,2.408e-16,2.150e-16,7.805e-16
VectorFFT,1185,5.576e-16,5.252e-16,1.172e-15
MKL,1185,3.778e-16,3.386e-16,1.079e-15
VectorFFT,1186,5.657e-16,9.976e-16,1.450e-15
MKL,1186,4.373e-16,5.841e-16,1.320e-15
VectorFFT,1187,5.404e-16,8.793e-16,1.160e-15
MKL,1187,4.815e-16,5.649e-16,1.530e-15
VectorFFT,1188,4.802e-16,4.727e-16,1.328e-15
MKL,1188,2.580e-16,2.592e-16,7.183e-16
VectorFFT,1189,4.596e-16,4.494e-16,1.167e-15
MKL,1189,2.947e-16,3.355e-16,8.924e-16
VectorFFT,1190,4.747e-16,5.392e-16,1.138e-15
MKL,1190,3.033e-16,3.783e-16,9.499e-16
VectorFFT,1191,5.477e-16,6.250e-16,1.295e-15
MKL,1191,4.832e-16,5.367e-16,1.703e-15
VectorFFT,1192,5.695e-16,7.058e-16,1.305e-15
MKL,1192,3.362e-16,5.297e-16,9.286e-16
VectorFFT,1193,5.258e-16,1.017e-15,1.371e-15
MKL,1193,4.457e-16,4.997e-16,1.239e-15
VectorFFT,1194,5.615e-16,6.907e-16,1.486e-15
MKL,1194,4.345e-16,3.959e-16,1.219e-15
VectorFFT,1195,5.597e-16,9.522e-16,1.278e-15
MKL,1195,4.353e-16,5.326e-16,1.390e-15
VectorFFT,1196,5.457e-16,6.784e-16,1.550e-15
MKL,1196,2.486e-16,2.716e-16,6.821e-16
VectorFFT,1197,8.680e-16,1.308e-15,3.019e-15
MKL,1197,3.280e-16,4.250e-16,9.240e-16
VectorFFT,1198,5.553e-16,6.618e-16,1.123e-15
MKL,1198,4.342e-16,4.487e-16,1.454e-15
VectorFFT,1199,5.711e-16,7.216e-16,1.170e-15
MKL,1199,4.432e-16,4.587e-16,1.154e-15
VectorFFT,1200,4.872e-16,5.889e-16,1.423e-15
MKL,1200,2.636e-16,3.232e-16,8.225e-16
VectorFFT,1201,8.610e-16,9.377e-16,2.558e-15
MKL,1201,4.877e-16,6.251e-16,1.434e-15
VectorFFT,1202,5.461e-16,8.070e-16,1.325e-15
MKL,1202,4.374e-16,4.290e-16,1.455e-15
VectorFFT,1203,5.405e-16,6.192e-16,1.120e-15
MKL,1203,4.310e-16,4.534e-16,1.230e-15
VectorFFT,1204,4.848e-16,7.326e-16,1.357e-15
MKL,1204,2.634e-16,2.814e-16,8.181e-16
VectorFFT,1205,5.502e-16,8.328e-16,1.116e-15
MKL,1205,4.492e-16,4.258e-16,1.320e-15
VectorFFT,1206,5.360e-16,7.562e-16,1.210e-15
MKL,1206,2.925e-16,3.826e-16,9.101e-16
VectorFFT,1207,5.709e-16,6.666e-16,1.313e-15
MKL,1207,3.178e-16,2.595e-16,1.108e-15
VectorFFT,1208,5.339e-16,5.793e-16,1.313e-15
MKL,1208,4.357e-16,4.604e-16,1.438e-15
VectorFFT,1209,5.675e-16,5.833e-16,1.382e-15
MKL,1209,3.106e-16,3.728e-16,1.046e-15
VectorFFT,1210,4.034e-16,4.364e-16,9.852e-16
MKL,1210,2.988e-16,2.819e-16,8.854e-16
VectorFFT,1211,5.627e-16,6.360e-16,1.379e-15
MKL,1211,4.723e-16,4.623e-16,1.368e-15
VectorFFT,1212,5.228e-16,6.848e-16,1.190e-15
MKL,1212,3.040e-16,3.947e-16,9.430e-16
VectorFFT,1213,5.519e-16,5.843e-16,1.045e-15
MKL,1213,4.361e-16,4.049e-16,1.245e-15
VectorFFT,1214,5.514e-16,7.025e-16,1.179e-15
MKL,1214,4.469e-16,4.768e-16,1.313e-15
VectorFFT,1215,5.316e-16,4.924e-16,1.296e-15
MKL,1215,4.843e-16,5.898e-16,1.402e-15
VectorFFT,1216,4.068e-16,4.549e-16,8.945e-16
MKL,1216,2.413e-16,2.645e-16,6.872e-16
VectorFFT,1217,7.234e-16,8.609e-16,1.860e-15
MKL,1217,4.851e-16,5.895e-16,1.758e-15
VectorFFT,1218,5.446e-16,5.704e-16,2.373e-15
MKL,1218,2.875e-16,3.113e-16,9.924e-16
VectorFFT,1219,5.352e-16,7.101e-16,1.313e-15
MKL,1219,3.058e-16,3.596e-16,8.191e-16
VectorFFT,1220,5.393e-16,4.994e-16,1.371e-15
MKL,1220,2.833e-16,3.570e-16,7.798e-16
VectorFFT,1221,4.711e-16,4.947e-16,1.429e-15
MKL,1221,4.017e-16,4.843e-16,1.057e-15
VectorFFT,1222,6.378e-16,8.639e-16,2.058e-15
MKL,1222,2.666e-16,2.750e-16,9.361e-16
VectorFFT,1223,5.337e-16,6.774e-16,1.071e-15
MKL,1223,4.496e-16,4.905e-16,1.575e-15
VectorFFT,1224,5.840e-16,6.483e-16,1.368e-15
MKL,1224,2.609e-16,2.316e-16,7.355e-16
VectorFFT,1225,5.104e-16,7.476e-16,1.436e-15
MKL,1225,3.140e-16,3.469e-16,9.415e-16
VectorFFT,1226,5.620e-16,6.994e-16,1.336e-15
MKL,1226,4.570e-16,4.415e-16,1.588e-15
VectorFFT,1227,5.235e-16,6.306e-16,1.300e-15
MKL,1227,4.760e-16,5.666e-16,1.606e-15
VectorFFT,1228,5.729e-16,8.869e-16,1.514e-15
MKL,1228,4.432e-16,4.083e-16,1.450e-15
VectorFFT,1229,5.461e-16,7.813e-16,1.360e-15
MKL,1229,4.541e-16,4.098e-16,1.309e-15
VectorFFT,1230,4.581e-16,3.976e-16,1.256e-15
MKL,1230,3.149e-16,2.975e-16,9.163e-16
VectorFFT,1231,5.603e-16,8.097e-16,1.278e-15
MKL,1231,4.790e-16,4.668e-16,1.599e-15
VectorFFT,1232,3.767e-16,4.130e-16,9.180e-16
MKL,1232,2.424e-16,2.492e-16,7.308e-16
VectorFFT,1233,5.669e-16,6.996e-16,1.656e-15
MKL,1233,4.662e-16,4.369e-16,1.377e-15
VectorFFT,1234,5.673e-16,7.961e-16,1.442e-15
MKL,1234,4.368e-16,5.424e-16,1.514e-15
VectorFFT,1235,5.108e-16,5.441e-16,1.544e-15
MKL,1235,4.081e-16,4.385e-16,1.209e-15
VectorFFT,1236,5.483e-16,7.190e-16,1.233e-15
MKL,1236,3.115e-16,4.653e-16,8.502e-16
VectorFFT,1237,5.645e-16,8.759e-16,1.402e-15
MKL,1237,4.554e-16,4.547e-16,1.368e-15
VectorFFT,1238,5.548e-16,7.437e-16,1.392e-15
MKL,1238,4.529e-16,5.126e-16,1.383e-15
VectorFFT,1239,5.545e-16,5.448e-16,1.140e-15
MKL,1239,4.252e-16,4.124e-16,1.087e-15
VectorFFT,1240,4.539e-16,6.523e-16,1.213e-15
MKL,1240,2.651e-16,3.478e-16,7.483e-16
VectorFFT,1241,5.449e-16,6.336e-16,1.213e-15
MKL,1241,3.238e-16,3.522e-16,1.160e-15
VectorFFT,1242,6.131e-16,8.342e-16,1.982e-15
MKL,1242,3.028e-16,3.714e-16,8.348e-16
VectorFFT,1243,5.609e-16,7.970e-16,1.120e-15
MKL,1243,4.507e-16,4.274e-16,1.150e-15
VectorFFT,1244,5.374e-16,5.369e-16,1.146e-15
MKL,1244,4.439e-16,3.527e-16,1.281e-15
VectorFFT,1245,5.320e-16,7.626e-16,1.306e-15
MKL,1245,3.236e-16,2.710e-16,9.165e-16
VectorFFT,1246,5.498e-16,6.031e-16,1.239e-15
MKL,1246,3.110e-16,4.046e-16,9.137e-16
VectorFFT,1247,1.094e-15,1.988e-15,4.963e-15
MKL,1247,3.015e-16,3.384e-16,1.035e-15
VectorFFT,1248,5.102e-16,6.913e-16,1.461e-15
MKL,1248,2.457e-16,2.884e-16,7.673e-16
VectorFFT,1249,8.849e-16,8.454e-16,2.282e-15
MKL,1249,4.452e-16,4.290e-16,1.402e-15
VectorFFT,1250,4.328e-16,4.946e-16,9.994e-16
MKL,1250,2.959e-16,2.794e-16,7.729e-16
VectorFFT,1251,5.254e-16,5.770e-16,1.283e-15
MKL,1251,4.584e-16,4.577e-16,1.454e-15
VectorFFT,1252,5.322e-16,7.141e-16,1.339e-15
MKL,1252,4.669e-16,5.867e-16,1.501e-15
VectorFFT,1253,5.801e-16,8.866e-16,1.228e-15
MKL,1253,4.573e-16,4.505e-16,1.593e-15
VectorFFT,1254,4.929e-16,5.829e-16,1.282e-15
MKL,1254,2.732e-16,3.502e-16,7.835e-16
VectorFFT,1255,5.636e-16,7.137e-16,1.218e-15
MKL,1255,4.580e-16,4.451e-16,1.296e-15
VectorFFT,1256,5.641e-16,9.828e-16,1.251e-15
MKL,1256,4.535e-16,4.069e-16,1.531e-15
VectorFFT,1257,5.442e-16,6.503e-16,1.459e-15
MKL,1257,4.525e-16,4.957e-16,1.423e-15
VectorFFT,1258,7.659e-16,9.950e-16,2.873e-15
MKL,1258,3.325e-16,3.911e-16,9.293e-16
VectorFFT,1259,5.600e-16,7.524e-16,1.161e-15
MKL,1259,4.716e-16,4.972e-16,1.379e-15
VectorFFT,1260,4.972e-16,6.945e-16,1.154e-15
MKL,1260,2.701e-16,2.857e-16,8.340e-16
VectorFFT,1261,5.516e-16,8.052e-16,1.432e-15
MKL,1261,4.640e-16,5.299e-16,1.422e-15
VectorFFT,1262,5.376e-16,7.800e-16,1.258e-15
MKL,1262,4.733e-16,5.509e-16,1.483e-15
VectorFFT,1263,5.611e-16,7.333e-16,1.312e-15
MKL,1263,4.482e-16,5.006e-16,1.513e-15
VectorFFT,1264,5.430e-16,5.895e-16,1.408e-15
MKL,1264,2.796e-16,2.986e-16,9.943e-16
VectorFFT,1265,6.195e-16,6.044e-16,2.060e-15
MKL,1265,4.395e-16,4.107e-16,1.270e-15
VectorFFT,1266,5.211e-16,5.228e-16,1.269e-15
MKL,1266,4.428e-16,4.189e-16,1.396e-15
VectorFFT,1267,5.727e-16,8.016e-16,1.196e-15
MKL,1267,4.671e-16,7.546e-16,1.600e-15
VectorFFT,1268,5.745e-16,5.724e-16,1.184e-15
MKL,1268,4.498e-16,3.550e-16,1.438e-15
VectorFFT,1269,5.266e-16,4.959e-16,1.563e-15
MKL,1269,3.730e-16,4.567e-16,1.115e-15
VectorFFT,1270,5.628e-16,6.794e-16,1.169e-15
MKL,1270,3.394e-16,5.415e-16,1.056e-15
VectorFFT,1271,8.328e-16,1.026e-15,3.413e-15
MKL,1271,5.118e-16,5.973e-16,2.204e-15
VectorFFT,1272,5.415e-16,6.085e-16,1.281e-15
MKL,1272,2.638e-16,4.021e-16,7.612e-16
VectorFFT,1273,5.592e-16,9.071e-16,1.234e-15
MKL,1273,3.198e-16,3.829e-16,1.057e-15
VectorFFT,1274,5.620e-16,7.089e-16,1.699e-15
MKL,1274,2.688e-16,3.246e-16,8.926e-16
VectorFFT,1275,5.524e-16,5.180e-16,1.779e-15
MKL,1275,3.965e-16,4.017e-16,1.130e-15
VectorFFT,1276,4.786e-16,5.885e-16,1.071e-15
MKL,1276,2.539e-16,2.715e-16,7.249e-16
VectorFFT,1277,8.502e-16,8.607e-16,2.581e-15
MKL,1277,4.718e-16,4.466e-16,1.464e-15
VectorFFT,1278,5.258e-16,5.630e-16,1.152e-15
MKL,1278,2.910e-16,4.541e-16,1.083e-15
VectorFFT,1279,5.588e-16,7.723e-16,1.267e-15
MKL,1279,4.434e-16,3.971e-16,1.403e-15
VectorFFT,1280,3.461e-16,3.649e-16,7.536e-16
MKL,1280,2.280e-16,2.266e-16,6.498e-16
VectorFFT,1281,5.523e-16,6.404e-16,1.206e-15
MKL,1281,3.105e-16,2.808e-16,8.138e-16
VectorFFT,1282,5.704e-16,7.741e-16,1.322e-15
MKL,1282,4.245e-16,3.995e-16,1.336e-15
VectorFFT,1283,5.596e-16,6.500e-16,1.415e-15
MKL,1283,4.350e-16,4.356e-16,1.337e-15
VectorFFT,1284,5.467e-16,8.322e-16,1.381e-15
MKL,1284,3.139e-16,4.297e-16,1.355e-15
VectorFFT,1285,5.467e-16,8.207e-16,1.228e-15
MKL,1285,4.242e-16,4.421e-16,1.393e-15
VectorFFT,1286,5.466e-16,7.406e-16,1.330e-15
MKL,1286,4.338e-16,3.422e-16,1.268e-15
VectorFFT,1287,5.394e-16,7.520e-16,1.547e-15
MKL,1287,2.952e-16,3.227e-16,8.527e-16
VectorFFT,1288,4.508e-16,5.107e-16,1.009e-15
MKL,1288,2.504e-16,2.688e-16,7.954e-16
VectorFFT,1289,8.455e-16,8.363e-16,2.226e-15
MKL,1289,4.429e-16,4.639e-16,1.312e-15
VectorFFT,1290,5.207e-16,6.845e-16,1.941e-15
MKL,1290,3.178e-16,4.473e-16,1.012e-15
VectorFFT,1291,5.365e-16,6.651e-16,1.276e-15
MKL,1291,4.319e-16,3.878e-16,1.422e-15
VectorFFT,1292,5.067e-16,6.516e-16,1.075e-15
MKL,1292,2.801e-16,3.268e-16,8.076e-16
VectorFFT,1293,5.718e-16,7.447e-16,1.196e-15
MKL,1293,4.283e-16,4.362e-16,1.588e-15
VectorFFT,1294,5.512e-16,6.733e-16,1.245e-15
MKL,1294,4.333e-16,4.045e-16,1.369e-15
VectorFFT,1295,4.528e-16,5.961e-16,1.749e-15
MKL,1295,4.186e-16,4.854e-16,1.290e-15
VectorFFT,1296,5.812e-16,5.921e-16,1.272e-15
MKL,1296,2.541e-16,3.047e-16,8.484e-16
VectorFFT,1297,8.468e-16,9.365e-16,2.407e-15
MKL,1297,4.224e-16,3.896e-16,1.331e-15
VectorFFT,1298,5.638e-16,9.081e-16,1.167e-15
MKL,1298,2.831e-16,3.354e-16,8.237e-16
VectorFFT,1299,5.398e-16,5.560e-16,1.313e-15
MKL,1299,4.302e-16,4.196e-16,1.509e-15
VectorFFT,1300,4.891e-16,5.551e-16,1.545e-15
MKL,1300,2.692e-16,3.581e-16,8.382e-16
VectorFFT,1301,9.789e-16,9.389e-16,2.572e-15
MKL,1301,4.229e-16,4.163e-16,1.225e-15
VectorFFT,1302,5.074e-16,4.784e-16,1.470e-15
MKL,1302,2.628e-16,2.755e-16,8.788e-16
VectorFFT,1303,5.502e-16,8.779e-16,1.312e-15
MKL,1303,4.542e-16,5.084e-16,1.525e-15
VectorFFT,1304,5.431e-16,7.237e-16,1.307e-15
MKL,1304,4.185e-16,4.315e-16,1.596e-15
VectorFFT,1305,5.060e-16,5.300e-16,1.138e-15
MKL,1305,3.200e-16,3.883e-16,1.125e-15
VectorFFT,1306,5.634e-16,8.051e-16,1.225e-15
MKL,1306,4.233e-16,3.664e-16,1.477e-15
VectorFFT,1307,5.415e-16,7.880e-16,1.100e-15
MKL,1307,4.518e-16,5.032e-16,1.511e-15
VectorFFT,1308,5.390e-16,6.071e-16,1.243e-15
MKL,1308,3.051e-16,3.158e-16,9.423e-16
VectorFFT,1309,6.442e-16,8.256e-16,2.027e-15
MKL,1309,3.554e-16,3.798e-16,9.975e-16
VectorFFT,1310,5.488e-16,5.011e-16,1.292e-15
MKL,1310,3.404e-16,3.613e-16,1.130e-15
VectorFFT,1311,5.292e-16,4.590e-16,1.256e-15
MKL,1311,3.232e-16,3.050e-16,1.037e-15
VectorFFT,1312,3.752e-16,4.310e-16,9.358e-16
MKL,1312,2.413e-16,2.780e-16,7.424e-16
VectorFFT,1313,5.597e-16,9.010e-16,1.218e-15
MKL,1313,4.392e-16,5.063e-16,1.368e-15
VectorFFT,1314,5.435e-16,8.584e-16,1.430e-15
MKL,1314,2.999e-16,4.902e-16,8.727e-16
VectorFFT,1315,5.780e-16,8.428e-16,1.461e-15
MKL,1315,4.418e-16,4.312e-16,1.661e-15
VectorFFT,1316,4.243e-16,4.380e-16,1.078e-15
MKL,1316,2.607e-16,3.443e-16,8.095e-16
VectorFFT,1317,5.660e-16,7.383e-16,1.253e-15
MKL,1317,4.529e-16,5.279e-16,1.198e-15
VectorFFT,1318,5.433e-16,6.403e-16,1.227e-15
MKL,1318,4.306e-16,5.009e-16,1.458e-15
VectorFFT,1319,5.331e-16,5.712e-16,1.214e-15
MKL,1319,4.253e-16,4.315e-16,1.470e-15
VectorFFT,1320,5.119e-16,6.095e-16,1.176e-15
MKL,1320,2.516e-16,2.986e-16,7.845e-16
VectorFFT,1321,7.656e-16,1.298e-15,2.129e-15
MKL,1321,4.274e-16,4.283e-16,1.405e-15
VectorFFT,1322,5.468e-16,7.842e-16,1.367e-15
MKL,1322,4.208e-16,3.816e-16,1.237e-15
VectorFFT,1323,5.468e-16,7.925e-16,1.958e-15
MKL,1323,3.495e-16,4.727e-16,8.318e-16
VectorFFT,1324,5.467e-16,8.763e-16,1.226e-15
MKL,1324,4.327e-16,4.606e-16,1.285e-15
VectorFFT,1325,5.652e-16,8.433e-16,1.263e-15
MKL,1325,4.296e-16,5.177e-16,1.366e-15
VectorFFT,1326,6.349e-16,5.898e-16,1.598e-15
MKL,1326,2.581e-16,2.388e-16,7.520e-16
VectorFFT,1327,1.043e-15,1.155e-15,2.847e-15
MKL,1327,4.245e-16,3.651e-16,1.458e-15
VectorFFT,1328,5.563e-16,9.170e-16,1.576e-15
MKL,1328,2.800e-16,3.708e-16,9.113e-16
VectorFFT,1329,5.460e-16,8.074e-16,1.106e-15
MKL,1329,4.390e-16,4.436e-16,1.423e-15
VectorFFT,1330,4.188e-16,4.702e-16,1.289e-15
MKL,1330,2.828e-16,3.378e-16,8.670e-16
VectorFFT,1331,4.235e-16,5.362e-16,1.044e-15
MKL,1331,2.926e-16,3.195e-16,7.605e-16
VectorFFT,1332,5.199e-16,6.653e-16,1.523e-15
MKL,1332,2.609e-16,2.685e-16,8.308e-16
VectorFFT,1333,5.055e-16,5.262e-16,1.392e-15
MKL,1333,3.170e-16,3.111e-16,8.695e-16
VectorFFT,1334,9.730e-16,1.160e-15,4.028e-15
MKL,1334,2.660e-16,3.496e-16,8.852e-16
VectorFFT,1335,5.091e-16,6.896e-16,1.293e-15
MKL,1335,3.616e-16,4.758e-16,1.072e-15
VectorFFT,1336,5.596e-16,6.966e-16,1.154e-15
MKL,1336,4.482e-16,5.267e-16,1.443e-15
VectorFFT,1337,5.614e-16,6.460e-16,1.396e-15
MKL,1337,4.355e-16,4.200e-16,1.395e-15
VectorFFT,1338,5.496e-16,5.416e-16,1.386e-15
MKL,1338,4.199e-16,5.091e-16,1.261e-15
VectorFFT,1339,5.580e-16,8.598e-16,1.325e-15
MKL,1339,4.310e-16,4.595e-16,1.392e-15
VectorFFT,1340,5.444e-16,6.643e-16,1.419e-15
MKL,1340,2.914e-16,3.321e-16,8.874e-16
VectorFFT,1341,5.596e-16,6.802e-16,1.263e-15
MKL,1341,4.552e-16,4.020e-16,1.446e-15
VectorFFT,1342,5.445e-16,7.721e-16,1.217e-15
MKL,1342,2.879e-16,3.772e-16,8.459e-16
VectorFFT,1343,5.521e-16,6.568e-16,1.412e-15
MKL,1343,3.146e-16,2.852e-16,1.041e-15
VectorFFT,1344,3.742e-16,5.421e-16,1.099e-15
MKL,1344,2.354e-16,2.850e-16,7.213e-16
VectorFFT,1345,5.518e-16,8.050e-16,1.289e-15
MKL,1345,4.380e-16,4.502e-16,1.511e-15
VectorFFT,1346,5.540e-16,6.762e-16,1.282e-15
MKL,1346,4.249e-16,4.205e-16,1.289e-15
VectorFFT,1347,5.733e-16,4.529e-16,1.273e-15
MKL,1347,4.303e-16,3.486e-16,1.274e-15
VectorFFT,1348,5.608e-16,6.446e-16,1.414e-15
MKL,1348,4.401e-16,4.590e-16,1.308e-15
VectorFFT,1349,5.906e-16,6.008e-16,1.383e-15
MKL,1349,4.256e-16,3.711e-16,1.222e-15
VectorFFT,1350,4.942e-16,5.603e-16,1.021e-15
MKL,1350,3.029e-16,3.311e-16,1.124e-15
VectorFFT,1351,5.762e-16,5.900e-16,1.414e-15
MKL,1351,4.427e-16,3.932e-16,1.735e-15
VectorFFT,1352,5.708e-16,8.436e-16,1.441e-15
MKL,1352,2.509e-16,2.931e-16,7.896e-16
VectorFFT,1353,4.534e-16,6.307e-16,1.317e-15
MKL,1353,2.922e-16,3.592e-16,9.979e-16
VectorFFT,1354,5.598e-16,7.979e-16,1.205e-15
MKL,1354,4.280e-16,4.582e-16,1.386e-15
VectorFFT,1355,5.592e-16,9.407e-16,1.362e-15
MKL,1355,4.394e-16,4.212e-16,1.214e-15
VectorFFT,1356,5.531e-16,9.410e-16,1.169e-15
MKL,1356,3.198e-16,3.955e-16,1.132e-15
VectorFFT,1357,5.685e-16,6.412e-16,1.383e-15
MKL,1357,3.912e-16,3.660e-16,1.123e-15
VectorFFT,1358,5.740e-16,9.356e-16,1.464e-15
MKL,1358,3.152e-16,4.859e-16,1.195e-15
VectorFFT,1359,5.419e-16,6.316e-16,1.243e-15
MKL,1359,4.778e-16,4.042e-16,1.482e-15
VectorFFT,1360,4.871e-16,4.143e-16,1.129e-15
MKL,1360,2.570e-16,2.598e-16,7.958e-16
VectorFFT,1361,9.172e-16,8.372e-16,2.406e-15
MKL,1361,4.762e-16,4.719e-16,1.343e-15
VectorFFT,1362,5.850e-16,6.828e-16,1.254e-15
MKL,1362,4.412e-16,5.019e-16,1.370e-15
VectorFFT,1363,4.872e-16,5.814e-16,1.289e-15
MKL,1363,3.035e-16,3.622e-16,8.859e-16
VectorFFT,1364,6.138e-16,8.326e-16,2.061e-15
MKL,1364,2.528e-16,3.117e-16,7.286e-16
VectorFFT,1365,5.462e-16,7.062e-16,1.474e-15
MKL,1365,3.126e-16,3.789e-16,9.040e-16
VectorFFT,1366,5.559e-16,5.392e-16,1.237e-15
MKL,1366,4.375e-16,4.294e-16,1.553e-15
VectorFFT,1367,5.820e-16,7.901e-16,1.222e-15
MKL,1367,4.733e-16,4.564e-16,1.405e-15
VectorFFT,1368,5.315e-16,6.207e-16,1.271e-15
MKL,1368,2.579e-16,2.907e-16,9.952e-16
VectorFFT,1369,4.712e-16,4.738e-16,1.252e-15
MKL,1369,3.390e-16,3.392e-16,8.626e-16
VectorFFT,1370,5.504e-16,6.158e-16,1.375e-15
MKL,1370,3.661e-16,4.707e-16,1.193e-15
VectorFFT,1371,5.693e-16,7.130e-16,1.440e-15
MKL,1371,4.385e-16,4.608e-16,1.360e-15
VectorFFT,1372,3.830e-16,4.941e-16,9.928e-16
MKL,1372,2.868e-16,3.271e-16,9.544e-16
VectorFFT,1373,5.796e-16,6.268e-16,1.268e-15
MKL,1373,4.592e-16,4.370e-16,1.567e-15
VectorFFT,1374,5.970e-16,6.347e-16,1.277e-15
MKL,1374,4.305e-16,4.576e-16,1.385e-15
VectorFFT,1375,4.252e-16,4.507e-16,1.255e-15
MKL,1375,3.080e-16,3.087e-16,1.054e-15
VectorFFT,1376,4.113e-16,5.436e-16,9.836e-16
MKL,1376,2.450e-16,2.900e-16,9.308e-16
VectorFFT,1377,6.004e-16,6.989e-16,1.439e-15
MKL,1377,3.417e-16,4.358e-16,9.813e-16
VectorFFT,1378,5.403e-16,7.066e-16,1.188e-15
MKL,1378,2.778e-16,2.833e-16,9.450e-16
VectorFFT,1379,5.523e-16,6.951e-16,1.251e-15
MKL,1379,4.705e-16,4.600e-16,1.626e-15
VectorFFT,1380,5.470e-16,7.179e-16,1.232e-15
MKL,1380,2.779e-16,3.284e-16,9.503e-16
VectorFFT,1381,9.049e-16,1.018e-15,2.728e-15
MKL,1381,4.477e-16,5.427e-16,1.542e-15
VectorFFT,1382,5.772e-16,7.189e-16,1.555e-15
MKL,1382,4.280e-16,5.451e-16,1.652e-15
VectorFFT,1383,5.868e-16,8.594e-16,1.473e-15
MKL,1383,4.568e-16,5.083e-16,1.425e-15
VectorFFT,1384,5.439e-16,6.495e-16,1.448e-15
MKL,1384,4.233e-16,3.700e-16,1.336e-15
VectorFFT,1385,5.776e-16,7.607e-16,1.328e-15
MKL,1385,4.534e-16,5.192e-16,1.552e-15
VectorFFT,1386,4.684e-16,5.814e-16,1.317e-15
MKL,1386,3.297e-16,2.957e-16,1.021e-15
VectorFFT,1387,5.752e-16,9.968e-16,1.502e-15
MKL,1387,3.233e-16,3.297e-16,9.163e-16
VectorFFT,1388,5.734e-16,5.395e-16,1.258e-15
MKL,1388,4.371e-16,4.443e-16,1.620e-15
VectorFFT,1389,5.491e-16,7.477e-16,1.308e-15
MKL,1389,4.852e-16,5.972e-16,1.729e-15
VectorFFT,1390,5.695e-16,8.635e-16,1.224e-15
MKL,1390,3.820e-16,4.682e-16,1.066e-15
VectorFFT,1391,5.425e-16,7.100e-16,1.455e-15
MKL,1391,4.445e-16,4.254e-16,1.434e-15
VectorFFT,1392,4.677e-16,4.742e-16,1.536e-15
MKL,1392,2.494e-16,3.504e-16,9.383e-16
VectorFFT,1393,5.809e-16,9.850e-16,1.192e-15
MKL,1393,4.557e-16,5.129e-16,1.479e-15
VectorFFT,1394,8.132e-16,1.451e-15,3.069e-15
MKL,1394,3.392e-16,3.655e-16,1.170e-15
VectorFFT,1395,5.478e-16,6.020e-16,1.463e-15
MKL,1395,3.084e-16,3.639e-16,9.019e-16
VectorFFT,1396,5.702e-16,9.741e-16,1.279e-15
MKL,1396,4.327e-16,5.869e-16,1.423e-15
VectorFFT,1397,5.396e-16,6.512e-16,1.214e-15
MKL,1397,4.752e-16,7.082e-16,1.771e-15
VectorFFT,1398,5.599e-16,6.891e-16,1.288e-15
MKL,1398,4.441e-16,3.959e-16,1.420e-15
VectorFFT,1399,5.652e-16,8.401e-16,1.541e-15
MKL,1399,4.738e-16,5.119e-16,1.722e-15
VectorFFT,1400,4.249e-16,4.904e-16,1.112e-15
MKL,1400,2.765e-16,2.847e-16,8.636e-16
VectorFFT,1401,5.603e-16,7.289e-16,1.235e-15
MKL,1401,4.814e-16,5.137e-16,1.682e-15
VectorFFT,1402,5.583e-16,7.672e-16,1.483e-15
MKL,1402,4.468e-16,4.880e-16,1.592e-15
VectorFFT,1403,5.578e-16,7.172e-16,1.181e-15
MKL,1403,3.311e-16,3.895e-16,1.022e-15
VectorFFT,1404,5.699e-16,6.484e-16,1.287e-15
MKL,1404,2.541e-16,2.604e-16,9.897e-16
VectorFFT,1405,5.662e-16,8.520e-16,1.215e-15
MKL,1405,4.470e-16,5.024e-16,1.598e-15
VectorFFT,1406,7.279e-16,1.178e-15,3.045e-15
MKL,1406,2.871e-16,2.573e-16,1.043e-15
VectorFFT,1407,6.052e-16,6.656e-16,1.251e-15
MKL,1407,4.835e-16,5.275e-16,1.444e-15
VectorFFT,1408,3.469e-16,4.423e-16,9.067e-16
MKL,1408,2.238e-16,2.446e-16,6.739e-16
VectorFFT,1409,6.807e-16,7.838e-16,1.698e-15
