N1,N2,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
256,64,z:il2d,nat-oop,38428,31065,29.845,0.808,5.291e-16,chain+rb2,0
256,64,z:il2d,nat-oop,32348,30984,35.454,0.958,5.291e-16,chain+rb2,1
256,128,z:il2d,nat-oop,67451,61333,36.435,0.909,5.061e-16,chain,0
256,128,z:il2d,nat-oop,79461,61708,30.929,0.777,5.061e-16,chain,1
256,256,z:il2d,nat-oop,117237,139233,44.720,1.188,5.798e-16,chain,0
256,256,z:il2d,nat-oop,124253,128477,42.195,1.034,5.798e-16,chain,1
256,512,z:il2d,nat-oop,301420,331173,36.962,1.099,6.621e-16,chain,0
256,512,z:il2d,nat-oop,286293,321580,38.915,1.123,6.621e-16,chain,1
256,1024,z:il2d,nat-oop,602825,753325,39.137,1.250,5.524e-16,chain,0
256,1024,z:il2d,nat-oop,608888,811000,38.748,1.332,5.524e-16,chain,1
256,2048,z:il2d,nat-oop,1503400,1566612,33.130,1.042,1.277e-15,chain,0
256,2048,z:il2d,nat-oop,1392875,1467700,35.759,1.054,1.277e-15,chain,1
256,4096,z:il2d,nat-oop,2982450,3562250,35.158,1.194,1.108e-15,chain,0
256,4096,z:il2d,nat-oop,2938425,3554950,35.685,1.210,1.108e-15,chain,1
256,8192,z:il2d,nat-oop,7032700,7939975,31.311,1.129,1.525e-15,chain,0
256,8192,z:il2d,nat-oop,7065875,8132863,31.164,1.151,1.525e-15,chain,1
512,2,z:il2d,nat-oop,2641,2922,19.388,1.107,3.231e-16,chain+rb,0
512,2,z:il2d,nat-oop,2179,2907,23.496,1.334,3.231e-16,chain+rb,1
512,4,z:il2d,nat-oop,3754,4174,30.007,1.112,5.667e-16,chain+rb,0
512,4,z:il2d,nat-oop,3707,4172,30.389,1.125,5.667e-16,chain+rb,1
512,8,z:il2d,nat-oop,7571,7477,32.461,0.988,4.578e-16,chain+rb,0
512,8,z:il2d,nat-oop,9033,7474,27.207,0.827,4.578e-16,chain+rb,1
512,16,z:il2d,nat-oop,16052,17838,33.171,1.111,4.034e-16,chain+rb2,0
512,16,z:il2d,nat-oop,17591,17763,30.270,1.010,4.034e-16,chain+rb2,1
512,32,z:il2d,nat-oop,31291,34920,36.652,1.116,4.299e-16,chain+rb2,0
512,32,z:il2d,nat-oop,32814,34802,34.951,1.061,4.299e-16,chain+rb2,1
512,64,z:il2d,nat-oop,66084,72011,37.189,1.090,4.581e-16,chain+rb2,0
512,64,z:il2d,nat-oop,67018,72334,36.671,1.079,4.581e-16,chain+rb2,1
512,128,z:il2d,nat-oop,120853,145880,43.382,1.207,5.257e-16,chain,0
512,128,z:il2d,nat-oop,122243,148073,42.889,1.211,5.257e-16,chain,1
512,256,z:il2d,nat-oop,248807,357740,44.778,1.438,5.142e-16,chain,0
512,256,z:il2d,nat-oop,249267,356053,44.696,1.428,5.142e-16,chain,1
512,512,z:il2d,nat-oop,586688,892350,40.214,1.521,5.388e-16,chain,0
512,512,z:il2d,nat-oop,582800,877537,40.482,1.506,5.388e-16,chain,1
512,1024,z:il2d,nat-oop,1350137,1551937,36.891,1.149,1.078e-15,chain,0
512,1024,z:il2d,nat-oop,1331838,2059800,37.397,1.547,1.078e-15,chain,1
512,2048,z:il2d,nat-oop,3053250,3951688,34.343,1.294,1.229e-15,chain,0
512,2048,z:il2d,nat-oop,3112038,3659762,33.694,1.176,1.229e-15,chain,1
512,4096,z:il2d,nat-oop,6916300,9208588,31.838,1.331,1.495e-15,chain,0
512,4096,z:il2d,nat-oop,6931600,8620475,31.768,1.244,1.495e-15,chain,1
512,8192,z:il2d,nat-oop,16127887,19303000,28.607,1.197,2.834e-15,chain,0
512,8192,z:il2d,nat-oop,16082250,19293263,28.688,1.200,2.834e-15,chain,1
1024,2,z:il2d,nat-oop,4613,6259,24.417,1.357,4.727e-16,chain+rb,0
1024,2,z:il2d,nat-oop,4549,6259,24.764,1.376,4.727e-16,chain+rb,1
1024,4,z:il2d,nat-oop,8739,8797,28.121,1.007,4.205e-16,chain+rb,0
1024,4,z:il2d,nat-oop,9488,8744,25.903,0.922,4.205e-16,chain+rb,1
1024,8,z:il2d,nat-oop,19703,15473,27.025,0.785,4.880e-16,chain+rb,0
1024,8,z:il2d,nat-oop,17819,15383,29.883,0.863,4.880e-16,chain+rb,1
1024,16,z:il2d,nat-oop,26892,37858,42.648,1.408,4.867e-16,chain+rb2,0
1024,16,z:il2d,nat-oop,30037,38016,38.182,1.266,4.867e-16,chain+rb2,1
1024,32,z:il2d,nat-oop,53410,76313,46.014,1.429,5.050e-16,chain+rb2,0
1024,32,z:il2d,nat-oop,59180,76375,41.527,1.291,5.050e-16,chain+rb2,1
1024,64,z:il2d,nat-oop,122740,161700,42.715,1.317,5.260e-16,chain+rb2,0
1024,64,z:il2d,nat-oop,122647,164237,42.748,1.339,5.260e-16,chain+rb2,1
1024,128,z:il2d,nat-oop,269680,380207,41.312,1.410,5.857e-16,chain,0
1024,128,z:il2d,nat-oop,261667,400867,42.578,1.532,5.857e-16,chain,1
1024,256,z:il2d,nat-oop,536450,1018013,43.980,1.898,5.689e-16,chain,0
1024,256,z:il2d,nat-oop,536300,1025562,43.992,1.912,5.689e-16,chain,1
1024,512,z:il2d,nat-oop,1208813,2218500,41.204,1.835,1.177e-15,chain,0
1024,512,z:il2d,nat-oop,1242525,2209063,40.086,1.778,1.177e-15,chain,1
1024,1024,z:il2d,nat-oop,3031813,4538800,34.586,1.497,1.335e-15,chain,0
1024,1024,z:il2d,nat-oop,2985213,4601762,35.126,1.542,1.335e-15,chain,1
1024,2048,z:il2d,nat-oop,8247550,10416812,26.699,1.263,1.660e-15,chain,0
1024,2048,z:il2d,nat-oop,7861525,10060100,28.010,1.280,1.660e-15,chain,1
1024,4096,z:il2d,nat-oop,17464525,41522688,26.418,2.378,2.604e-15,chain,0
1024,4096,z:il2d,nat-oop,17479350,25170250,26.395,1.440,2.604e-15,chain,1
2048,2,z:il2d,nat-oop,26110,12798,9.413,0.490,4.298e-16,chain+rb,0
2048,2,z:il2d,nat-oop,24593,12805,9.993,0.521,4.298e-16,chain+rb,1
2048,4,z:il2d,nat-oop,21355,18468,24.935,0.865,5.135e-16,chain+rb,0
2048,4,z:il2d,nat-oop,21407,18420,24.874,0.860,5.135e-16,chain+rb,1
2048,8,z:il2d,nat-oop,43722,32838,26.231,0.751,4.613e-16,chain+rb,0
2048,8,z:il2d,nat-oop,37359,33209,30.699,0.889,4.613e-16,chain+rb,1
2048,16,z:il2d,nat-oop,71466,79126,34.389,1.107,4.512e-16,chain+rb2,0
2048,16,z:il2d,nat-oop,84093,79082,29.225,0.940,4.512e-16,chain+rb2,1
2048,32,z:il2d,nat-oop,156457,160453,33.510,1.026,4.725e-16,chain+rb2,0
2048,32,z:il2d,nat-oop,155550,161953,33.705,1.041,4.725e-16,chain+rb2,1
2048,64,z:il2d,nat-oop,365773,417867,30.459,1.142,5.548e-16,chain+rb2,0
2048,64,z:il2d,nat-oop,362553,412893,30.730,1.139,5.548e-16,chain+rb2,1
2048,128,z:il2d,nat-oop,734200,1055913,32.134,1.438,5.810e-16,chain,0
2048,128,z:il2d,nat-oop,744125,1014387,31.706,1.363,5.810e-16,chain,1
2048,256,z:il2d,nat-oop,1508775,2252113,33.012,1.493,1.215e-15,chain,0
2048,256,z:il2d,nat-oop,1515537,2319500,32.864,1.530,1.215e-15,chain,1
2048,512,z:il2d,nat-oop,3589413,5348113,29.213,1.490,1.332e-15,chain,0
2048,512,z:il2d,nat-oop,3610987,5247150,29.038,1.453,1.332e-15,chain,1
2048,1024,z:il2d,nat-oop,7528212,11263338,29.250,1.496,1.471e-15,chain,0
2048,1024,z:il2d,nat-oop,7359125,10922450,29.922,1.484,1.471e-15,chain,1
2048,2048,z:il2d,nat-oop,18188750,25120087,25.366,1.381,3.100e-15,chain,0
2048,2048,z:il2d,nat-oop,18547475,28273012,24.875,1.524,3.100e-15,chain,1
4096,2,z:il2d,nat-oop,52555,25988,10.132,0.494,3.668e-16,chain+rb,0
4096,2,z:il2d,nat-oop,51948,25991,10.250,0.500,3.668e-16,chain+rb,1
4096,4,z:il2d,nat-oop,42227,37920,27.160,0.898,5.577e-16,chain+rb,0
4096,4,z:il2d,nat-oop,42184,37957,27.188,0.900,5.577e-16,chain+rb,1
4096,8,z:il2d,nat-oop,81038,68095,30.327,0.840,5.817e-16,chain+rb,0
4096,8,z:il2d,nat-oop,80931,67464,30.367,0.834,5.817e-16,chain+rb,1
4096,16,z:il2d,nat-oop,176477,147007,29.709,0.833,4.387e-16,chain+rb2,0
4096,16,z:il2d,nat-oop,178580,145007,29.359,0.812,4.387e-16,chain+rb2,1
4096,32,z:il2d,nat-oop,363347,355980,30.663,0.980,5.692e-16,chain+rb2,0
4096,32,z:il2d,nat-oop,354280,348187,31.447,0.983,5.692e-16,chain+rb2,1
4096,64,z:il2d,nat-oop,802725,823550,29.391,1.026,7.092e-16,chain+rb,0
4096,64,z:il2d,nat-oop,801413,823688,29.439,1.028,7.092e-16,chain+rb,1
4096,128,z:il2d,nat-oop,1675762,1826550,29.722,1.090,1.190e-15,chain,0
4096,128,z:il2d,nat-oop,1717513,1736938,29.000,1.011,1.190e-15,chain,1
4096,256,z:il2d,nat-oop,3759175,4500125,27.894,1.197,1.256e-15,chain+rb2,0
4096,256,z:il2d,nat-oop,3738000,4325138,28.052,1.157,1.256e-15,chain+rb2,1
4096,512,z:il2d,nat-oop,9114563,12968387,24.159,1.423,1.789e-15,chain,0
4096,512,z:il2d,nat-oop,9149963,13109737,24.066,1.433,1.789e-15,chain,1
4096,1024,z:il2d,nat-oop,18629225,35293650,24.766,1.895,3.079e-15,chain,0
4096,1024,z:il2d,nat-oop,20485500,23772350,22.522,1.160,3.079e-15,chain,1
8192,2,z:il2d,nat-oop,69348,53372,16.538,0.770,5.362e-16,chain+rb,0
8192,2,z:il2d,nat-oop,75446,53181,15.201,0.705,5.362e-16,chain+rb,1
8192,4,z:il2d,nat-oop,97393,79089,25.234,0.812,5.468e-16,chain+rb,0
8192,4,z:il2d,nat-oop,109328,78602,22.479,0.719,5.468e-16,chain+rb,1
8192,8,z:il2d,nat-oop,205827,167407,25.472,0.813,5.359e-16,chain+rb,0
8192,8,z:il2d,nat-oop,202817,159087,25.850,0.784,5.359e-16,chain+rb,1
8192,16,z:il2d,nat-oop,379140,417167,29.385,1.100,4.592e-16,chain+rb2,0
8192,16,z:il2d,nat-oop,371813,407393,29.964,1.096,4.592e-16,chain+rb2,1
8192,32,z:il2d,nat-oop,833837,911575,28.294,1.093,4.877e-16,chain+rb2,0
8192,32,z:il2d,nat-oop,774725,838300,30.453,1.082,4.877e-16,chain+rb2,1
8192,64,z:il2d,nat-oop,1609687,1906800,30.942,1.185,1.341e-15,chain+rb2,0
8192,64,z:il2d,nat-oop,1717138,1910038,29.006,1.112,1.341e-15,chain+rb2,1
8192,128,z:il2d,nat-oop,3741175,4501587,28.028,1.203,1.314e-15,chain,0
8192,128,z:il2d,nat-oop,3708450,4565012,28.275,1.231,1.314e-15,chain,1
8192,256,z:il2d,nat-oop,8362838,14808337,26.331,1.771,1.191e-15,chain+rb2,0
