N1,N2,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
2,4096,z:il2d,nat-oop,10814,25100,49.240,2.321,3.243e-16,chain,1
2,8192,z:il2d,nat-oop,22906,51489,50.070,2.248,3.353e-16,chain,0
2,8192,z:il2d,nat-oop,23806,51446,48.177,2.161,3.353e-16,chain,1
4,2,z:il2d,nat-oop,12,155,9.919,12.805,8.909e-17,csk+rb,0
4,2,z:il2d,nat-oop,12,154,9.962,12.787,8.909e-17,csk+rb,1
4,4,z:il2d,nat-oop,15,19,21.420,1.241,1.990e-16,csk+rb,0
4,4,z:il2d,nat-oop,15,18,21.359,1.219,1.990e-16,csk+rb,1
4,8,z:il2d,nat-oop,21,175,37.826,8.278,1.683e-16,csk+rb,0
4,8,z:il2d,nat-oop,21,175,38.557,8.435,1.683e-16,csk+rb,1
4,16,z:il2d,nat-oop,39,213,48.908,5.414,2.804e-16,csk+rb2,0
4,16,z:il2d,nat-oop,39,212,48.917,5.404,2.804e-16,csk+rb2,1
4,32,z:il2d,nat-oop,72,317,62.616,4.429,1.653e-16,csk+rb2,0
4,32,z:il2d,nat-oop,71,317,62.678,4.441,1.653e-16,csk+rb2,1
4,64,z:il2d,nat-oop,152,505,67.526,3.333,2.879e-16,csk+rb2,0
4,64,z:il2d,nat-oop,152,506,67.543,3.336,2.879e-16,csk+rb2,1
4,128,z:il2d,nat-oop,325,949,70.934,2.921,3.727e-16,csk,0
4,128,z:il2d,nat-oop,324,949,71.024,2.924,3.727e-16,csk,1
4,256,z:il2d,nat-oop,702,1803,72.972,2.570,3.702e-16,chain,0
4,256,z:il2d,nat-oop,689,1800,74.313,2.613,3.702e-16,chain,1
4,512,z:il2d,nat-oop,2233,3619,50.439,1.621,4.579e-16,csk,0
4,512,z:il2d,nat-oop,2040,3622,55.217,1.775,4.579e-16,csk,1
4,1024,z:il2d,nat-oop,4248,7488,57.857,1.763,3.701e-16,csk,0
4,1024,z:il2d,nat-oop,4252,7480,57.798,1.759,3.701e-16,csk,1
4,2048,z:il2d,nat-oop,8739,15422,60.929,1.765,3.376e-16,csk,0
4,2048,z:il2d,nat-oop,8732,15451,60.981,1.769,3.376e-16,csk,1
4,4096,z:il2d,nat-oop,22109,32027,51.874,1.449,3.149e-16,chain,0
4,4096,z:il2d,nat-oop,22089,32020,51.920,1.450,3.149e-16,chain,1
4,8192,z:il2d,nat-oop,45228,67039,54.338,1.482,3.610e-16,chain,0
4,8192,z:il2d,nat-oop,45000,66926,54.613,1.487,3.610e-16,chain,1
8,2,z:il2d,nat-oop,16,166,20.151,10.479,1.200e-16,csk+rb,0
8,2,z:il2d,nat-oop,16,166,19.996,10.388,1.200e-16,csk+rb,1
8,4,z:il2d,nat-oop,22,179,37.119,8.314,1.597e-16,csk+rb,0
8,4,z:il2d,nat-oop,21,179,37.460,8.386,1.597e-16,csk+rb,1
8,8,z:il2d,nat-oop,34,37,56.322,1.076,1.474e-16,csk+rb,0
8,8,z:il2d,nat-oop,34,36,56.210,1.068,1.474e-16,csk+rb,1
8,16,z:il2d,nat-oop,72,247,62.633,3.448,2.816e-16,csk+rb2,0
8,16,z:il2d,nat-oop,71,246,62.684,3.445,2.816e-16,csk+rb2,1
8,32,z:il2d,nat-oop,144,406,70.960,2.813,2.632e-16,csk+rb2,0
8,32,z:il2d,nat-oop,144,405,71.036,2.808,2.632e-16,csk+rb2,1
8,64,z:il2d,nat-oop,320,688,72.084,2.153,2.937e-16,csk+rb2,0
8,64,z:il2d,nat-oop,319,690,72.165,2.160,2.937e-16,csk+rb2,1
8,128,z:il2d,nat-oop,715,1407,71.658,1.969,3.338e-16,chain,0
8,128,z:il2d,nat-oop,722,1405,70.961,1.947,3.338e-16,chain,1
8,256,z:il2d,nat-oop,2052,2845,54.900,1.386,3.507e-16,csk,0
8,256,z:il2d,nat-oop,1911,2833,58.935,1.482,3.507e-16,csk,1
8,512,z:il2d,nat-oop,4622,5776,53.168,1.250,4.569e-16,csk,0
8,512,z:il2d,nat-oop,4587,5801,53.581,1.265,4.569e-16,csk,1
8,1024,z:il2d,nat-oop,8489,11867,62.729,1.398,3.823e-16,csk,0
8,1024,z:il2d,nat-oop,8537,11850,62.374,1.388,3.823e-16,csk,1
8,2048,z:il2d,nat-oop,18012,24961,63.672,1.386,3.840e-16,csk,0
8,2048,z:il2d,nat-oop,17664,24917,64.928,1.411,3.840e-16,csk,1
8,4096,z:il2d,nat-oop,38156,52787,64.410,1.383,4.077e-16,csk,0
8,4096,z:il2d,nat-oop,38016,52841,64.646,1.390,4.077e-16,csk,1
8,8192,z:il2d,nat-oop,97827,116183,53.594,1.188,5.210e-16,chain,0
8,8192,z:il2d,nat-oop,97713,118123,53.656,1.209,5.210e-16,chain,1
16,2,z:il2d,nat-oop,24,195,33.403,8.161,2.208e-16,csk+rb,0
16,2,z:il2d,nat-oop,24,195,33.098,8.085,2.208e-16,csk+rb,1
16,4,z:il2d,nat-oop,37,215,51.862,5.802,2.500e-16,csk+rb,0
16,4,z:il2d,nat-oop,37,215,51.885,5.812,2.500e-16,csk+rb,1
16,8,z:il2d,nat-oop,90,246,49.557,2.717,2.004e-16,csk+rb,0
16,8,z:il2d,nat-oop,67,245,67.274,3.682,2.004e-16,csk+rb,1
16,16,z:il2d,nat-oop,159,146,64.592,0.923,2.481e-16,csk+rb2,0
16,16,z:il2d,nat-oop,158,146,64.624,0.920,2.481e-16,csk+rb2,1
16,32,z:il2d,nat-oop,317,353,72.674,1.115,2.963e-16,csk+rb2,0
16,32,z:il2d,nat-oop,336,356,68.610,1.060,2.963e-16,csk+rb2,1
16,64,z:il2d,nat-oop,716,714,71.550,0.998,3.885e-16,chain+rb2,0
16,64,z:il2d,nat-oop,717,709,71.381,0.988,3.885e-16,chain+rb2,1
16,128,z:il2d,nat-oop,1833,1635,61.451,0.892,4.630e-16,csk,0
16,128,z:il2d,nat-oop,1807,1634,62.340,0.905,4.630e-16,csk,1
16,256,z:il2d,nat-oop,4535,7008,54.191,1.545,4.130e-16,csk+rb2,0
16,256,z:il2d,nat-oop,4177,7035,58.833,1.684,4.130e-16,csk+rb2,1
16,512,z:il2d,nat-oop,9077,14765,58.665,1.627,4.179e-16,csk,0
16,512,z:il2d,nat-oop,9371,14549,56.823,1.553,4.179e-16,csk,1
16,1024,z:il2d,nat-oop,18099,31450,63.366,1.738,3.665e-16,csk,0
16,1024,z:il2d,nat-oop,18753,31236,61.156,1.666,3.665e-16,csk,1
16,2048,z:il2d,nat-oop,38903,67939,63.172,1.746,3.678e-16,csk,0
16,2048,z:il2d,nat-oop,38203,68690,64.330,1.798,3.678e-16,csk,1
16,4096,z:il2d,nat-oop,100503,134923,52.166,1.342,2.885e-16,csk,0
16,4096,z:il2d,nat-oop,99103,135003,52.903,1.362,2.885e-16,csk,1
16,8192,z:il2d,nat-oop,231860,321580,48.051,1.387,4.216e-16,csk,0
16,8192,z:il2d,nat-oop,235907,322200,47.227,1.366,4.216e-16,csk,1
32,2,z:il2d,nat-oop,50,272,38.344,5.438,2.582e-16,chain+rb,0
32,2,z:il2d,nat-oop,50,273,38.227,5.428,2.582e-16,chain+rb,1
32,4,z:il2d,nat-oop,80,320,56.260,4.014,2.046e-16,chain+rb,0
32,4,z:il2d,nat-oop,80,320,55.898,3.991,2.046e-16,chain+rb,1
32,8,z:il2d,nat-oop,149,432,68.625,2.897,2.409e-16,chain+rb,0
32,8,z:il2d,nat-oop,150,404,68.208,2.694,2.409e-16,chain+rb,1
32,16,z:il2d,nat-oop,353,341,65.240,0.966,2.532e-16,chain+rb2,0
32,16,z:il2d,nat-oop,342,347,67.278,1.012,2.337e-16,chain+rb2,1
32,32,z:il2d,nat-oop,713,731,71.838,1.026,2.408e-16,chain+rb2,0
32,32,z:il2d,nat-oop,730,818,70.129,1.120,3.852e-16,chain+rb2,1
32,64,z:il2d,nat-oop,2842,1899,39.633,0.668,3.015e-16,chain+rb2,0
32,64,z:il2d,nat-oop,1866,1936,60.348,1.037,3.517e-16,chain+rb2,1
32,128,z:il2d,nat-oop,5863,6904,41.918,1.178,3.513e-16,chain,0
32,128,z:il2d,nat-oop,6317,6883,38.904,1.090,3.513e-16,chain,1
32,256,z:il2d,nat-oop,10123,15083,52.603,1.490,4.621e-16,csk+rb2,0
32,256,z:il2d,nat-oop,10245,15191,51.976,1.483,4.621e-16,csk+rb2,1
32,512,z:il2d,nat-oop,21529,31930,53.272,1.483,5.080e-16,csk,0
32,512,z:il2d,nat-oop,24880,31784,46.096,1.277,5.080e-16,csk,1
32,1024,z:il2d,nat-oop,45398,69259,54.134,1.526,3.535e-16,csk,0
32,1024,z:il2d,nat-oop,44859,68492,54.785,1.527,3.535e-16,csk,1
32,2048,z:il2d,nat-oop,109750,151877,47.771,1.384,4.428e-16,csk,0
32,2048,z:il2d,nat-oop,114780,151723,45.678,1.322,4.428e-16,csk,1
32,4096,z:il2d,nat-oop,265267,328907,42.000,1.240,3.813e-16,chain,0
32,4096,z:il2d,nat-oop,266820,327660,41.755,1.228,3.813e-16,chain,1
32,8192,z:il2d,nat-oop,610200,855338,38.664,1.402,5.250e-16,chain,0
32,8192,z:il2d,nat-oop,607900,891188,38.811,1.466,5.250e-16,chain,1
64,2,z:il2d,nat-oop,99,414,45.158,4.175,3.416e-16,chain+rb,0
64,2,z:il2d,nat-oop,99,414,45.044,4.158,3.416e-16,chain+rb,1
64,4,z:il2d,nat-oop,181,510,56.424,2.810,3.396e-16,chain+rb,0
64,4,z:il2d,nat-oop,174,508,58.710,2.914,3.396e-16,chain+rb,1
64,8,z:il2d,nat-oop,340,692,67.766,2.034,3.181e-16,chain+rb,0
64,8,z:il2d,nat-oop,340,683,67.689,2.008,3.181e-16,chain+rb,1
64,16,z:il2d,nat-oop,830,827,61.699,0.997,3.161e-16,chain+rb,0
64,16,z:il2d,nat-oop,757,830,67.640,1.096,3.161e-16,chain+rb,1
64,32,z:il2d,nat-oop,2968,2002,37.952,0.675,4.205e-16,csk,0
64,32,z:il2d,nat-oop,3235,1995,34.824,0.617,4.205e-16,csk,1
64,64,z:il2d,nat-oop,4964,7115,49.509,1.433,3.838e-16,chain+rb2,0
64,64,z:il2d,nat-oop,4985,7093,49.297,1.423,3.838e-16,chain+rb2,1
64,128,z:il2d,nat-oop,13563,14493,39.261,1.069,5.219e-16,csk,0
64,128,z:il2d,nat-oop,11207,14064,47.515,1.255,5.219e-16,csk,1
64,256,z:il2d,nat-oop,24589,32804,46.641,1.334,5.520e-16,csk+rb2,0
64,256,z:il2d,nat-oop,29589,32502,38.761,1.098,5.520e-16,csk+rb2,1
64,512,z:il2d,nat-oop,47485,67093,51.755,1.413,4.384e-16,chain,0
64,512,z:il2d,nat-oop,47672,67636,51.552,1.419,4.384e-16,chain,1
64,1024,z:il2d,nat-oop,124817,147387,42.005,1.181,3.638e-16,chain,0
64,1024,z:il2d,nat-oop,125303,146083,41.842,1.166,3.638e-16,chain,1
64,2048,z:il2d,nat-oop,296787,335540,37.539,1.131,3.179e-16,chain,0
64,2048,z:il2d,nat-oop,298247,333780,37.355,1.119,4.239e-16,chain,1
64,4096,z:il2d,nat-oop,601050,731525,39.253,1.217,5.559e-16,chain,0
64,4096,z:il2d,nat-oop,598975,890737,39.389,1.487,5.559e-16,chain,1
64,8192,z:il2d,nat-oop,1484975,1782675,33.541,1.200,1.143e-15,chain,0
64,8192,z:il2d,nat-oop,1458950,1843138,34.139,1.263,1.143e-15,chain,1
128,2,z:il2d,nat-oop,212,727,48.322,3.430,3.549e-16,turn,0
128,2,z:il2d,nat-oop,210,727,48.789,3.464,3.549e-16,turn,1
128,4,z:il2d,nat-oop,407,966,56.541,2.372,3.441e-16,turn,0
128,4,z:il2d,nat-oop,409,970,56.293,2.370,3.441e-16,turn,1
128,8,z:il2d,nat-oop,1041,1497,49.191,1.438,4.261e-16,turn,0
128,8,z:il2d,nat-oop,1020,1518,50.192,1.488,4.261e-16,turn,1
128,16,z:il2d,nat-oop,2465,1992,45.693,0.808,2.990e-16,turn,0
128,16,z:il2d,nat-oop,2470,1989,45.596,0.805,2.990e-16,turn,1
128,32,z:il2d,nat-oop,6154,7246,39.934,1.177,3.079e-16,chain+rb2,0
128,32,z:il2d,nat-oop,5595,7203,43.924,1.287,3.079e-16,chain+rb2,1
128,64,z:il2d,nat-oop,12989,15315,40.996,1.179,4.291e-16,chain+rb2,0
128,64,z:il2d,nat-oop,11780,15244,45.204,1.294,4.291e-16,chain+rb2,1
128,128,z:il2d,nat-oop,26411,29970,43.424,1.135,4.330e-16,chain,0
128,128,z:il2d,nat-oop,23554,30054,48.691,1.276,4.330e-16,chain,1
128,256,z:il2d,nat-oop,52272,61287,47.015,1.172,5.279e-16,chain,0
128,256,z:il2d,nat-oop,52513,61425,46.800,1.170,5.279e-16,chain,1
128,512,z:il2d,nat-oop,124560,132467,42.091,1.063,4.766e-16,chain,0
128,512,z:il2d,nat-oop,118833,137167,44.120,1.154,4.766e-16,chain,1
128,1024,z:il2d,nat-oop,284213,320260,39.200,1.127,3.713e-16,chain,0
128,1024,z:il2d,nat-oop,280993,367733,39.649,1.309,3.713e-16,chain,1
128,2048,z:il2d,nat-oop,646025,819337,36.520,1.268,6.211e-16,chain,0
128,2048,z:il2d,nat-oop,645113,799750,36.572,1.240,6.211e-16,chain,1
128,4096,z:il2d,nat-oop,1396425,1678812,35.668,1.202,1.267e-15,chain,0
128,4096,z:il2d,nat-oop,1399900,1656413,35.579,1.183,1.267e-15,chain,1
128,8192,z:il2d,nat-oop,3630950,3968675,28.879,1.093,1.278e-15,chain,0
128,8192,z:il2d,nat-oop,3594113,4124113,29.175,1.147,1.278e-15,chain,1
256,2,z:il2d,nat-oop,415,1352,55.503,3.257,4.134e-16,turn,0
256,2,z:il2d,nat-oop,416,1351,55.380,3.247,4.134e-16,turn,1
256,4,z:il2d,nat-oop,1014,1988,50.470,1.960,3.271e-16,turn,0
256,4,z:il2d,nat-oop,1015,1967,50.425,1.937,3.271e-16,turn,1
256,8,z:il2d,nat-oop,2461,3465,45.771,1.408,3.647e-16,turn,0
256,8,z:il2d,nat-oop,2461,3465,45.775,1.408,3.647e-16,turn,1
256,16,z:il2d,nat-oop,6660,7545,36.901,1.133,3.419e-16,chain+rb2,0
256,16,z:il2d,nat-oop,5760,7483,42.668,1.299,4.090e-16,chain+rb2,1
256,32,z:il2d,nat-oop,13018,14800,40.903,1.137,3.045e-16,chain+rb2,0
256,32,z:il2d,nat-oop,12011,14765,44.331,1.229,3.045e-16,chain+rb2,1
256,64,z:il2d,nat-oop,28180,31182,40.698,1.107,4.329e-16,chain+rb2,0
256,64,z:il2d,nat-oop,28283,31257,40.550,1.105,4.329e-16,chain+rb2,1
256,128,z:il2d,nat-oop,49803,61689,49.346,1.239,5.061e-16,chain,0
256,128,z:il2d,nat-oop,56203,62484,43.727,1.112,5.061e-16,chain,1
256,256,z:il2d,nat-oop,110680,129713,47.370,1.172,5.798e-16,chain,0
256,256,z:il2d,nat-oop,109737,128240,47.777,1.169,5.798e-16,chain,1
256,512,z:il2d,nat-oop,279500,386107,39.861,1.381,5.518e-16,chain,0
256,512,z:il2d,nat-oop,278967,329480,39.937,1.181,5.518e-16,chain,1
256,1024,z:il2d,nat-oop,592500,839075,39.819,1.416,5.524e-16,chain,0
256,1024,z:il2d,nat-oop,599750,815013,39.338,1.359,5.524e-16,chain,1
256,2048,z:il2d,nat-oop,1404900,1689975,35.453,1.203,1.374e-15,chain,0
256,2048,z:il2d,nat-oop,1398137,1720775,35.624,1.231,1.374e-15,chain,1
256,4096,z:il2d,nat-oop,3442112,5968888,30.463,1.734,1.108e-15,chain,0
256,4096,z:il2d,nat-oop,3466350,5872325,30.250,1.694,1.108e-15,chain,1
256,8192,z:il2d,nat-oop,7928162,11342388,27.775,1.431,1.525e-15,chain,0
256,8192,z:il2d,nat-oop,7940262,10338550,27.732,1.302,1.525e-15,chain,1
512,2,z:il2d,nat-oop,989,2920,51.771,2.953,3.693e-16,turn,0
512,2,z:il2d,nat-oop,985,2907,51.989,2.951,3.693e-16,turn,1
512,4,z:il2d,nat-oop,2418,4165,46.587,1.723,4.250e-16,turn,0
512,4,z:il2d,nat-oop,2753,4156,40.910,1.510,4.250e-16,turn,1
512,8,z:il2d,nat-oop,5435,7540,45.216,1.387,4.070e-16,turn,0
512,8,z:il2d,nat-oop,5374,7396,45.735,1.376,4.070e-16,turn,1
512,16,z:il2d,nat-oop,13066,17758,40.754,1.359,3.265e-16,turn,0
512,16,z:il2d,nat-oop,13848,17784,38.453,1.284,3.265e-16,turn,1
512,32,z:il2d,nat-oop,23248,35112,49.332,1.510,4.299e-16,chain+rb2,0
512,32,z:il2d,nat-oop,22907,34940,50.066,1.525,4.299e-16,chain+rb2,1
512,64,z:il2d,nat-oop,46987,72051,52.304,1.533,6.108e-16,chain+rb2,0
512,64,z:il2d,nat-oop,47416,72064,51.830,1.520,6.108e-16,chain+rb2,1
512,128,z:il2d,nat-oop,119340,148150,43.932,1.241,5.257e-16,chain,0
512,128,z:il2d,nat-oop,116707,151913,44.924,1.302,5.257e-16,chain,1
512,256,z:il2d,nat-oop,260693,358953,42.736,1.377,5.142e-16,chain,0
512,256,z:il2d,nat-oop,257953,371107,43.190,1.439,5.142e-16,chain,1
512,512,z:il2d,nat-oop,596863,975200,39.528,1.634,5.388e-16,chain,0
512,512,z:il2d,nat-oop,604300,1015812,39.042,1.681,5.388e-16,chain,1
512,1024,z:il2d,nat-oop,1352637,2236925,36.822,1.654,1.078e-15,chain,0
512,1024,z:il2d,nat-oop,1448500,2300087,34.385,1.588,1.078e-15,chain,1
512,2048,z:il2d,nat-oop,3593587,5893350,29.179,1.640,1.229e-15,chain,0
512,2048,z:il2d,nat-oop,3437412,6592900,30.505,1.918,1.229e-15,chain,1
512,4096,z:il2d,nat-oop,7888200,13943788,27.915,1.768,1.495e-15,chain,0
512,4096,z:il2d,nat-oop,7884112,14161475,27.930,1.796,1.495e-15,chain,1
512,8192,z:il2d,nat-oop,17492163,24823025,26.376,1.419,2.834e-15,chain,0
512,8192,z:il2d,nat-oop,17584225,25152150,26.238,1.430,2.834e-15,chain,1
1024,2,z:il2d,nat-oop,2674,6268,42.131,2.345,4.727e-16,turn,0
1024,2,z:il2d,nat-oop,2672,6265,42.152,2.344,4.727e-16,turn,1
1024,4,z:il2d,nat-oop,5386,8840,45.627,1.641,4.205e-16,turn,0
1024,4,z:il2d,nat-oop,5367,8817,45.794,1.643,4.205e-16,turn,1
1024,8,z:il2d,nat-oop,11562,15335,46.053,1.326,3.050e-16,turn,0
1024,8,z:il2d,nat-oop,11584,15448,45.965,1.334,3.050e-16,turn,1
1024,16,z:il2d,nat-oop,27480,38029,41.735,1.384,4.867e-16,chain+rb2,0
1024,16,z:il2d,nat-oop,30716,38007,37.338,1.237,4.867e-16,chain+rb2,1
1024,32,z:il2d,nat-oop,49444,76336,49.704,1.544,5.386e-16,chain+rb2,0
1024,32,z:il2d,nat-oop,48811,76080,50.349,1.559,5.386e-16,chain+rb2,1
1024,64,z:il2d,nat-oop,117800,163387,44.507,1.387,4.383e-16,chain+rb2,0
1024,64,z:il2d,nat-oop,114460,163497,45.805,1.428,4.383e-16,chain+rb2,1
1024,128,z:il2d,nat-oop,269853,384200,41.286,1.424,5.857e-16,chain,0
1024,128,z:il2d,nat-oop,269860,389373,41.285,1.443,5.857e-16,chain,1
1024,256,z:il2d,nat-oop,563837,1143863,41.844,2.029,5.689e-16,chain,0
1024,256,z:il2d,nat-oop,554550,1146388,42.544,2.067,5.689e-16,chain,1
1024,512,z:il2d,nat-oop,1333637,2851875,37.347,2.138,1.177e-15,chain,0
1024,512,z:il2d,nat-oop,1368625,2861375,36.392,2.091,1.177e-15,chain,1
1024,1024,z:il2d,nat-oop,3520063,8213800,29.789,2.333,1.335e-15,chain,0
1024,1024,z:il2d,nat-oop,3453675,8101237,30.361,2.346,1.335e-15,chain,1
1024,2048,z:il2d,nat-oop,8706237,12544113,25.292,1.441,1.608e-15,chain,0
1024,2048,z:il2d,nat-oop,8658013,14322675,25.433,1.654,1.608e-15,chain,1
1024,4096,z:il2d,nat-oop,17822975,31198200,25.886,1.750,2.847e-15,chain,0
1024,4096,z:il2d,nat-oop,17799400,31104637,25.921,1.748,2.847e-15,chain,1
2048,2,z:il2d,nat-oop,5874,12836,41.837,2.185,2.579e-16,turn,0
2048,2,z:il2d,nat-oop,5844,12809,42.053,2.192,2.579e-16,turn,1
2048,4,z:il2d,nat-oop,11861,18502,44.895,1.560,3.423e-16,turn,0
2048,4,z:il2d,nat-oop,11820,18484,45.047,1.564,3.423e-16,turn,1
2048,8,z:il2d,nat-oop,25348,32757,45.246,1.292,3.691e-16,turn,0
2048,8,z:il2d,nat-oop,25403,32824,45.147,1.292,3.691e-16,turn,1
2048,16,z:il2d,nat-oop,59697,78275,41.168,1.311,5.156e-16,turn,0
2048,16,z:il2d,nat-oop,60893,78867,40.359,1.295,5.156e-16,turn,1
2048,32,z:il2d,nat-oop,152617,160303,34.353,1.050,4.331e-16,chain+rb2,0
2048,32,z:il2d,nat-oop,158947,159650,32.985,1.004,4.331e-16,chain+rb2,1
2048,64,z:il2d,nat-oop,329420,413233,33.820,1.254,5.238e-16,chain+rb2,0
2048,64,z:il2d,nat-oop,336207,411427,33.138,1.224,5.238e-16,chain+rb2,1
2048,128,z:il2d,nat-oop,770038,1156775,30.639,1.502,5.810e-16,chain,0
2048,128,z:il2d,nat-oop,779475,1154225,30.268,1.481,5.810e-16,chain,1
2048,256,z:il2d,nat-oop,1648338,2923650,30.217,1.774,1.215e-15,chain,0
2048,256,z:il2d,nat-oop,1629787,2976625,30.561,1.826,1.215e-15,chain,1
2048,512,z:il2d,nat-oop,3899963,9691337,26.887,2.485,1.332e-15,chain,0
2048,512,z:il2d,nat-oop,3800438,9415713,27.591,2.478,1.332e-15,chain,1
2048,1024,z:il2d,nat-oop,9097800,15674012,24.204,1.723,1.471e-15,chain,0
2048,1024,z:il2d,nat-oop,9482425,15740700,23.222,1.660,1.471e-15,chain,1
2048,2048,z:il2d,nat-oop,19203863,29809887,24.025,1.552,3.176e-15,chain,0
2048,2048,z:il2d,nat-oop,19397825,31313575,23.785,1.614,3.176e-15,chain,1
4096,2,z:il2d,nat-oop,12240,26002,43.503,2.124,3.668e-16,turn,0
4096,2,z:il2d,nat-oop,12232,26015,43.533,2.127,3.668e-16,turn,1
4096,4,z:il2d,nat-oop,24872,37948,46.111,1.526,3.718e-16,turn,0
4096,4,z:il2d,nat-oop,24852,37945,46.149,1.527,3.718e-16,turn,1
4096,8,z:il2d,nat-oop,53393,67580,46.028,1.266,3.878e-16,turn,0
4096,8,z:il2d,nat-oop,53511,67297,45.927,1.258,3.878e-16,turn,1
4096,16,z:il2d,nat-oop,155033,147003,33.818,0.948,4.753e-16,chain+rb2,0
4096,16,z:il2d,nat-oop,160487,147183,32.669,0.917,4.753e-16,chain+rb2,1
4096,32,z:il2d,nat-oop,330060,399647,33.755,1.211,5.175e-16,chain+rb2,0
4096,32,z:il2d,nat-oop,332107,405480,33.547,1.221,5.046e-16,chain+rb2,1
4096,64,z:il2d,nat-oop,820725,885275,28.746,1.079,6.990e-16,chain+rb2,0
4096,64,z:il2d,nat-oop,823013,884688,28.667,1.075,6.990e-16,chain+rb2,1
4096,128,z:il2d,nat-oop,1967200,2111050,25.319,1.073,1.190e-15,chain,0
4096,128,z:il2d,nat-oop,2092538,2125575,23.802,1.016,1.190e-15,chain,1
4096,256,z:il2d,nat-oop,4301538,7352637,24.377,1.709,1.359e-15,chain,0
4096,256,z:il2d,nat-oop,4327275,7165562,24.232,1.656,1.359e-15,chain,1
4096,512,z:il2d,nat-oop,9026975,19241700,24.394,2.132,1.789e-15,chain,0
4096,512,z:il2d,nat-oop,9019225,19067237,24.415,2.114,1.789e-15,chain,1
4096,1024,z:il2d,nat-oop,20466250,28489787,22.543,1.392,3.042e-15,chain,0
4096,1024,z:il2d,nat-oop,20173162,41303025,22.871,2.047,3.042e-15,chain,1
8192,2,z:il2d,nat-oop,26316,53180,43.582,2.021,3.575e-16,turn,0
8192,2,z:il2d,nat-oop,26135,53230,43.883,2.037,3.575e-16,turn,1
8192,4,z:il2d,nat-oop,53690,78908,45.774,1.470,3.645e-16,turn,0
8192,4,z:il2d,nat-oop,53851,78492,45.637,1.458,3.645e-16,turn,1
8192,8,z:il2d,nat-oop,133973,164867,39.134,1.231,4.123e-16,turn,0
8192,8,z:il2d,nat-oop,142417,165960,36.814,1.165,4.123e-16,turn,1
8192,16,z:il2d,nat-oop,321833,461480,34.618,1.434,3.061e-16,turn,0
8192,16,z:il2d,nat-oop,323193,459500,34.472,1.422,3.061e-16,turn,1
8192,32,z:il2d,nat-oop,842050,989925,28.018,1.176,4.877e-16,chain+rb2,0
8192,32,z:il2d,nat-oop,835500,973300,28.238,1.165,4.877e-16,chain+rb2,1
8192,64,z:il2d,nat-oop,2070063,2210988,24.061,1.068,1.341e-15,chain,0
8192,64,z:il2d,nat-oop,2260488,2210637,22.034,0.978,1.341e-15,chain,1
8192,128,z:il2d,nat-oop,5075925,6960412,20.658,1.371,1.275e-15,chain,0
8192,128,z:il2d,nat-oop,5010562,6824488,20.927,1.362,1.275e-15,chain,1
8192,256,z:il2d,nat-oop,11145850,19781150,19.756,1.775,1.546e-15,chain,0
8192,256,z:il2d,nat-oop,10656088,19236563,20.664,1.805,1.191e-15,chain,1
8192,512,z:il2d,nat-oop,21832600,41446987,21.132,1.898,3.028e-15,chain,0
8192,512,z:il2d,nat-oop,24989138,42151713,18.463,1.687,3.010e-15,chain,1
