N1,N2,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
8,512,z:il2d,nat-oop,4765,5808,51.579,1.219,4.569e-16,chain,0
8,512,z:il2d,nat-oop,4902,5782,50.134,1.180,4.569e-16,chain,1
8,1024,z:il2d,nat-oop,10224,11877,52.083,1.162,3.823e-16,chain,0
8,1024,z:il2d,nat-oop,10405,11911,51.178,1.145,3.823e-16,chain,1
8,2048,z:il2d,nat-oop,22972,24980,49.925,1.087,3.840e-16,chain,0
8,2048,z:il2d,nat-oop,23293,24920,49.236,1.070,3.840e-16,chain,1
8,4096,z:il2d,nat-oop,48682,52905,50.483,1.087,5.436e-16,chain,0
8,4096,z:il2d,nat-oop,48413,52816,50.763,1.091,5.436e-16,chain,1
8,8192,z:il2d,nat-oop,97147,118147,53.969,1.216,5.210e-16,chain,0
8,8192,z:il2d,nat-oop,95363,118173,54.978,1.239,5.210e-16,chain,1
16,2,z:il2d,nat-oop,27,196,29.885,7.307,2.208e-16,chain+rb,0
16,2,z:il2d,nat-oop,26,195,30.408,7.418,2.208e-16,chain+rb,1
16,4,z:il2d,nat-oop,41,214,46.576,5.197,2.500e-16,chain+rb,0
16,4,z:il2d,nat-oop,40,214,47.804,5.325,2.500e-16,chain+rb,1
16,8,z:il2d,nat-oop,70,245,63.730,3.490,2.004e-16,chain+rb,0
16,8,z:il2d,nat-oop,70,245,63.812,3.495,2.004e-16,chain+rb,1
16,16,z:il2d,nat-oop,154,146,66.423,0.946,2.481e-16,chain+rb2,0
16,16,z:il2d,nat-oop,155,146,66.197,0.942,2.481e-16,chain+rb2,1
16,32,z:il2d,nat-oop,320,353,72.073,1.103,2.963e-16,chain+rb2,0
16,32,z:il2d,nat-oop,320,353,72.079,1.104,2.963e-16,chain+rb2,1
16,64,z:il2d,nat-oop,722,767,70.930,1.063,3.885e-16,chain+rb2,0
16,64,z:il2d,nat-oop,717,718,71.376,1.001,3.885e-16,chain+rb2,1
16,128,z:il2d,nat-oop,1889,1624,59.628,0.860,4.630e-16,chain,0
16,128,z:il2d,nat-oop,1948,1645,57.819,0.844,4.630e-16,chain,1
16,256,z:il2d,nat-oop,6023,7021,40.803,1.166,3.776e-16,chain,0
16,256,z:il2d,nat-oop,5222,6979,47.067,1.337,3.776e-16,chain,1
16,512,z:il2d,nat-oop,13927,14639,38.232,1.051,3.831e-16,chain,0
16,512,z:il2d,nat-oop,13040,14709,40.835,1.128,3.831e-16,chain,1
16,1024,z:il2d,nat-oop,26017,31990,44.082,1.230,3.665e-16,chain,0
16,1024,z:il2d,nat-oop,25968,31960,44.165,1.231,3.665e-16,chain,1
16,2048,z:il2d,nat-oop,57721,68377,42.577,1.185,3.678e-16,chain,0
16,2048,z:il2d,nat-oop,58241,67679,42.197,1.162,3.678e-16,chain,1
16,4096,z:il2d,nat-oop,130653,135190,40.128,1.035,3.065e-16,chain,0
16,4096,z:il2d,nat-oop,131833,135213,39.769,1.026,3.065e-16,chain,1
16,8192,z:il2d,nat-oop,289927,318980,38.427,1.100,4.216e-16,chain,0
16,8192,z:il2d,nat-oop,287947,320173,38.692,1.112,4.216e-16,chain,1
32,2,z:il2d,nat-oop,49,273,38.925,5.543,2.582e-16,chain+rb,0
32,2,z:il2d,nat-oop,50,273,38.464,5.472,1.291e-16,chain+rb,1
32,4,z:il2d,nat-oop,78,320,57.338,4.090,2.046e-16,chain+rb,0
32,4,z:il2d,nat-oop,79,320,57.069,4.070,2.046e-16,chain+rb,1
32,8,z:il2d,nat-oop,148,400,68.964,2.693,2.409e-16,chain+rb,0
32,8,z:il2d,nat-oop,154,400,66.707,2.603,1.927e-16,chain+rb,1
32,16,z:il2d,nat-oop,431,340,53.512,0.790,2.337e-16,chain+rb,0
32,16,z:il2d,nat-oop,359,340,64.168,0.947,2.532e-16,chain+rb,1
32,32,z:il2d,nat-oop,714,720,71.679,1.008,2.408e-16,chain+rb2,0
32,32,z:il2d,nat-oop,715,720,71.632,1.007,2.408e-16,chain+rb2,1
32,64,z:il2d,nat-oop,2640,1894,42.672,0.717,3.517e-16,chain+rb2,0
32,64,z:il2d,nat-oop,1796,1865,62.721,1.039,3.517e-16,chain+rb2,1
32,128,z:il2d,nat-oop,5643,6914,43.553,1.225,3.513e-16,chain,0
32,128,z:il2d,nat-oop,5640,6923,43.576,1.227,3.513e-16,chain,1
32,256,z:il2d,nat-oop,13235,15093,40.233,1.140,3.961e-16,chain,0
32,256,z:il2d,nat-oop,11698,15126,45.517,1.293,3.961e-16,chain,1
32,512,z:il2d,nat-oop,27116,32034,42.295,1.181,4.156e-16,chain,0
32,512,z:il2d,nat-oop,27300,32075,42.010,1.175,4.156e-16,chain,1
32,1024,z:il2d,nat-oop,56995,67951,43.120,1.192,3.535e-16,chain,0
32,1024,z:il2d,nat-oop,57936,69346,42.419,1.197,3.535e-16,chain,1
32,2048,z:il2d,nat-oop,121793,151517,43.047,1.244,3.567e-16,chain,0
32,2048,z:il2d,nat-oop,122910,151110,42.656,1.229,3.567e-16,chain,1
32,4096,z:il2d,nat-oop,265407,327740,41.978,1.235,3.813e-16,chain,0
32,4096,z:il2d,nat-oop,272273,327407,40.919,1.202,3.813e-16,chain,1
32,8192,z:il2d,nat-oop,613025,903638,38.486,1.474,5.250e-16,chain,0
32,8192,z:il2d,nat-oop,610487,909038,38.646,1.489,5.250e-16,chain,1
64,2,z:il2d,nat-oop,99,415,45.050,4.171,3.416e-16,chain+rb,0
64,2,z:il2d,nat-oop,99,414,45.341,4.194,3.416e-16,chain+rb,1
64,4,z:il2d,nat-oop,177,509,57.703,2.866,3.396e-16,chain+rb,0
64,4,z:il2d,nat-oop,180,509,56.952,2.828,3.396e-16,chain+rb,1
64,8,z:il2d,nat-oop,336,690,68.583,2.055,3.181e-16,chain+rb,0
64,8,z:il2d,nat-oop,337,690,68.271,2.043,3.181e-16,chain+rb,1
64,16,z:il2d,nat-oop,925,825,55.338,0.892,3.425e-16,chain+rb2,0
64,16,z:il2d,nat-oop,836,829,61.264,0.992,3.425e-16,chain+rb2,1
64,32,z:il2d,nat-oop,2088,2015,53.946,0.965,2.978e-16,chain+rb2,0
64,32,z:il2d,nat-oop,2370,2015,47.526,0.850,2.978e-16,chain+rb2,1
64,64,z:il2d,nat-oop,5712,7038,43.021,1.232,3.838e-16,chain+rb2,0
64,64,z:il2d,nat-oop,5254,7089,46.777,1.349,3.838e-16,chain+rb2,1
64,128,z:il2d,nat-oop,12332,14026,43.180,1.137,3.914e-16,chain,0
64,128,z:il2d,nat-oop,12325,13954,43.205,1.132,4.159e-16,chain,1
64,256,z:il2d,nat-oop,29154,32391,39.339,1.111,3.821e-16,chain,0
64,256,z:il2d,nat-oop,29016,32348,39.525,1.115,3.821e-16,chain,1
64,512,z:il2d,nat-oop,47805,67264,51.409,1.407,4.384e-16,chain,0
64,512,z:il2d,nat-oop,54226,66803,45.321,1.232,4.384e-16,chain,1
64,1024,z:il2d,nat-oop,122253,143223,42.885,1.172,3.234e-16,chain,0
64,1024,z:il2d,nat-oop,123017,144083,42.619,1.171,3.234e-16,chain,1
64,2048,z:il2d,nat-oop,294393,334293,37.844,1.136,4.239e-16,chain,0
64,2048,z:il2d,nat-oop,296707,332413,37.549,1.120,3.179e-16,chain,1
64,4096,z:il2d,nat-oop,609063,777375,38.737,1.276,5.559e-16,chain,0
64,4096,z:il2d,nat-oop,614125,848325,38.417,1.381,5.559e-16,chain,1
64,8192,z:il2d,nat-oop,1434663,1630575,34.717,1.137,1.143e-15,chain,0
64,8192,z:il2d,nat-oop,1436512,1667550,34.672,1.161,1.143e-15,chain,1
128,2,z:il2d,nat-oop,206,726,49.662,3.523,3.549e-16,turn,0
128,2,z:il2d,nat-oop,209,726,48.993,3.475,3.549e-16,turn,1
128,4,z:il2d,nat-oop,403,969,57.175,2.403,3.441e-16,turn,0
128,4,z:il2d,nat-oop,407,967,56.609,2.377,3.441e-16,turn,1
128,8,z:il2d,nat-oop,1047,1523,48.899,1.454,4.261e-16,turn,0
128,8,z:il2d,nat-oop,1040,1532,49.239,1.473,4.261e-16,turn,1
128,16,z:il2d,nat-oop,2514,1987,44.799,0.790,2.990e-16,turn,0
128,16,z:il2d,nat-oop,2560,1978,43.992,0.772,2.990e-16,turn,1
128,32,z:il2d,nat-oop,6411,7223,38.332,1.127,3.079e-16,chain+rb2,0
128,32,z:il2d,nat-oop,5839,8313,42.087,1.424,3.079e-16,chain+rb2,1
128,64,z:il2d,nat-oop,13055,16141,40.789,1.236,4.291e-16,chain+rb2,0
128,64,z:il2d,nat-oop,12394,15289,42.963,1.234,4.291e-16,chain+rb2,1
128,128,z:il2d,nat-oop,28610,30011,40.087,1.049,4.330e-16,chain,0
128,128,z:il2d,nat-oop,25839,33960,44.385,1.314,4.330e-16,chain,1
128,256,z:il2d,nat-oop,55756,68313,44.078,1.225,5.279e-16,chain,0
128,256,z:il2d,nat-oop,52116,66610,47.156,1.278,5.279e-16,chain,1
128,512,z:il2d,nat-oop,124567,132223,42.089,1.061,4.766e-16,chain,0
128,512,z:il2d,nat-oop,124330,135977,42.169,1.094,4.766e-16,chain,1
128,1024,z:il2d,nat-oop,297580,320033,37.439,1.075,3.713e-16,chain,0
128,1024,z:il2d,nat-oop,311927,314167,35.717,1.007,3.713e-16,chain,1
128,2048,z:il2d,nat-oop,662650,821650,35.604,1.240,5.797e-16,chain,0
128,2048,z:il2d,nat-oop,676200,796012,34.891,1.177,5.797e-16,chain,1
128,4096,z:il2d,nat-oop,1412100,1505950,35.272,1.066,1.267e-15,chain,0
128,4096,z:il2d,nat-oop,1430188,1498900,34.826,1.048,1.267e-15,chain,1
128,8192,z:il2d,nat-oop,3067975,3332725,34.178,1.086,1.128e-15,chain,0
128,8192,z:il2d,nat-oop,3078562,3965325,34.061,1.288,1.128e-15,chain,1
256,2,z:il2d,nat-oop,417,1350,55.298,3.239,4.134e-16,turn,0
256,2,z:il2d,nat-oop,418,1350,55.068,3.226,4.134e-16,turn,1
256,4,z:il2d,nat-oop,1030,1976,49.700,1.918,3.271e-16,turn,0
256,4,z:il2d,nat-oop,1013,2007,50.527,1.980,3.271e-16,turn,1
256,8,z:il2d,nat-oop,2453,3482,45.920,1.420,3.647e-16,turn,0
256,8,z:il2d,nat-oop,2481,3498,45.398,1.410,3.647e-16,turn,1
256,16,z:il2d,nat-oop,6526,7446,37.660,1.141,3.419e-16,chain+rb2,0
256,16,z:il2d,nat-oop,6532,7468,37.625,1.143,3.419e-16,chain+rb2,1
256,32,z:il2d,nat-oop,12531,14896,42.494,1.189,3.654e-16,chain+rb2,0
256,32,z:il2d,nat-oop,12780,14806,41.667,1.159,3.654e-16,chain+rb2,1
256,64,z:il2d,nat-oop,22584,31150,50.784,1.379,4.329e-16,chain+rb2,0
256,64,z:il2d,nat-oop,22514,31116,50.941,1.382,4.329e-16,chain+rb2,1
256,128,z:il2d,nat-oop,55289,61700,44.450,1.116,5.061e-16,chain,0
256,128,z:il2d,nat-oop,49813,62185,49.336,1.248,5.061e-16,chain,1
256,256,z:il2d,nat-oop,120370,128403,43.556,1.067,5.798e-16,chain,0
256,256,z:il2d,nat-oop,125067,127617,41.921,1.020,5.798e-16,chain,1
256,512,z:il2d,nat-oop,301220,340880,36.987,1.132,6.621e-16,chain,0
256,512,z:il2d,nat-oop,302113,330693,36.877,1.095,6.621e-16,chain,1
256,1024,z:il2d,nat-oop,630813,812400,37.401,1.288,5.524e-16,chain,0
256,1024,z:il2d,nat-oop,629988,832262,37.450,1.321,5.524e-16,chain,1
256,2048,z:il2d,nat-oop,1421638,1732725,35.035,1.219,1.374e-15,chain,0
256,2048,z:il2d,nat-oop,1417675,1640075,35.133,1.157,1.374e-15,chain,1
256,4096,z:il2d,nat-oop,3881213,3998000,27.017,1.030,1.108e-15,chain,0
256,4096,z:il2d,nat-oop,3913325,3999425,26.795,1.022,1.108e-15,chain,1
256,8192,z:il2d,nat-oop,7111712,8473237,30.963,1.191,1.525e-15,chain,0
256,8192,z:il2d,nat-oop,7132763,12259575,30.872,1.719,1.525e-15,chain,1
512,2,z:il2d,nat-oop,1046,2915,48.969,2.788,3.693e-16,turn,0
512,2,z:il2d,nat-oop,1047,2895,48.887,2.764,3.693e-16,turn,1
512,4,z:il2d,nat-oop,2456,4169,45.859,1.697,4.250e-16,turn,0
512,4,z:il2d,nat-oop,2451,4166,45.958,1.700,4.250e-16,turn,1
512,8,z:il2d,nat-oop,5492,7409,44.749,1.349,4.070e-16,turn,0
512,8,z:il2d,nat-oop,5359,7392,45.857,1.379,4.070e-16,turn,1
512,16,z:il2d,nat-oop,13659,17699,38.985,1.296,4.303e-16,chain+rb,0
512,16,z:il2d,nat-oop,13575,17706,39.224,1.304,4.303e-16,chain+rb,1
512,32,z:il2d,nat-oop,26351,34675,43.524,1.316,4.299e-16,chain+rb2,0
512,32,z:il2d,nat-oop,26605,34907,43.108,1.312,4.299e-16,chain+rb2,1
512,64,z:il2d,nat-oop,53002,71315,46.368,1.346,6.108e-16,chain+rb2,0
512,64,z:il2d,nat-oop,52505,72148,46.807,1.374,6.108e-16,chain+rb2,1
512,128,z:il2d,nat-oop,126423,146653,41.471,1.160,5.257e-16,chain,0
512,128,z:il2d,nat-oop,125403,145033,41.808,1.157,5.257e-16,chain,1
512,256,z:il2d,nat-oop,294720,348740,37.802,1.183,5.142e-16,chain,0
512,256,z:il2d,nat-oop,288353,361733,38.637,1.254,5.142e-16,chain,1
512,512,z:il2d,nat-oop,640287,912988,36.847,1.426,5.388e-16,chain,0
512,512,z:il2d,nat-oop,637213,911600,37.025,1.431,5.388e-16,chain,1
512,1024,z:il2d,nat-oop,1348737,1925187,36.929,1.427,1.078e-15,chain,0
512,1024,z:il2d,nat-oop,1355838,1946188,36.735,1.435,1.078e-15,chain,1
512,2048,z:il2d,nat-oop,3097925,4036288,33.848,1.303,1.229e-15,chain,0
512,2048,z:il2d,nat-oop,3090462,4038237,33.929,1.307,1.229e-15,chain,1
512,4096,z:il2d,nat-oop,6992763,10280487,31.490,1.470,1.495e-15,chain,0
512,4096,z:il2d,nat-oop,7082012,10493700,31.093,1.482,1.495e-15,chain,1
512,8192,z:il2d,nat-oop,16301825,22228275,28.302,1.364,2.834e-15,chain,0
512,8192,z:il2d,nat-oop,16125238,22403500,28.612,1.389,2.834e-15,chain,1
1024,2,z:il2d,nat-oop,2643,6242,42.621,2.362,4.727e-16,turn,0
1024,2,z:il2d,nat-oop,2664,6252,42.290,2.347,4.727e-16,turn,1
1024,4,z:il2d,nat-oop,5365,8795,45.810,1.639,4.205e-16,turn,0
1024,4,z:il2d,nat-oop,5388,8805,45.613,1.634,4.205e-16,turn,1
1024,8,z:il2d,nat-oop,11624,15446,45.808,1.329,3.050e-16,turn,0
1024,8,z:il2d,nat-oop,11560,15404,46.061,1.333,3.050e-16,turn,1
1024,16,z:il2d,nat-oop,29960,38048,38.281,1.270,4.624e-16,chain+rb2,0
1024,16,z:il2d,nat-oop,30406,38016,37.719,1.250,4.624e-16,chain+rb2,1
1024,32,z:il2d,nat-oop,49166,76433,49.986,1.555,5.386e-16,chain+rb2,0
1024,32,z:il2d,nat-oop,48808,76339,50.352,1.564,5.386e-16,chain+rb2,1
1024,64,z:il2d,nat-oop,124133,163157,42.236,1.314,4.383e-16,chain+rb2,0
1024,64,z:il2d,nat-oop,125950,163087,41.627,1.295,4.383e-16,chain+rb2,1
1024,128,z:il2d,nat-oop,302660,375780,36.811,1.242,5.857e-16,chain,0
1024,128,z:il2d,nat-oop,299347,384987,37.218,1.286,5.857e-16,chain,1
1024,256,z:il2d,nat-oop,549813,1076113,42.911,1.957,5.689e-16,chain,0
1024,256,z:il2d,nat-oop,544600,1073663,43.322,1.971,5.689e-16,chain,1
1024,512,z:il2d,nat-oop,1413613,2284075,35.234,1.616,1.177e-15,chain,0
1024,512,z:il2d,nat-oop,1426087,2315550,34.926,1.624,1.177e-15,chain,1
1024,1024,z:il2d,nat-oop,3017575,4653250,34.749,1.542,1.335e-15,chain,0
1024,1024,z:il2d,nat-oop,3106188,5829038,33.758,1.877,1.335e-15,chain,1
1024,2048,z:il2d,nat-oop,7983312,11285000,27.583,1.414,1.608e-15,chain,0
1024,2048,z:il2d,nat-oop,7922962,10717087,27.793,1.353,1.608e-15,chain,1
1024,4096,z:il2d,nat-oop,17334400,44789125,26.616,2.584,2.604e-15,chain,0
1024,4096,z:il2d,nat-oop,17323475,29387888,26.633,1.696,2.604e-15,chain,1
2048,2,z:il2d,nat-oop,5864,12822,41.907,2.186,2.579e-16,turn,0
2048,2,z:il2d,nat-oop,5843,12844,42.059,2.198,2.579e-16,turn,1
2048,4,z:il2d,nat-oop,11843,18323,44.960,1.547,3.423e-16,turn,0
2048,4,z:il2d,nat-oop,11820,18520,45.047,1.567,3.423e-16,turn,1
2048,8,z:il2d,nat-oop,25505,32671,44.967,1.281,3.691e-16,turn,0
2048,8,z:il2d,nat-oop,25532,32795,44.919,1.284,3.691e-16,turn,1
2048,16,z:il2d,nat-oop,59105,79257,41.580,1.341,5.156e-16,turn,0
2048,16,z:il2d,nat-oop,58138,78752,42.272,1.355,5.156e-16,turn,1
2048,32,z:il2d,nat-oop,154263,160383,33.987,1.040,3.937e-16,turn,0
2048,32,z:il2d,nat-oop,148393,159883,35.331,1.077,3.937e-16,turn,1
2048,64,z:il2d,nat-oop,347007,404287,32.106,1.165,5.238e-16,chain+rb2,0
2048,64,z:il2d,nat-oop,345993,415347,32.200,1.200,5.238e-16,chain+rb2,1
2048,128,z:il2d,nat-oop,756562,1105862,31.184,1.462,5.810e-16,chain,0
2048,128,z:il2d,nat-oop,785387,1132087,30.040,1.441,5.810e-16,chain,1
2048,256,z:il2d,nat-oop,1591175,2324663,31.302,1.461,1.215e-15,chain,0
2048,256,z:il2d,nat-oop,1606050,2322088,31.012,1.446,1.215e-15,chain,1
2048,512,z:il2d,nat-oop,3720038,5933650,28.187,1.595,1.332e-15,chain,0
2048,512,z:il2d,nat-oop,3651937,5820850,28.713,1.594,1.332e-15,chain,1
2048,1024,z:il2d,nat-oop,8650000,15170462,25.457,1.754,1.471e-15,chain,0
2048,1024,z:il2d,nat-oop,8633500,15303062,25.505,1.773,1.471e-15,chain,1
2048,2048,z:il2d,nat-oop,19041388,43238137,24.230,2.271,3.176e-15,chain,0
2048,2048,z:il2d,nat-oop,19074888,29964150,24.187,1.571,3.176e-15,chain,1
4096,2,z:il2d,nat-oop,12216,25976,43.587,2.126,3.668e-16,turn,0
4096,2,z:il2d,nat-oop,12215,25990,43.593,2.128,3.668e-16,turn,1
4096,4,z:il2d,nat-oop,24706,37732,46.422,1.527,3.718e-16,turn,0
4096,4,z:il2d,nat-oop,24928,37914,46.008,1.521,3.718e-16,turn,1
4096,8,z:il2d,nat-oop,53170,67451,46.221,1.269,3.878e-16,turn,0
4096,8,z:il2d,nat-oop,53333,67721,46.080,1.270,3.878e-16,turn,1
4096,16,z:il2d,nat-oop,138833,147447,37.764,1.062,2.925e-16,turn,0
4096,16,z:il2d,nat-oop,138143,146423,37.952,1.060,2.925e-16,turn,1
4096,32,z:il2d,nat-oop,340200,379460,32.749,1.115,4.140e-16,turn,0
4096,32,z:il2d,nat-oop,327493,399387,34.019,1.220,4.140e-16,turn,1
4096,64,z:il2d,nat-oop,757312,884700,31.154,1.168,5.268e-16,turn,0
4096,64,z:il2d,nat-oop,794613,889850,29.691,1.120,5.268e-16,turn,1
4096,128,z:il2d,nat-oop,1847150,1818900,26.964,0.985,1.218e-15,chain,0
4096,128,z:il2d,nat-oop,1812388,1889287,27.482,1.042,1.218e-15,chain,1
4096,256,z:il2d,nat-oop,4022425,4787437,26.068,1.190,1.359e-15,chain,0
4096,256,z:il2d,nat-oop,4000912,4767375,26.208,1.192,1.359e-15,chain,1
4096,512,z:il2d,nat-oop,8866150,13477650,24.836,1.520,1.789e-15,chain,0
4096,512,z:il2d,nat-oop,8760563,13720613,25.135,1.566,1.789e-15,chain,1
4096,1024,z:il2d,nat-oop,19827888,37364575,23.269,1.884,3.042e-15,chain,0
4096,1024,z:il2d,nat-oop,19955638,37427812,23.120,1.876,3.042e-15,chain,1
8192,2,z:il2d,nat-oop,25998,53059,44.114,2.041,3.575e-16,turn,0
8192,2,z:il2d,nat-oop,25862,53126,44.346,2.054,3.575e-16,turn,1
8192,4,z:il2d,nat-oop,52730,78487,46.608,1.488,3.645e-16,turn,0
8192,4,z:il2d,nat-oop,52543,77700,46.773,1.479,3.645e-16,turn,1
8192,8,z:il2d,nat-oop,130960,163900,40.034,1.252,4.123e-16,turn,0
8192,8,z:il2d,nat-oop,131943,164663,39.736,1.248,4.123e-16,turn,1
8192,16,z:il2d,nat-oop,319373,448947,34.884,1.406,3.061e-16,turn,0
8192,16,z:il2d,nat-oop,317047,456287,35.140,1.439,3.061e-16,turn,1
8192,32,z:il2d,nat-oop,741538,976875,31.816,1.317,4.690e-16,turn,0
8192,32,z:il2d,nat-oop,737913,969387,31.973,1.314,4.690e-16,turn,1
8192,64,z:il2d,nat-oop,1745163,2029263,28.540,1.163,5.540e-16,turn,0
8192,64,z:il2d,nat-oop,1660400,2028800,29.997,1.222,5.540e-16,turn,1
8192,128,z:il2d,nat-oop,4408100,5152063,23.787,1.169,1.314e-15,chain,0
8192,128,z:il2d,nat-oop,4079838,5224650,25.701,1.281,1.314e-15,chain,1
8192,256,z:il2d,nat-oop,10465000,13957313,21.042,1.334,1.546e-15,chain,0
8192,256,z:il2d,nat-oop,10576650,14300725,20.820,1.352,1.191e-15,chain,1
8192,512,z:il2d,nat-oop,22880175,40452525,20.165,1.768,3.010e-15,chain,0
8192,512,z:il2d,nat-oop,22762800,40391212,20.269,1.774,2.694e-15,chain,1
