N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,engaged,flip
32,64,16,z:il3d,nat-oop,21252,16780,115.638,0.790,3.822e-16,-,793,0
32,64,16,z:il3d,nat-oop,30448,15300,80.716,0.503,3.822e-16,-,661,1
32,64,32,z:il3d,nat-oop,30110,21660,174.124,0.719,2.930e-16,-,453,0
32,64,32,z:il3d,nat-oop,31980,20990,163.942,0.656,2.930e-16,-,368,1
32,64,64,z:il3d,nat-oop,55060,52853,202.345,0.960,3.603e-16,-,228,0
32,64,64,z:il3d,nat-oop,55420,53280,201.031,0.961,3.603e-16,-,211,1
32,64,128,z:il3d,nat-oop,116175,115700,203.081,0.996,4.530e-16,-,82,0
32,64,128,z:il3d,nat-oop,117850,116250,200.195,0.986,4.530e-16,-,144,1
32,64,256,z:il3d,nat-oop,217425,254613,229.078,1.171,1.028e-15,-,85,0
32,64,256,z:il3d,nat-oop,222925,257900,223.427,1.157,1.028e-15,-,82,1
32,64,512,z:il3d,nat-oop,504550,573900,207.824,1.137,1.210e-15,-,89,0
32,64,512,z:il3d,nat-oop,450362,584350,232.829,1.298,1.210e-15,-,82,1
32,64,1024,z:il3d,nat-oop,1870750,1430013,117.707,0.764,1.266e-15,-,82,0
32,64,1024,z:il3d,nat-oop,1775925,1461737,123.992,0.823,1.266e-15,-,83,1
32,64,2048,z:il3d,nat-oop,4949588,4803100,93.215,0.970,2.690e-15,-,83,0
32,64,2048,z:il3d,nat-oop,4375063,4696662,105.455,1.074,2.690e-15,-,82,1
32,128,2,z:il3d,nat-oop,9959,11426,53.469,1.147,3.774e-16,-,3089,0
32,128,2,z:il3d,nat-oop,9960,6165,53.463,0.619,3.774e-16,-,2616,1
32,128,4,z:il3d,nat-oop,12480,21815,91.901,1.748,3.818e-16,-,1568,0
32,128,4,z:il3d,nat-oop,13040,9758,87.950,0.748,3.818e-16,-,1222,1
32,128,8,z:il3d,nat-oop,19323,26630,127.186,1.378,3.575e-16,-,1025,0
32,128,8,z:il3d,nat-oop,22431,27289,109.562,1.217,3.575e-16,-,627,1
32,128,16,z:il3d,nat-oop,32070,22440,163.482,0.700,4.283e-16,-,437,0
32,128,16,z:il3d,nat-oop,31037,21007,168.925,0.677,4.283e-16,-,399,1
32,128,32,z:il3d,nat-oop,62033,53613,179.599,0.864,3.520e-16,-,231,0
32,128,32,z:il3d,nat-oop,74920,53060,148.707,0.708,3.520e-16,-,231,1
32,128,64,z:il3d,nat-oop,110813,116550,212.909,1.052,4.855e-16,-,159,0
32,128,64,z:il3d,nat-oop,111525,115725,211.549,1.038,4.855e-16,-,82,1
32,128,128,z:il3d,nat-oop,238575,236087,208.770,0.990,8.935e-16,-,101,0
32,128,128,z:il3d,nat-oop,278175,236000,179.050,0.848,8.935e-16,-,106,1
32,128,256,z:il3d,nat-oop,406175,489550,258.159,1.205,1.159e-15,-,92,0
