N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
293,1,z:ilp,nat-ip,2258,2390,5.316,1.058,7.482e-16,prime,1
294,1,z:ilp,nat-ip,262,339,46.024,1.296,4.327e-16,chain3,0
294,1,z:ilp,nat-ip,255,340,47.226,1.331,4.327e-16,chain3,1
295,1,z:ilp,nat-ip,2106,2793,5.748,1.326,8.492e-16,prime,0
295,1,z:ilp,nat-ip,2086,2804,5.802,1.344,8.492e-16,prime,1
296,1,z:ilp,nat-ip,2149,1183,5.654,0.550,8.495e-16,prime,0
296,1,z:ilp,nat-ip,2073,1184,5.860,0.571,8.495e-16,prime,1
297,1,z:ilp,nat-ip,292,388,41.737,1.327,8.079e-16,chain3,0
297,1,z:ilp,nat-ip,294,388,41.460,1.317,8.079e-16,chain3,1
298,1,z:ilp,nat-ip,2207,6437,5.548,2.917,8.631e-16,prime,0
298,1,z:ilp,nat-ip,2343,6427,5.227,2.743,8.631e-16,prime,1
299,1,z:ilp,nat-ip,428,919,28.753,2.150,1.625e-15,2p,0
299,1,z:ilp,nat-ip,591,916,20.792,1.549,1.625e-15,2p,1
300,1,z:ilp,nat-ip,238,355,51.789,1.491,5.393e-16,chain3,0
300,1,z:ilp,nat-ip,238,356,51.888,1.498,5.393e-16,chain3,1
301,1,z:ilp,nat-ip,2085,1888,5.942,0.906,8.141e-16,prime,0
301,1,z:ilp,nat-ip,2276,1894,5.446,0.832,8.141e-16,prime,1
302,1,z:ilp,nat-ip,2114,2399,5.884,1.135,8.987e-16,prime,0
302,1,z:ilp,nat-ip,2271,2397,5.479,1.056,8.987e-16,prime,1
303,1,z:ilp,nat-ip,2319,2403,5.386,1.037,7.700e-16,prime,0
303,1,z:ilp,nat-ip,2135,2397,5.848,1.123,7.700e-16,prime,1
304,1,z:ilp,nat-ip,296,652,42.380,2.205,1.066e-15,2p,0
304,1,z:ilp,nat-ip,314,652,39.911,2.077,1.066e-15,2p,1
305,1,z:ilp,nat-ip,2150,3070,5.853,1.428,7.192e-16,prime,0
305,1,z:ilp,nat-ip,2095,3068,6.007,1.464,7.192e-16,prime,1
306,1,z:ilp,nat-ip,377,678,33.481,1.796,1.273e-15,chain3,0
306,1,z:ilp,nat-ip,374,680,33.813,1.820,1.273e-15,chain3,1
307,1,z:ilp,nat-ip,1309,2395,9.689,1.830,1.600e-15,prime,0
307,1,z:ilp,nat-ip,1286,2394,9.866,1.863,1.600e-15,prime,1
308,1,z:ilp,nat-ip,304,383,41.878,1.261,6.224e-16,chain3,0
308,1,z:ilp,nat-ip,277,384,46.030,1.387,6.224e-16,chain3,1
309,1,z:ilp,nat-ip,2145,2399,5.957,1.118,5.911e-16,prime,0
309,1,z:ilp,nat-ip,2290,2404,5.580,1.050,5.911e-16,prime,1
310,1,z:ilp,nat-ip,2098,1089,6.114,0.519,8.464e-16,prime,0
310,1,z:ilp,nat-ip,2151,1089,5.965,0.506,8.464e-16,prime,1
311,1,z:ilp,nat-ip,2185,2400,5.894,1.098,7.636e-16,prime,0
311,1,z:ilp,nat-ip,2314,2398,5.565,1.036,7.636e-16,prime,1
312,1,z:ilp,nat-ip,290,363,44.568,1.251,7.585e-16,chain3,0
312,1,z:ilp,nat-ip,290,364,44.520,1.252,7.585e-16,chain3,1
313,1,z:ilp,nat-ip,1129,2407,11.491,2.132,1.411e-15,prime,0
313,1,z:ilp,nat-ip,1140,2406,11.383,2.111,1.411e-15,prime,1
314,1,z:ilp,nat-ip,2064,2407,6.309,1.166,7.617e-16,prime,0
314,1,z:ilp,nat-ip,2086,2411,6.241,1.156,7.617e-16,prime,1
315,1,z:ilp,nat-ip,289,393,45.261,1.361,7.652e-16,chain3,0
315,1,z:ilp,nat-ip,289,394,45.261,1.366,7.652e-16,chain3,1
316,1,z:ilp,nat-ip,2319,3188,5.657,1.375,6.631e-16,prime,0
316,1,z:ilp,nat-ip,2320,3185,5.654,1.373,6.631e-16,prime,1
317,1,z:ilp,nat-ip,2234,2407,5.896,1.077,7.857e-16,prime,0
317,1,z:ilp,nat-ip,2338,2410,5.633,1.031,7.857e-16,prime,1
318,1,z:ilp,nat-ip,2094,1986,6.312,0.948,7.497e-16,prime,0
318,1,z:ilp,nat-ip,2086,1989,6.336,0.954,7.497e-16,prime,1
319,1,z:ilp,nat-ip,2072,1246,6.402,0.601,1.071e-15,prime,0
319,1,z:ilp,nat-ip,2104,1246,6.305,0.592,1.071e-15,prime,1
320,1,z:ilp,nat-ip,209,325,63.805,1.557,2.967e-16,2p,0
320,1,z:ilp,nat-ip,208,323,64.032,1.554,2.967e-16,2p,1
321,1,z:ilp,nat-ip,2084,2650,6.413,1.272,1.059e-15,prime,0
321,1,z:ilp,nat-ip,2104,2635,6.352,1.252,1.059e-15,prime,1
322,1,z:ilp,nat-ip,592,947,22.668,1.600,1.099e-15,flat,0
322,1,z:ilp,nat-ip,584,947,22.949,1.621,1.099e-15,flat,1
323,1,z:ilp,nat-ip,490,1266,27.447,2.581,1.355e-15,2p,0
323,1,z:ilp,nat-ip,487,1273,27.632,2.613,1.355e-15,2p,1
324,1,z:ilp,nat-ip,277,409,48.811,1.477,8.116e-16,chain3,0
324,1,z:ilp,nat-ip,274,409,49.289,1.492,8.116e-16,chain3,1
325,1,z:ilp,nat-ip,322,406,42.135,1.262,8.787e-16,chain3,0
325,1,z:ilp,nat-ip,314,410,43.156,1.304,8.787e-16,chain3,1
326,1,z:ilp,nat-ip,2346,2656,5.801,1.132,6.303e-16,prime,0
326,1,z:ilp,nat-ip,2339,2636,5.817,1.127,6.303e-16,prime,1
327,1,z:ilp,nat-ip,2088,2631,6.541,1.260,1.261e-15,prime,0
327,1,z:ilp,nat-ip,2110,2629,6.472,1.246,1.261e-15,prime,1
328,1,z:ilp,nat-ip,2184,1473,6.277,0.674,8.566e-16,prime,0
328,1,z:ilp,nat-ip,2146,1473,6.388,0.687,8.566e-16,prime,1
329,1,z:ilp,nat-ip,2156,2317,6.379,1.075,6.946e-16,prime,0
329,1,z:ilp,nat-ip,2104,2317,6.537,1.101,6.946e-16,prime,1
330,1,z:ilp,nat-ip,308,397,44.835,1.289,8.383e-16,chain3,0
330,1,z:ilp,nat-ip,308,398,44.878,1.293,8.383e-16,chain3,1
331,1,z:ilp,nat-ip,1094,2661,12.657,2.432,8.605e-16,prime,0
331,1,z:ilp,nat-ip,1173,2636,11.807,2.247,8.605e-16,prime,1
332,1,z:ilp,nat-ip,2091,3551,6.649,1.698,9.760e-16,prime,0
332,1,z:ilp,nat-ip,2264,3580,6.141,1.581,9.760e-16,prime,1
333,1,z:ilp,nat-ip,2108,1769,6.619,0.840,8.785e-16,prime,0
333,1,z:ilp,nat-ip,2138,1771,6.526,0.828,8.785e-16,prime,1
334,1,z:ilp,nat-ip,2089,2675,6.703,1.281,9.482e-16,prime,0
334,1,z:ilp,nat-ip,2101,2645,6.664,1.259,9.482e-16,prime,1
335,1,z:ilp,nat-ip,2228,3749,6.305,1.682,7.933e-16,prime,0
335,1,z:ilp,nat-ip,2338,3758,6.008,1.607,7.933e-16,prime,1
336,1,z:ilp,nat-ip,248,340,56.779,1.369,4.763e-16,chain3,0
336,1,z:ilp,nat-ip,254,341,55.532,1.344,4.763e-16,chain3,1
337,1,z:ilp,nat-ip,1070,2661,13.227,2.487,1.150e-15,prime,0
337,1,z:ilp,nat-ip,1070,2641,13.223,2.469,1.150e-15,prime,1
338,1,z:ilp,nat-ip,537,549,26.425,1.021,1.567e-15,flat,0
338,1,z:ilp,nat-ip,697,549,20.359,0.787,1.567e-15,flat,1
339,1,z:ilp,nat-ip,2223,2675,6.408,1.203,7.485e-16,prime,0
339,1,z:ilp,nat-ip,2310,2644,6.168,1.145,7.485e-16,prime,1
340,1,z:ilp,nat-ip,392,741,36.436,1.889,1.233e-15,chain3,0
340,1,z:ilp,nat-ip,477,741,29.955,1.553,1.233e-15,chain3,1
341,1,z:ilp,nat-ip,2193,1420,6.541,0.647,7.897e-16,prime,0
341,1,z:ilp,nat-ip,2217,1412,6.471,0.637,7.897e-16,prime,1
342,1,z:ilp,nat-ip,411,808,34.999,1.965,1.184e-15,chain3,0
342,1,z:ilp,nat-ip,410,810,35.132,1.977,1.184e-15,chain3,1
343,1,z:ilp,nat-ip,328,400,44.086,1.220,4.277e-16,chain3,0
343,1,z:ilp,nat-ip,329,399,43.922,1.215,4.277e-16,chain3,1
344,1,z:ilp,nat-ip,2082,1638,6.961,0.787,7.972e-16,prime,0
344,1,z:ilp,nat-ip,2119,1616,6.841,0.763,7.972e-16,prime,1
345,1,z:ilp,nat-ip,536,1121,27.122,2.090,1.645e-15,2p,0
345,1,z:ilp,nat-ip,477,1117,30.473,2.340,1.645e-15,2p,1
346,1,z:ilp,nat-ip,2354,2685,6.198,1.140,8.130e-16,prime,0
346,1,z:ilp,nat-ip,2317,2673,6.299,1.154,8.130e-16,prime,1
347,1,z:ilp,nat-ip,2121,2664,6.903,1.256,9.158e-16,prime,0
347,1,z:ilp,nat-ip,2161,2673,6.775,1.237,9.158e-16,prime,1
348,1,z:ilp,nat-ip,2285,1148,6.430,0.502,6.820e-16,prime,0
348,1,z:ilp,nat-ip,2289,1147,6.418,0.501,6.820e-16,prime,1
349,1,z:ilp,nat-ip,2074,2678,7.109,1.292,1.114e-15,prime,0
349,1,z:ilp,nat-ip,2216,2663,6.653,1.202,1.114e-15,prime,1
350,1,z:ilp,nat-ip,288,429,51.401,1.491,3.495e-16,chain3,0
350,1,z:ilp,nat-ip,287,430,51.507,1.496,3.495e-16,chain3,1
351,1,z:ilp,nat-ip,367,482,40.411,1.314,1.141e-15,chain3,0
351,1,z:ilp,nat-ip,359,477,41.369,1.329,1.141e-15,chain3,1
352,1,z:ilp,nat-ip,277,401,53.705,1.446,6.383e-16,2p,0
352,1,z:ilp,nat-ip,277,403,53.777,1.455,6.383e-16,2p,1
353,1,z:ilp,nat-ip,1042,2670,14.334,2.562,8.180e-16,prime,0
353,1,z:ilp,nat-ip,1038,2669,14.387,2.571,8.180e-16,prime,1
354,1,z:ilp,nat-ip,2344,2512,6.394,1.072,8.646e-16,prime,0
354,1,z:ilp,nat-ip,2281,2507,6.571,1.099,8.646e-16,prime,1
355,1,z:ilp,nat-ip,2145,4265,7.009,1.988,7.071e-16,prime,0
355,1,z:ilp,nat-ip,2105,4273,7.143,2.030,7.071e-16,prime,1
356,1,z:ilp,nat-ip,2233,4221,6.756,1.890,6.004e-16,prime,0
356,1,z:ilp,nat-ip,2252,4259,6.699,1.891,6.004e-16,prime,1
357,1,z:ilp,nat-ip,465,909,32.559,1.954,1.308e-15,2p,0
357,1,z:ilp,nat-ip,407,909,37.182,2.233,1.308e-15,2p,1
358,1,z:ilp,nat-ip,2122,2681,7.156,1.263,9.630e-16,prime,0
358,1,z:ilp,nat-ip,2151,2669,7.061,1.241,9.630e-16,prime,1
359,1,z:ilp,nat-ip,2119,2682,7.190,1.266,9.584e-16,prime,0
359,1,z:ilp,nat-ip,2131,2685,7.149,1.260,9.584e-16,prime,1
360,1,z:ilp,nat-ip,283,431,54.016,1.524,8.747e-16,chain3,0
360,1,z:ilp,nat-ip,283,432,54.012,1.525,8.747e-16,chain3,1
361,1,z:ilp,nat-ip,529,1549,28.988,2.929,1.082e-15,2p,0
361,1,z:ilp,nat-ip,585,1529,26.201,2.612,1.082e-15,2p,1
362,1,z:ilp,nat-ip,2114,2670,7.278,1.263,1.027e-15,prime,0
362,1,z:ilp,nat-ip,2147,2688,7.164,1.252,1.027e-15,prime,1
363,1,z:ilp,nat-ip,397,454,38.923,1.146,1.048e-15,chain3,0
363,1,z:ilp,nat-ip,398,452,38.816,1.137,1.048e-15,chain3,1
364,1,z:ilp,nat-ip,373,458,41.506,1.228,7.755e-16,chain3,0
364,1,z:ilp,nat-ip,368,459,42.078,1.247,7.755e-16,chain3,1
365,1,z:ilp,nat-ip,2112,4594,7.355,2.175,8.976e-16,prime,0
365,1,z:ilp,nat-ip,2108,4581,7.368,2.173,8.976e-16,prime,1
366,1,z:ilp,nat-ip,2263,2732,6.888,1.207,6.370e-16,prime,0
366,1,z:ilp,nat-ip,2389,2733,6.522,1.144,6.370e-16,prime,1
367,1,z:ilp,nat-ip,2342,2673,6.674,1.141,6.456e-16,prime,0
367,1,z:ilp,nat-ip,2408,2677,6.492,1.112,6.456e-16,prime,1
368,1,z:ilp,nat-ip,467,934,33.555,1.999,1.314e-15,2p,0
368,1,z:ilp,nat-ip,512,936,30.656,1.829,1.314e-15,2p,1
369,1,z:ilp,nat-ip,2129,2264,7.388,1.063,7.639e-16,prime,0
369,1,z:ilp,nat-ip,2131,2258,7.383,1.059,7.639e-16,prime,1
370,1,z:ilp,nat-ip,2215,1548,7.125,0.699,8.371e-16,prime,0
370,1,z:ilp,nat-ip,2188,1550,7.212,0.708,8.371e-16,prime,1
371,1,z:ilp,nat-ip,2229,3117,7.104,1.399,9.759e-16,prime,0
371,1,z:ilp,nat-ip,2317,3127,6.835,1.350,9.759e-16,prime,1
372,1,z:ilp,nat-ip,2247,1289,7.068,0.574,6.161e-16,prime,0
372,1,z:ilp,nat-ip,2166,1292,7.331,0.596,6.161e-16,prime,1
373,1,z:ilp,nat-ip,2213,2719,7.200,1.229,8.544e-16,prime,0
373,1,z:ilp,nat-ip,2124,2694,7.502,1.269,8.544e-16,prime,1
374,1,z:ilp,nat-ip,610,952,26.215,1.562,1.292e-15,flat,0
374,1,z:ilp,nat-ip,607,953,26.342,1.570,1.292e-15,flat,1
375,1,z:ilp,nat-ip,337,472,47.530,1.400,5.939e-16,chain3,0
375,1,z:ilp,nat-ip,336,471,47.678,1.400,5.939e-16,chain3,1
376,1,z:ilp,nat-ip,2139,1989,7.517,0.930,1.109e-15,prime,0
376,1,z:ilp,nat-ip,2167,1991,7.420,0.918,1.109e-15,prime,1
377,1,z:ilp,nat-ip,2120,1511,7.611,0.713,8.890e-16,prime,0
377,1,z:ilp,nat-ip,2173,1510,7.426,0.695,8.890e-16,prime,1
378,1,z:ilp,nat-ip,342,456,47.366,1.335,7.506e-16,chain3,0
378,1,z:ilp,nat-ip,344,456,47.037,1.326,7.506e-16,chain3,1
379,1,z:ilp,nat-ip,1922,2716,8.445,1.413,1.812e-15,prime,0
379,1,z:ilp,nat-ip,1890,2687,8.588,1.422,1.812e-15,prime,1
380,1,z:ilp,nat-ip,511,888,31.861,1.737,1.071e-15,chain3,0
380,1,z:ilp,nat-ip,473,888,34.455,1.880,1.071e-15,chain3,1
381,1,z:ilp,nat-ip,2111,2702,7.737,1.280,9.354e-16,prime,0
381,1,z:ilp,nat-ip,2147,2692,7.607,1.254,9.354e-16,prime,1
382,1,z:ilp,nat-ip,2131,2708,7.688,1.271,9.563e-16,prime,0
382,1,z:ilp,nat-ip,2203,2698,7.436,1.225,9.563e-16,prime,1
383,1,z:ilp,nat-ip,2269,2694,7.241,1.187,9.658e-16,prime,0
383,1,z:ilp,nat-ip,2429,2692,6.765,1.108,9.658e-16,prime,1
384,1,z:ilp,nat-ip,251,434,65.760,1.731,5.595e-16,chain3,0
384,1,z:ilp,nat-ip,250,433,65.856,1.728,5.595e-16,chain3,1
385,1,z:ilp,nat-ip,375,474,44.129,1.265,7.381e-16,chain3,0
385,1,z:ilp,nat-ip,384,475,43.103,1.237,7.381e-16,chain3,1
386,1,z:ilp,nat-ip,2434,3127,6.813,1.285,1.308e-15,prime,0
386,1,z:ilp,nat-ip,2575,3135,6.440,1.218,1.308e-15,prime,1
387,1,z:ilp,nat-ip,2153,2503,7.725,1.163,7.219e-16,prime,0
387,1,z:ilp,nat-ip,2118,2489,7.854,1.175,7.219e-16,prime,1
388,1,z:ilp,nat-ip,2180,5168,7.652,2.370,8.033e-16,prime,0
388,1,z:ilp,nat-ip,2293,5251,7.275,2.290,8.033e-16,prime,1
389,1,z:ilp,nat-ip,2116,3129,7.908,1.479,1.261e-15,prime,0
389,1,z:ilp,nat-ip,2138,3117,7.827,1.458,1.261e-15,prime,1
390,1,z:ilp,nat-ip,381,479,44.042,1.256,1.130e-15,chain3,0
390,1,z:ilp,nat-ip,379,478,44.338,1.263,1.130e-15,chain3,1
391,1,z:ilp,nat-ip,614,1777,27.410,2.894,1.715e-15,2p,0
391,1,z:ilp,nat-ip,688,1758,24.466,2.555,1.715e-15,2p,1
392,1,z:ilp,nat-ip,323,427,52.238,1.320,3.813e-16,chain3,0
392,1,z:ilp,nat-ip,324,426,52.165,1.316,3.813e-16,chain3,1
393,1,z:ilp,nat-ip,2213,3131,7.651,1.414,8.800e-16,prime,0
393,1,z:ilp,nat-ip,2365,3137,7.162,1.327,8.800e-16,prime,1
394,1,z:ilp,nat-ip,2133,3136,7.962,1.470,1.055e-15,prime,0
394,1,z:ilp,nat-ip,2146,3123,7.917,1.456,1.055e-15,prime,1
395,1,z:ilp,nat-ip,2176,5462,7.830,2.511,1.376e-15,prime,0
395,1,z:ilp,nat-ip,2304,5464,7.394,2.372,1.376e-15,prime,1
396,1,z:ilp,nat-ip,485,507,35.194,1.043,6.580e-16,flat,0
396,1,z:ilp,nat-ip,530,506,32.263,0.956,6.580e-16,flat,1
397,1,z:ilp,nat-ip,1520,3131,11.275,2.060,1.244e-15,prime,0
397,1,z:ilp,nat-ip,1515,3131,11.311,2.067,1.244e-15,prime,1
398,1,z:ilp,nat-ip,2134,3136,8.055,1.470,9.682e-16,prime,0
398,1,z:ilp,nat-ip,2111,3135,8.142,1.485,9.682e-16,prime,1
399,1,z:ilp,nat-ip,500,1078,34.447,2.153,1.160e-15,2p,0
399,1,z:ilp,nat-ip,530,1072,32.545,2.025,1.160e-15,2p,1
400,1,z:ilp,nat-ip,309,438,56.001,1.418,4.498e-16,chain3,0
400,1,z:ilp,nat-ip,308,439,56.049,1.422,4.498e-16,chain3,1
401,1,z:ilp,nat-ip,1367,2545,12.687,1.862,8.025e-16,prime,0
401,1,z:ilp,nat-ip,1306,2580,13.275,1.975,8.025e-16,prime,1
402,1,z:ilp,nat-ip,2669,3327,6.516,1.247,7.571e-16,prime,0
402,1,z:ilp,nat-ip,2400,3333,7.245,1.389,7.571e-16,prime,1
403,1,z:ilp,nat-ip,2380,1714,7.326,0.720,6.973e-16,prime,0
403,1,z:ilp,nat-ip,2219,1715,7.860,0.773,6.973e-16,prime,1
404,1,z:ilp,nat-ip,2397,5762,7.297,2.404,7.894e-16,prime,0
404,1,z:ilp,nat-ip,2423,5747,7.220,2.372,7.894e-16,prime,1
405,1,z:ilp,nat-ip,385,545,45.602,1.416,7.757e-16,chain3,0
405,1,z:ilp,nat-ip,381,545,46.030,1.431,7.757e-16,chain3,1
406,1,z:ilp,nat-ip,2262,1439,7.776,0.636,6.563e-16,prime,0
406,1,z:ilp,nat-ip,2219,1441,7.928,0.649,6.563e-16,prime,1
407,1,z:ilp,nat-ip,2151,2122,8.200,0.987,6.444e-16,prime,0
407,1,z:ilp,nat-ip,2142,2129,8.235,0.994,6.444e-16,prime,1
408,1,z:ilp,nat-ip,475,895,37.225,1.882,1.186e-15,chain3,0
408,1,z:ilp,nat-ip,471,894,37.593,1.899,1.186e-15,chain3,1
409,1,z:ilp,nat-ip,1732,2554,10.246,1.475,1.746e-15,prime,0
409,1,z:ilp,nat-ip,1916,2551,9.261,1.332,1.746e-15,prime,1
410,1,z:ilp,nat-ip,2204,1915,8.073,0.869,1.020e-15,prime,0
410,1,z:ilp,nat-ip,2283,1918,7.792,0.840,1.020e-15,prime,1
411,1,z:ilp,nat-ip,2400,2581,7.434,1.075,1.538e-15,prime,0
411,1,z:ilp,nat-ip,2416,2595,7.387,1.074,1.538e-15,prime,1
412,1,z:ilp,nat-ip,2233,5840,8.014,2.615,8.033e-16,prime,0
412,1,z:ilp,nat-ip,2343,5849,7.639,2.497,8.033e-16,prime,1
413,1,z:ilp,nat-ip,2329,3926,7.705,1.686,7.766e-16,prime,0
413,1,z:ilp,nat-ip,2290,3924,7.838,1.714,7.766e-16,prime,1
414,1,z:ilp,nat-ip,538,1156,33.479,2.151,1.522e-15,chain3,0
414,1,z:ilp,nat-ip,536,1140,33.581,2.128,1.522e-15,chain3,1
415,1,z:ilp,nat-ip,2398,6219,7.526,2.594,9.354e-16,prime,0
415,1,z:ilp,nat-ip,2415,6224,7.473,2.577,9.354e-16,prime,1
416,1,z:ilp,nat-ip,348,482,51.941,1.382,8.041e-16,2p,0
416,1,z:ilp,nat-ip,347,482,52.128,1.389,8.041e-16,2p,1
417,1,z:ilp,nat-ip,2319,2563,7.827,1.105,7.203e-16,prime,0
417,1,z:ilp,nat-ip,2513,2558,7.222,1.018,7.203e-16,prime,1
418,1,z:ilp,nat-ip,775,1133,23.470,1.461,1.162e-15,flat,0
418,1,z:ilp,nat-ip,770,1133,23.645,1.472,1.162e-15,flat,1
419,1,z:ilp,nat-ip,2128,2553,8.576,1.200,8.854e-16,prime,0
419,1,z:ilp,nat-ip,2240,2591,8.147,1.157,8.854e-16,prime,1
420,1,z:ilp,nat-ip,352,492,52.001,1.397,5.202e-16,chain3,0
420,1,z:ilp,nat-ip,351,492,52.063,1.401,5.202e-16,chain3,1
421,1,z:ilp,nat-ip,2252,2563,8.150,1.138,7.035e-16,prime,0
421,1,z:ilp,nat-ip,2388,2617,7.685,1.096,7.035e-16,prime,1
422,1,z:ilp,nat-ip,2375,2564,7.748,1.080,8.915e-16,prime,0
422,1,z:ilp,nat-ip,2409,2609,7.637,1.083,8.915e-16,prime,1
423,1,z:ilp,nat-ip,2244,3043,8.224,1.356,9.026e-16,prime,0
423,1,z:ilp,nat-ip,2374,3047,7.772,1.283,9.026e-16,prime,1
424,1,z:ilp,nat-ip,2159,2665,8.572,1.235,1.079e-15,prime,0
424,1,z:ilp,nat-ip,2155,2660,8.586,1.234,1.079e-15,prime,1
425,1,z:ilp,nat-ip,488,1075,38.057,2.206,1.201e-15,chain3,0
425,1,z:ilp,nat-ip,486,1071,38.194,2.205,1.201e-15,chain3,1
426,1,z:ilp,nat-ip,2177,3799,8.546,1.745,5.988e-16,prime,0
426,1,z:ilp,nat-ip,2170,3786,8.573,1.745,5.988e-16,prime,1
427,1,z:ilp,nat-ip,2185,4312,8.539,1.974,8.754e-16,prime,0
427,1,z:ilp,nat-ip,2212,4315,8.433,1.951,8.754e-16,prime,1
428,1,z:ilp,nat-ip,2408,6329,7.767,2.628,7.639e-16,prime,0
428,1,z:ilp,nat-ip,2413,6323,7.753,2.620,7.639e-16,prime,1
429,1,z:ilp,nat-ip,501,551,37.419,1.098,1.033e-15,chain3,0
429,1,z:ilp,nat-ip,493,552,38.084,1.121,1.033e-15,chain3,1
430,1,z:ilp,nat-ip,2261,2103,8.318,0.930,6.135e-16,prime,0
430,1,z:ilp,nat-ip,2493,2121,7.545,0.851,6.135e-16,prime,1
431,1,z:ilp,nat-ip,2267,2573,8.320,1.135,9.457e-16,prime,0
431,1,z:ilp,nat-ip,2237,2571,8.432,1.150,9.457e-16,prime,1
432,1,z:ilp,nat-ip,331,499,57.052,1.505,7.590e-16,chain3,0
432,1,z:ilp,nat-ip,330,500,57.231,1.512,7.590e-16,chain3,1
433,1,z:ilp,nat-ip,2231,2581,8.501,1.157,7.578e-16,prime,0
433,1,z:ilp,nat-ip,2339,2624,8.107,1.122,7.578e-16,prime,1
434,1,z:ilp,nat-ip,2161,1610,8.797,0.745,7.278e-16,prime,0
434,1,z:ilp,nat-ip,2152,1615,8.835,0.750,7.278e-16,prime,1
435,1,z:ilp,nat-ip,2335,1775,8.165,0.760,6.779e-16,prime,0
435,1,z:ilp,nat-ip,2150,1771,8.865,0.824,6.779e-16,prime,1
436,1,z:ilp,nat-ip,2277,6744,8.396,2.962,1.129e-15,prime,0
436,1,z:ilp,nat-ip,2416,6724,7.912,2.783,1.129e-15,prime,1
437,1,z:ilp,nat-ip,778,2079,24.633,2.672,1.345e-15,2p,0
437,1,z:ilp,nat-ip,756,2082,25.364,2.756,1.345e-15,2p,1
438,1,z:ilp,nat-ip,2158,4073,8.904,1.887,7.954e-16,prime,0
438,1,z:ilp,nat-ip,2174,4077,8.840,1.876,7.954e-16,prime,1
439,1,z:ilp,nat-ip,2144,2578,8.985,1.202,9.628e-16,prime,0
439,1,z:ilp,nat-ip,2143,2622,8.990,1.223,9.628e-16,prime,1
440,1,z:ilp,nat-ip,390,536,49.588,1.376,8.851e-16,chain3,0
440,1,z:ilp,nat-ip,390,537,49.540,1.377,8.851e-16,chain3,1
441,1,z:ilp,nat-ip,438,567,44.180,1.293,6.923e-16,chain3,0
441,1,z:ilp,nat-ip,424,565,45.662,1.332,6.923e-16,chain3,1
442,1,z:ilp,nat-ip,790,1165,24.596,1.476,1.744e-15,flat,0
442,1,z:ilp,nat-ip,756,1162,25.684,1.537,1.744e-15,flat,1
443,1,z:ilp,nat-ip,2184,2576,8.916,1.179,9.592e-16,prime,0
443,1,z:ilp,nat-ip,2162,2617,9.006,1.211,9.592e-16,prime,1
444,1,z:ilp,nat-ip,2152,1839,9.071,0.855,9.554e-16,prime,0
444,1,z:ilp,nat-ip,2200,1840,8.876,0.836,9.554e-16,prime,1
445,1,z:ilp,nat-ip,2424,7549,8.076,3.115,7.435e-16,prime,0
445,1,z:ilp,nat-ip,2386,7562,8.205,3.170,7.435e-16,prime,1
446,1,z:ilp,nat-ip,2211,2583,8.875,1.168,8.598e-16,prime,0
446,1,z:ilp,nat-ip,2299,2631,8.536,1.144,8.598e-16,prime,1
447,1,z:ilp,nat-ip,2138,2584,9.205,1.209,1.001e-15,prime,0
447,1,z:ilp,nat-ip,2169,2628,9.071,1.211,1.001e-15,prime,1
448,1,z:ilp,nat-ip,320,442,61.577,1.378,4.323e-16,chain3,0
448,1,z:ilp,nat-ip,318,442,62.077,1.391,4.323e-16,chain3,1
449,1,z:ilp,nat-ip,1463,2598,13.523,1.776,8.334e-16,prime,0
449,1,z:ilp,nat-ip,1576,2596,12.553,1.647,8.334e-16,prime,1
450,1,z:ilp,nat-ip,398,561,49.782,1.409,8.170e-16,chain3,0
450,1,z:ilp,nat-ip,382,561,51.846,1.467,8.170e-16,chain3,1
451,1,z:ilp,nat-ip,2152,2719,9.239,1.264,9.360e-16,prime,0
451,1,z:ilp,nat-ip,2162,2740,9.196,1.267,9.360e-16,prime,1
452,1,z:ilp,nat-ip,2293,7257,8.695,3.165,1.280e-15,prime,0
452,1,z:ilp,nat-ip,2208,7262,9.029,3.289,1.280e-15,prime,1
453,1,z:ilp,nat-ip,2158,2593,9.262,1.202,1.078e-15,prime,0
453,1,z:ilp,nat-ip,2253,2595,8.871,1.152,1.078e-15,prime,1
454,1,z:ilp,nat-ip,2170,2593,9.233,1.195,1.208e-15,prime,0
454,1,z:ilp,nat-ip,2277,2646,8.799,1.162,1.208e-15,prime,1
455,1,z:ilp,nat-ip,475,582,42.299,1.226,8.634e-16,chain3,0
455,1,z:ilp,nat-ip,467,579,42.991,1.239,8.634e-16,chain3,1
456,1,z:ilp,nat-ip,541,1072,37.256,1.983,9.056e-16,chain3,0
456,1,z:ilp,nat-ip,542,1071,37.155,1.976,9.056e-16,chain3,1
457,1,z:ilp,nat-ip,2156,2605,9.366,1.209,1.725e-15,prime,0
457,1,z:ilp,nat-ip,2243,2641,9.003,1.178,1.725e-15,prime,1
458,1,z:ilp,nat-ip,2243,2607,9.024,1.162,9.220e-16,prime,0
458,1,z:ilp,nat-ip,2189,2619,9.249,1.197,9.220e-16,prime,1
459,1,z:ilp,nat-ip,525,1202,38.645,2.290,1.159e-15,chain3,0
459,1,z:ilp,nat-ip,547,1209,37.113,2.211,1.159e-15,chain3,1
460,1,z:ilp,nat-ip,584,1260,34.819,2.157,2.023e-15,chain3,0
460,1,z:ilp,nat-ip,585,1262,34.757,2.155,2.023e-15,chain3,1
