N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
500,1,z:ilp,nat-oop,426,634,52.579,1.487,5.417e-16,chain3,1
501,1,z:ilp,nat-oop,2180,2721,10.305,1.248,9.691e-16,prime,0
501,1,z:ilp,nat-oop,2172,2733,10.345,1.259,9.691e-16,prime,1
502,1,z:ilp,nat-oop,2273,2735,9.907,1.203,9.826e-16,prime,0
502,1,z:ilp,nat-oop,2279,2731,9.881,1.198,9.826e-16,prime,1
503,1,z:ilp,nat-oop,2186,2738,10.323,1.252,7.955e-16,prime,0
503,1,z:ilp,nat-oop,2288,2719,9.863,1.188,7.955e-16,prime,1
504,1,z:ilp,nat-oop,465,666,48.691,1.433,7.176e-16,chain3,0
504,1,z:ilp,nat-oop,473,673,47.853,1.424,7.176e-16,chain3,1
505,1,z:ilp,nat-oop,2178,2722,10.413,1.250,1.028e-15,prime,0
505,1,z:ilp,nat-oop,2220,2716,10.214,1.224,1.028e-15,prime,1
506,1,z:ilp,nat-oop,978,1765,23.226,1.803,1.639e-15,flat,0
506,1,z:ilp,nat-oop,974,1757,23.322,1.803,1.639e-15,flat,1
507,1,z:ilp,nat-oop,756,739,30.125,0.977,8.698e-16,chain3,0
507,1,z:ilp,nat-oop,633,715,35.963,1.129,8.698e-16,chain3,1
508,1,z:ilp,nat-oop,2279,9161,10.020,4.021,1.091e-15,prime,0
508,1,z:ilp,nat-oop,2272,9173,10.051,4.038,1.091e-15,prime,1
509,1,z:ilp,nat-oop,2316,2731,9.880,1.179,8.552e-16,prime,0
509,1,z:ilp,nat-oop,2298,2737,9.956,1.191,8.552e-16,prime,1
510,1,z:ilp,nat-oop,599,1271,38.275,2.121,1.264e-15,chain3,0
510,1,z:ilp,nat-oop,637,1271,35.979,1.993,1.264e-15,chain3,1
511,1,z:ilp,nat-oop,2206,6507,10.421,2.950,9.491e-16,prime,0
511,1,z:ilp,nat-oop,2212,6512,10.390,2.944,9.491e-16,prime,1
512,1,z:ilp,nat-oop,299,294,77.083,0.985,3.080e-16,2p,0
512,1,z:ilp,nat-oop,299,297,76.965,0.991,3.080e-16,2p,1
513,1,z:ilp,nat-oop,707,1482,32.645,2.094,1.003e-15,2p,0
513,1,z:ilp,nat-oop,1035,1478,22.302,1.428,1.003e-15,2p,1
514,1,z:ilp,nat-oop,4785,4617,4.837,0.965,1.079e-15,prime,0
514,1,z:ilp,nat-oop,4805,4609,4.817,0.959,1.079e-15,prime,1
515,1,z:ilp,nat-oop,4763,4596,4.870,0.965,6.586e-16,prime,0
515,1,z:ilp,nat-oop,5592,4600,4.148,0.823,6.586e-16,prime,1
516,1,z:ilp,nat-oop,2560,2792,9.083,1.091,1.961e-15,flat,0
516,1,z:ilp,nat-oop,2465,2785,9.431,1.130,1.961e-15,flat,1
517,1,z:ilp,nat-oop,2094,3721,11.126,1.777,3.096e-15,flat,0
517,1,z:ilp,nat-oop,2061,3725,11.305,1.807,3.096e-15,flat,1
518,1,z:ilp,nat-oop,2401,2537,9.725,1.057,2.540e-15,flat,0
518,1,z:ilp,nat-oop,2260,2532,10.332,1.120,2.540e-15,flat,1
519,1,z:ilp,nat-oop,4788,4576,4.888,0.956,5.228e-16,prime,0
519,1,z:ilp,nat-oop,4805,4574,4.872,0.952,5.228e-16,prime,1
520,1,z:ilp,nat-oop,502,768,46.700,1.528,1.250e-15,chain3,0
520,1,z:ilp,nat-oop,508,768,46.189,1.511,1.250e-15,chain3,1
521,1,z:ilp,nat-oop,1989,4597,11.823,2.312,1.497e-15,prime,0
521,1,z:ilp,nat-oop,2002,4599,11.745,2.298,1.497e-15,prime,1
522,1,z:ilp,nat-oop,1209,1971,19.495,1.631,1.268e-15,chain3,0
522,1,z:ilp,nat-oop,1545,1970,15.256,1.275,1.268e-15,chain3,1
523,1,z:ilp,nat-oop,3968,4584,5.951,1.155,1.813e-15,prime,0
523,1,z:ilp,nat-oop,4001,4583,5.902,1.145,1.813e-15,prime,1
524,1,z:ilp,nat-oop,4821,9775,4.909,2.027,6.639e-16,prime,0
524,1,z:ilp,nat-oop,6035,9775,3.922,1.620,6.639e-16,prime,1
525,1,z:ilp,nat-oop,626,726,37.919,1.160,6.428e-16,2p,0
525,1,z:ilp,nat-oop,560,728,42.375,1.301,6.428e-16,2p,1
526,1,z:ilp,nat-oop,4853,4607,4.899,0.949,9.385e-16,prime,0
526,1,z:ilp,nat-oop,4771,4605,4.983,0.965,9.385e-16,prime,1
527,1,z:ilp,nat-oop,1109,2961,21.483,2.670,1.978e-15,2p,0
527,1,z:ilp,nat-oop,1101,2962,21.637,2.690,1.978e-15,2p,1
528,1,z:ilp,nat-oop,503,728,47.436,1.447,7.220e-16,chain3,0
528,1,z:ilp,nat-oop,496,731,48.118,1.472,7.220e-16,chain3,1
529,1,z:ilp,nat-oop,1126,2785,21.260,2.474,1.550e-15,2p,0
529,1,z:ilp,nat-oop,1247,2783,19.196,2.232,1.550e-15,2p,1
530,1,z:ilp,nat-oop,4773,3977,5.025,0.833,7.165e-16,prime,0
530,1,z:ilp,nat-oop,4873,3979,4.921,0.816,7.165e-16,prime,1
531,1,z:ilp,nat-oop,4804,5166,5.003,1.076,7.550e-16,prime,0
531,1,z:ilp,nat-oop,4811,5161,4.996,1.073,7.550e-16,prime,1
532,1,z:ilp,nat-oop,727,1438,33.113,1.976,1.082e-15,flat,0
532,1,z:ilp,nat-oop,771,1439,31.223,1.865,1.082e-15,flat,1
533,1,z:ilp,nat-oop,2134,3314,11.312,1.553,2.363e-15,2p,0
533,1,z:ilp,nat-oop,1615,3315,14.947,2.052,2.363e-15,2p,1
534,1,z:ilp,nat-oop,4769,6496,5.073,1.362,5.751e-16,prime,0
534,1,z:ilp,nat-oop,4810,6500,5.029,1.351,5.751e-16,prime,1
535,1,z:ilp,nat-oop,4845,4593,5.004,0.948,9.017e-16,prime,0
535,1,z:ilp,nat-oop,4830,4591,5.020,0.951,9.017e-16,prime,1
536,1,z:ilp,nat-oop,4789,4488,5.074,0.937,6.774e-16,prime,0
536,1,z:ilp,nat-oop,4791,4488,5.071,0.937,6.774e-16,prime,1
537,1,z:ilp,nat-oop,4767,4617,5.108,0.969,7.431e-16,prime,0
537,1,z:ilp,nat-oop,4810,4612,5.062,0.959,7.431e-16,prime,1
538,1,z:ilp,nat-oop,4753,4615,5.134,0.971,9.585e-16,prime,0
538,1,z:ilp,nat-oop,4917,4608,4.963,0.937,9.585e-16,prime,1
539,1,z:ilp,nat-oop,693,724,35.274,1.045,1.049e-15,flat,0
539,1,z:ilp,nat-oop,691,722,35.394,1.045,1.049e-15,flat,1
540,1,z:ilp,nat-oop,481,758,50.907,1.574,7.583e-16,chain3,0
540,1,z:ilp,nat-oop,481,757,50.913,1.572,7.583e-16,chain3,1
541,1,z:ilp,nat-oop,3617,4627,6.789,1.279,1.763e-15,prime,0
541,1,z:ilp,nat-oop,3552,4618,6.915,1.300,1.763e-15,prime,1
542,1,z:ilp,nat-oop,5006,4622,4.917,0.923,1.048e-15,prime,0
542,1,z:ilp,nat-oop,4897,4675,5.026,0.955,1.048e-15,prime,1
543,1,z:ilp,nat-oop,4810,4611,5.128,0.959,7.152e-16,prime,0
543,1,z:ilp,nat-oop,4851,4608,5.085,0.950,7.152e-16,prime,1
544,1,z:ilp,nat-oop,543,1353,45.550,2.492,1.198e-15,2p,0
544,1,z:ilp,nat-oop,528,1354,46.793,2.563,1.198e-15,2p,1
545,1,z:ilp,nat-oop,5065,4646,4.891,0.917,7.726e-16,prime,0
545,1,z:ilp,nat-oop,5171,4652,4.790,0.900,7.726e-16,prime,1
546,1,z:ilp,nat-oop,680,813,36.531,1.196,1.122e-15,chain3,0
546,1,z:ilp,nat-oop,674,806,36.841,1.197,1.122e-15,chain3,1
547,1,z:ilp,nat-oop,2238,4675,11.114,2.089,1.630e-15,prime,0
547,1,z:ilp,nat-oop,2279,4618,10.914,2.026,1.630e-15,prime,1
548,1,z:ilp,nat-oop,4889,11108,5.099,2.272,6.348e-16,prime,0
548,1,z:ilp,nat-oop,4873,11077,5.116,2.273,6.348e-16,prime,1
549,1,z:ilp,nat-oop,4941,5686,5.056,1.151,8.428e-16,prime,0
549,1,z:ilp,nat-oop,5009,5720,4.987,1.142,8.428e-16,prime,1
550,1,z:ilp,nat-oop,599,820,41.771,1.368,7.705e-16,chain3,0
550,1,z:ilp,nat-oop,735,821,34.072,1.117,7.705e-16,chain3,1
551,1,z:ilp,nat-oop,1526,3153,16.435,2.065,9.151e-16,2p,0
551,1,z:ilp,nat-oop,1106,3144,22.679,2.843,9.151e-16,2p,1
552,1,z:ilp,nat-oop,978,1746,25.700,1.785,1.391e-15,flat,0
552,1,z:ilp,nat-oop,885,1748,28.408,1.976,1.391e-15,flat,1
553,1,z:ilp,nat-oop,4990,7889,5.048,1.581,7.825e-16,prime,0
553,1,z:ilp,nat-oop,4804,7887,5.244,1.642,7.825e-16,prime,1
554,1,z:ilp,nat-oop,4786,4650,5.274,0.972,9.913e-16,prime,0
554,1,z:ilp,nat-oop,4832,4650,5.225,0.962,9.913e-16,prime,1
555,1,z:ilp,nat-oop,2112,3028,11.980,1.434,3.752e-15,2p,0
555,1,z:ilp,nat-oop,1605,3010,15.763,1.875,3.752e-15,2p,1
556,1,z:ilp,nat-oop,4873,11262,5.202,2.311,7.919e-16,prime,0
556,1,z:ilp,nat-oop,4872,11214,5.203,2.301,7.919e-16,prime,1
557,1,z:ilp,nat-oop,4795,4672,5.298,0.974,8.227e-16,prime,0
557,1,z:ilp,nat-oop,4826,4645,5.264,0.962,8.227e-16,prime,1
558,1,z:ilp,nat-oop,1986,2199,12.820,1.108,1.827e-15,chain3,0
558,1,z:ilp,nat-oop,1935,2202,13.159,1.138,1.827e-15,chain3,1
559,1,z:ilp,nat-oop,1778,3647,14.346,2.051,2.693e-15,2p,0
559,1,z:ilp,nat-oop,1781,3675,14.321,2.063,2.693e-15,2p,1
560,1,z:ilp,nat-oop,527,654,48.537,1.242,4.585e-16,chain3,0
560,1,z:ilp,nat-oop,566,654,45.174,1.156,4.585e-16,chain3,1
561,1,z:ilp,nat-oop,905,1480,28.296,1.635,1.377e-15,flat,0
561,1,z:ilp,nat-oop,905,1481,28.297,1.636,1.377e-15,flat,1
562,1,z:ilp,nat-oop,4853,4641,5.289,0.956,8.090e-16,prime,0
562,1,z:ilp,nat-oop,4803,4633,5.344,0.965,8.090e-16,prime,1
563,1,z:ilp,nat-oop,4945,4615,5.201,0.933,1.172e-15,prime,0
563,1,z:ilp,nat-oop,4985,4614,5.159,0.925,1.172e-15,prime,1
564,1,z:ilp,nat-oop,3067,3433,8.403,1.119,1.958e-15,flat,0
564,1,z:ilp,nat-oop,2025,3439,12.727,1.698,1.958e-15,flat,1
565,1,z:ilp,nat-oop,4877,4640,5.295,0.951,6.429e-16,prime,0
565,1,z:ilp,nat-oop,4841,4653,5.335,0.961,6.429e-16,prime,1
566,1,z:ilp,nat-oop,4917,4646,5.263,0.945,9.944e-16,prime,0
566,1,z:ilp,nat-oop,4941,4642,5.237,0.939,9.944e-16,prime,1
567,1,z:ilp,nat-oop,645,835,40.179,1.294,7.089e-16,2p,0
567,1,z:ilp,nat-oop,595,835,43.615,1.404,7.089e-16,2p,1
568,1,z:ilp,nat-oop,4847,5112,5.362,1.055,9.330e-16,prime,0
568,1,z:ilp,nat-oop,4844,5109,5.364,1.055,9.330e-16,prime,1
569,1,z:ilp,nat-oop,4824,4637,5.397,0.961,8.345e-16,prime,0
569,1,z:ilp,nat-oop,4840,4638,5.379,0.958,8.345e-16,prime,1
570,1,z:ilp,nat-oop,971,1505,26.872,1.550,1.182e-15,flat,0
570,1,z:ilp,nat-oop,939,1508,27.786,1.606,1.182e-15,flat,1
571,1,z:ilp,nat-oop,2660,4631,9.828,1.741,1.405e-15,prime,0
571,1,z:ilp,nat-oop,2767,4635,9.449,1.675,1.405e-15,prime,1
572,1,z:ilp,nat-oop,812,865,32.259,1.065,1.056e-15,chain3,0
572,1,z:ilp,nat-oop,833,864,31.442,1.037,1.056e-15,chain3,1
573,1,z:ilp,nat-oop,4805,4647,5.463,0.967,1.025e-15,prime,0
573,1,z:ilp,nat-oop,4943,4654,5.310,0.941,1.025e-15,prime,1
574,1,z:ilp,nat-oop,2452,3060,10.728,1.248,2.386e-15,flat,0
574,1,z:ilp,nat-oop,2480,3058,10.606,1.233,2.386e-15,flat,1
575,1,z:ilp,nat-oop,901,1895,29.260,2.104,1.634e-15,2p,0
575,1,z:ilp,nat-oop,844,1880,31.244,2.229,1.634e-15,2p,1
576,1,z:ilp,nat-oop,488,713,54.172,1.463,5.679e-16,2p,0
576,1,z:ilp,nat-oop,486,723,54.359,1.488,5.679e-16,2p,1
577,1,z:ilp,nat-oop,1920,4806,13.785,2.503,1.188e-15,prime,0
577,1,z:ilp,nat-oop,1916,4800,13.814,2.506,1.188e-15,prime,1
578,1,z:ilp,nat-oop,1040,2068,25.493,1.989,1.695e-15,flat,0
578,1,z:ilp,nat-oop,1154,2071,22.967,1.794,1.695e-15,flat,1
579,1,z:ilp,nat-oop,4785,4781,5.553,0.999,6.982e-16,prime,0
579,1,z:ilp,nat-oop,4804,4778,5.531,0.995,6.982e-16,prime,1
580,1,z:ilp,nat-oop,1821,2122,14.621,1.165,1.553e-15,chain3,0
580,1,z:ilp,nat-oop,1618,2118,16.453,1.309,1.553e-15,chain3,1
581,1,z:ilp,nat-oop,4803,8774,5.553,1.827,7.590e-16,prime,0
581,1,z:ilp,nat-oop,4808,8772,5.548,1.824,7.590e-16,prime,1
582,1,z:ilp,nat-oop,4829,7878,5.535,1.631,7.648e-16,prime,0
582,1,z:ilp,nat-oop,4757,7840,5.619,1.648,7.648e-16,prime,1
583,1,z:ilp,nat-oop,4945,4986,5.416,1.008,7.937e-16,prime,0
583,1,z:ilp,nat-oop,4784,4989,5.598,1.043,7.937e-16,prime,1
584,1,z:ilp,nat-oop,4852,5474,5.530,1.128,6.925e-16,prime,0
584,1,z:ilp,nat-oop,4898,5474,5.479,1.118,6.925e-16,prime,1
585,1,z:ilp,nat-oop,932,854,28.837,0.916,9.538e-16,chain3,0
585,1,z:ilp,nat-oop,800,856,33.629,1.070,9.538e-16,chain3,1
586,1,z:ilp,nat-oop,4851,4811,5.554,0.992,9.869e-16,prime,0
586,1,z:ilp,nat-oop,4832,4818,5.576,0.997,9.869e-16,prime,1
587,1,z:ilp,nat-oop,4959,4793,5.443,0.966,1.036e-15,prime,0
587,1,z:ilp,nat-oop,4949,4788,5.454,0.967,1.036e-15,prime,1
588,1,z:ilp,nat-oop,623,825,43.428,1.325,5.412e-16,flat,0
588,1,z:ilp,nat-oop,632,827,42.789,1.308,5.412e-16,flat,1
589,1,z:ilp,nat-oop,1838,3494,14.748,1.902,1.682e-15,2p,0
589,1,z:ilp,nat-oop,1358,3498,19.949,2.575,1.682e-15,2p,1
590,1,z:ilp,nat-oop,4863,4915,5.583,1.011,8.566e-16,prime,0
590,1,z:ilp,nat-oop,4953,4909,5.482,0.991,8.566e-16,prime,1
591,1,z:ilp,nat-oop,4880,4794,5.575,0.982,8.296e-16,prime,0
591,1,z:ilp,nat-oop,4885,4799,5.569,0.982,8.296e-16,prime,1
592,1,z:ilp,nat-oop,1811,2396,15.052,1.323,2.084e-15,2p,0
592,1,z:ilp,nat-oop,1166,2396,23.378,2.055,2.084e-15,2p,1
593,1,z:ilp,nat-oop,3766,4823,7.252,1.281,3.206e-15,prime,0
593,1,z:ilp,nat-oop,3715,4815,7.353,1.296,3.206e-15,prime,1
594,1,z:ilp,nat-oop,758,890,36.083,1.173,8.501e-16,chain3,0
594,1,z:ilp,nat-oop,707,890,38.681,1.258,8.501e-16,chain3,1
595,1,z:ilp,nat-oop,929,1575,29.522,1.696,1.397e-15,chain3,0
595,1,z:ilp,nat-oop,907,1575,30.241,1.737,1.397e-15,chain3,1
596,1,z:ilp,nat-oop,4845,12976,5.670,2.678,8.357e-16,prime,0
596,1,z:ilp,nat-oop,4885,12972,5.624,2.655,8.357e-16,prime,1
597,1,z:ilp,nat-oop,4837,4820,5.691,0.996,9.538e-16,prime,0
597,1,z:ilp,nat-oop,4829,4821,5.700,0.998,9.538e-16,prime,1
598,1,z:ilp,nat-oop,1189,2120,23.187,1.782,1.688e-15,flat,0
598,1,z:ilp,nat-oop,1507,2116,18.296,1.404,1.688e-15,flat,1
599,1,z:ilp,nat-oop,4842,4798,5.707,0.991,8.628e-16,prime,0
599,1,z:ilp,nat-oop,4881,4797,5.661,0.983,8.628e-16,prime,1
600,1,z:ilp,nat-oop,642,821,43.132,1.278,5.940e-16,chain3,0
600,1,z:ilp,nat-oop,642,821,43.142,1.280,5.940e-16,chain3,1
601,1,z:ilp,nat-oop,3400,4822,8.159,1.418,1.845e-15,prime,0
601,1,z:ilp,nat-oop,3469,4822,7.996,1.390,1.845e-15,prime,1
602,1,z:ilp,nat-oop,3278,3360,8.479,1.025,2.337e-15,flat,0
602,1,z:ilp,nat-oop,3401,3458,8.171,1.017,2.337e-15,flat,1
603,1,z:ilp,nat-oop,4804,6906,5.797,1.438,7.451e-16,prime,0
603,1,z:ilp,nat-oop,4808,6905,5.792,1.436,7.451e-16,prime,1
604,1,z:ilp,nat-oop,4790,4801,5.825,1.002,8.349e-16,prime,0
604,1,z:ilp,nat-oop,4880,4808,5.717,0.985,8.349e-16,prime,1
605,1,z:ilp,nat-oop,814,827,34.345,1.016,9.909e-16,flat,0
605,1,z:ilp,nat-oop,808,827,34.576,1.023,9.909e-16,flat,1
606,1,z:ilp,nat-oop,4858,8674,5.765,1.785,6.125e-16,prime,0
606,1,z:ilp,nat-oop,4856,8685,5.767,1.788,6.125e-16,prime,1
607,1,z:ilp,nat-oop,4820,4810,5.821,0.998,1.092e-15,prime,0
607,1,z:ilp,nat-oop,4852,4811,5.784,0.992,1.092e-15,prime,1
608,1,z:ilp,nat-oop,664,1613,42.369,2.431,9.405e-16,2p,0
608,1,z:ilp,nat-oop,646,1610,43.527,2.492,9.405e-16,2p,1
609,1,z:ilp,nat-oop,1903,2518,14.802,1.323,1.567e-15,2p,0
609,1,z:ilp,nat-oop,1144,2521,24.612,2.203,1.567e-15,2p,1
610,1,z:ilp,nat-oop,4840,5309,5.830,1.097,8.161e-16,prime,0
610,1,z:ilp,nat-oop,4816,5312,5.860,1.103,8.161e-16,prime,1
611,1,z:ilp,nat-oop,3254,4472,8.688,1.374,2.363e-15,flat,0
611,1,z:ilp,nat-oop,2489,4448,11.360,1.787,2.363e-15,flat,1
612,1,z:ilp,nat-oop,897,1595,31.579,1.778,1.247e-15,chain3,0
612,1,z:ilp,nat-oop,881,1596,32.142,1.811,1.247e-15,chain3,1
613,1,z:ilp,nat-oop,2822,4832,10.056,1.712,1.622e-15,prime,0
613,1,z:ilp,nat-oop,3272,4829,8.674,1.476,1.622e-15,prime,1
614,1,z:ilp,nat-oop,4911,4833,5.790,0.984,9.436e-16,prime,0
614,1,z:ilp,nat-oop,4922,4835,5.777,0.982,9.436e-16,prime,1
615,1,z:ilp,nat-oop,1783,3847,15.980,2.158,2.005e-15,2p,0
615,1,z:ilp,nat-oop,1786,3852,15.947,2.156,2.005e-15,2p,1
616,1,z:ilp,nat-oop,686,871,41.584,1.269,5.545e-16,chain3,0
616,1,z:ilp,nat-oop,692,872,41.267,1.260,5.545e-16,chain3,1
617,1,z:ilp,nat-oop,2369,4841,12.073,2.044,1.146e-15,prime,0
617,1,z:ilp,nat-oop,2358,4837,12.126,2.051,1.146e-15,prime,1
618,1,z:ilp,nat-oop,4890,8818,5.859,1.803,7.588e-16,prime,0
618,1,z:ilp,nat-oop,4871,8827,5.882,1.812,7.588e-16,prime,1
619,1,z:ilp,nat-oop,4952,4822,5.796,0.974,8.270e-16,prime,0
619,1,z:ilp,nat-oop,4885,4818,5.876,0.986,8.270e-16,prime,1
620,1,z:ilp,nat-oop,1207,2441,23.825,2.023,2.005e-15,flat,0
620,1,z:ilp,nat-oop,2171,2369,13.243,1.091,2.005e-15,flat,1
621,1,z:ilp,nat-oop,1191,2083,24.194,1.749,1.799e-15,2p,0
621,1,z:ilp,nat-oop,912,2088,31.587,2.289,1.799e-15,2p,1
622,1,z:ilp,nat-oop,5043,4849,5.723,0.961,1.120e-15,prime,0
622,1,z:ilp,nat-oop,4839,4896,5.964,1.012,1.120e-15,prime,1
623,1,z:ilp,nat-oop,4928,10841,5.868,2.200,7.493e-16,prime,0
623,1,z:ilp,nat-oop,4950,10853,5.841,2.192,7.493e-16,prime,1
624,1,z:ilp,nat-oop,737,876,39.305,1.188,9.403e-16,chain3,0
624,1,z:ilp,nat-oop,898,884,32.245,0.984,9.403e-16,chain3,1
625,1,z:ilp,nat-oop,877,871,33.079,0.993,5.176e-16,2p,0
625,1,z:ilp,nat-oop,668,877,43.461,1.314,5.176e-16,2p,1
626,1,z:ilp,nat-oop,4877,4846,5.962,0.994,9.898e-16,prime,0
626,1,z:ilp,nat-oop,5105,4856,5.696,0.951,9.898e-16,prime,1
627,1,z:ilp,nat-oop,1146,1761,25.423,1.536,1.069e-15,flat,0
627,1,z:ilp,nat-oop,1129,1754,25.795,1.553,1.069e-15,flat,1
628,1,z:ilp,nat-oop,4882,4829,5.978,0.989,8.944e-16,prime,0
628,1,z:ilp,nat-oop,4853,4835,6.014,0.996,8.944e-16,prime,1
629,1,z:ilp,nat-oop,3002,4269,9.740,1.422,2.027e-15,2p,0
629,1,z:ilp,nat-oop,1877,4248,15.576,2.263,2.027e-15,2p,1
630,1,z:ilp,nat-oop,788,839,37.194,1.065,6.651e-16,chain3,0
630,1,z:ilp,nat-oop,777,841,37.683,1.082,6.651e-16,chain3,1
631,1,z:ilp,nat-oop,3164,4832,9.275,1.527,2.258e-15,prime,0
631,1,z:ilp,nat-oop,3125,4838,9.391,1.548,2.258e-15,prime,1
632,1,z:ilp,nat-oop,6414,6464,4.584,1.008,8.321e-16,prime,0
632,1,z:ilp,nat-oop,4946,6468,5.944,1.308,8.321e-16,prime,1
633,1,z:ilp,nat-oop,5076,4854,5.802,0.956,6.746e-16,prime,0
633,1,z:ilp,nat-oop,4993,4865,5.900,0.974,6.746e-16,prime,1
634,1,z:ilp,nat-oop,4890,4858,6.034,0.993,7.937e-16,prime,0
634,1,z:ilp,nat-oop,4927,4920,5.989,0.999,7.937e-16,prime,1
635,1,z:ilp,nat-oop,4929,4845,5.997,0.983,8.140e-16,prime,0
635,1,z:ilp,nat-oop,4958,4903,5.962,0.989,8.140e-16,prime,1
636,1,z:ilp,nat-oop,4919,4459,6.020,0.906,5.949e-16,prime,0
636,1,z:ilp,nat-oop,4921,4420,6.019,0.898,5.949e-16,prime,1
637,1,z:ilp,nat-oop,922,874,32.167,0.947,1.220e-15,flat,0
637,1,z:ilp,nat-oop,932,874,31.849,0.938,1.220e-15,flat,1
638,1,z:ilp,nat-oop,1559,2597,19.064,1.665,1.643e-15,flat,0
638,1,z:ilp,nat-oop,1888,2598,15.745,1.376,1.643e-15,flat,1
639,1,z:ilp,nat-oop,4931,7991,6.038,1.620,7.764e-16,prime,0
639,1,z:ilp,nat-oop,4894,7985,6.084,1.632,7.764e-16,prime,1
640,1,z:ilp,nat-oop,509,840,58.594,1.649,5.373e-16,2p,0
640,1,z:ilp,nat-oop,516,823,57.793,1.594,5.373e-16,2p,1
641,1,z:ilp,nat-oop,1902,6247,15.712,3.285,7.488e-16,prime,0
641,1,z:ilp,nat-oop,1979,6252,15.102,3.160,7.488e-16,prime,1
642,1,z:ilp,nat-oop,4919,9557,6.086,1.943,6.558e-16,prime,0
642,1,z:ilp,nat-oop,5157,9567,5.806,1.855,6.558e-16,prime,1
643,1,z:ilp,nat-oop,4881,6234,6.144,1.277,1.086e-15,prime,0
643,1,z:ilp,nat-oop,4925,6227,6.090,1.264,1.086e-15,prime,1
644,1,z:ilp,nat-oop,1097,2026,27.382,1.846,1.596e-15,flat,0
644,1,z:ilp,nat-oop,1028,2016,29.234,1.961,1.596e-15,flat,1
645,1,z:ilp,nat-oop,2639,4233,11.405,1.604,2.330e-15,2p,0
645,1,z:ilp,nat-oop,1993,4241,15.100,2.128,2.330e-15,2p,1
646,1,z:ilp,nat-oop,1348,2416,22.373,1.793,1.408e-15,flat,0
646,1,z:ilp,nat-oop,1355,2416,22.261,1.784,1.408e-15,flat,1
647,1,z:ilp,nat-oop,4959,6246,6.091,1.260,1.143e-15,prime,0
647,1,z:ilp,nat-oop,5030,6237,6.005,1.240,1.143e-15,prime,1
648,1,z:ilp,nat-oop,625,895,48.434,1.432,7.827e-16,chain3,0
648,1,z:ilp,nat-oop,629,902,48.106,1.433,7.827e-16,chain3,1
649,1,z:ilp,nat-oop,4944,6258,6.132,1.266,6.788e-16,prime,0
649,1,z:ilp,nat-oop,4943,6273,6.133,1.269,6.788e-16,prime,1
650,1,z:ilp,nat-oop,795,986,38.191,1.240,9.033e-16,chain3,0
650,1,z:ilp,nat-oop,801,999,37.893,1.247,9.033e-16,chain3,1
651,1,z:ilp,nat-oop,1305,2848,23.321,2.183,1.569e-15,2p,0
651,1,z:ilp,nat-oop,1285,2848,23.674,2.216,1.569e-15,2p,1
652,1,z:ilp,nat-oop,4858,6244,6.273,1.285,6.172e-16,prime,0
652,1,z:ilp,nat-oop,4819,6249,6.325,1.297,6.172e-16,prime,1
653,1,z:ilp,nat-oop,4930,6266,6.193,1.271,7.058e-16,prime,0
653,1,z:ilp,nat-oop,4922,6266,6.203,1.273,7.058e-16,prime,1
654,1,z:ilp,nat-oop,4817,10172,6.350,2.112,6.895e-16,prime,0
654,1,z:ilp,nat-oop,4941,10167,6.190,2.058,6.895e-16,prime,1
655,1,z:ilp,nat-oop,4990,6235,6.140,1.249,8.030e-16,prime,0
655,1,z:ilp,nat-oop,4994,6251,6.135,1.252,8.030e-16,prime,1
656,1,z:ilp,nat-oop,1498,2975,20.492,1.986,1.965e-15,2p,0
656,1,z:ilp,nat-oop,2375,2974,12.925,1.252,1.965e-15,2p,1
657,1,z:ilp,nat-oop,4929,8428,6.238,1.710,8.376e-16,prime,0
657,1,z:ilp,nat-oop,4968,8426,6.189,1.696,8.376e-16,prime,1
658,1,z:ilp,nat-oop,3198,4122,9.631,1.289,2.033e-15,flat,0
658,1,z:ilp,nat-oop,3228,4127,9.543,1.279,2.033e-15,flat,1
659,1,z:ilp,nat-oop,4943,6248,6.242,1.264,8.021e-16,prime,0
659,1,z:ilp,nat-oop,4878,6248,6.325,1.281,8.021e-16,prime,1
660,1,z:ilp,nat-oop,723,983,42.737,1.359,7.790e-16,chain3,0
660,1,z:ilp,nat-oop,732,976,42.244,1.334,7.790e-16,chain3,1
661,1,z:ilp,nat-oop,3447,6278,8.983,1.821,1.478e-15,prime,0
661,1,z:ilp,nat-oop,2974,6277,10.410,2.110,1.478e-15,prime,1
662,1,z:ilp,nat-oop,4961,6279,6.253,1.266,1.147e-15,prime,0
662,1,z:ilp,nat-oop,4889,6281,6.344,1.285,1.147e-15,prime,1
663,1,z:ilp,nat-oop,1328,1812,23.397,1.364,1.235e-15,flat,0
663,1,z:ilp,nat-oop,1347,1810,23.072,1.344,1.235e-15,flat,1
664,1,z:ilp,nat-oop,4933,7191,6.309,1.458,5.949e-16,prime,0
664,1,z:ilp,nat-oop,4905,7192,6.346,1.466,5.949e-16,prime,1
665,1,z:ilp,nat-oop,1076,1867,28.981,1.735,1.059e-15,flat,0
665,1,z:ilp,nat-oop,1038,1866,30.045,1.798,1.059e-15,flat,1
666,1,z:ilp,nat-oop,2846,3088,10.973,1.085,1.995e-15,chain3,0
666,1,z:ilp,nat-oop,2950,3087,10.588,1.046,1.995e-15,chain3,1
667,1,z:ilp,nat-oop,1695,4099,18.463,2.419,1.953e-15,2p,0
