N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
528,1,z:ilp,nat-ip,494,726,48.319,1.469,7.220e-16,chain3,0
528,1,z:ilp,nat-ip,493,725,48.395,1.469,7.220e-16,chain3,1
529,1,z:ilp,nat-ip,1064,2727,22.491,2.563,1.550e-15,2p,0
529,1,z:ilp,nat-ip,1047,2753,22.852,2.629,1.550e-15,2p,1
530,1,z:ilp,nat-ip,4975,3958,4.820,0.796,7.165e-16,prime,0
530,1,z:ilp,nat-ip,4973,3962,4.822,0.797,7.165e-16,prime,1
531,1,z:ilp,nat-ip,4768,5130,5.040,1.076,7.550e-16,prime,0
531,1,z:ilp,nat-ip,4905,5131,4.900,1.046,7.550e-16,prime,1
532,1,z:ilp,nat-ip,716,1429,33.642,1.996,1.082e-15,flat,0
532,1,z:ilp,nat-ip,752,1433,32.014,1.904,1.082e-15,flat,1
533,1,z:ilp,nat-ip,4906,3280,4.920,0.669,9.212e-16,prime,0
533,1,z:ilp,nat-ip,4965,3292,4.862,0.663,9.212e-16,prime,1
534,1,z:ilp,nat-ip,4943,6521,4.894,1.319,5.751e-16,prime,0
534,1,z:ilp,nat-ip,4905,6454,4.932,1.316,5.751e-16,prime,1
535,1,z:ilp,nat-ip,4794,4563,5.057,0.952,9.017e-16,prime,0
535,1,z:ilp,nat-ip,4988,4785,4.860,0.959,9.017e-16,prime,1
536,1,z:ilp,nat-ip,4839,4479,5.021,0.926,6.774e-16,prime,0
536,1,z:ilp,nat-ip,5087,4463,4.776,0.877,6.774e-16,prime,1
537,1,z:ilp,nat-ip,4832,4714,5.040,0.976,7.431e-16,prime,0
537,1,z:ilp,nat-ip,4753,4570,5.123,0.962,7.431e-16,prime,1
538,1,z:ilp,nat-ip,4752,4716,5.135,0.992,9.585e-16,prime,0
538,1,z:ilp,nat-ip,4777,4554,5.108,0.953,9.585e-16,prime,1
539,1,z:ilp,nat-ip,691,717,35.369,1.037,1.049e-15,flat,0
539,1,z:ilp,nat-ip,690,715,35.464,1.037,1.049e-15,flat,1
540,1,z:ilp,nat-ip,478,751,51.256,1.570,7.583e-16,chain3,0
540,1,z:ilp,nat-ip,502,750,48.846,1.496,7.583e-16,chain3,1
541,1,z:ilp,nat-ip,3260,4559,7.533,1.398,1.763e-15,prime,0
541,1,z:ilp,nat-ip,3231,4591,7.601,1.421,1.763e-15,prime,1
542,1,z:ilp,nat-ip,4823,4713,5.103,0.977,1.048e-15,prime,0
542,1,z:ilp,nat-ip,4780,4564,5.149,0.955,1.048e-15,prime,1
543,1,z:ilp,nat-ip,4759,4707,5.183,0.989,7.152e-16,prime,0
543,1,z:ilp,nat-ip,4858,4551,5.077,0.937,7.152e-16,prime,1
544,1,z:ilp,nat-ip,531,1340,46.522,2.523,1.198e-15,2p,0
544,1,z:ilp,nat-ip,580,1341,42.642,2.313,1.198e-15,2p,1
545,1,z:ilp,nat-ip,4958,4731,4.996,0.954,7.726e-16,prime,0
545,1,z:ilp,nat-ip,5071,4565,4.885,0.900,7.726e-16,prime,1
546,1,z:ilp,nat-ip,582,805,42.671,1.385,1.122e-15,chain3,0
546,1,z:ilp,nat-ip,695,804,35.728,1.158,1.122e-15,chain3,1
547,1,z:ilp,nat-ip,2234,4800,11.136,2.149,1.630e-15,prime,0
547,1,z:ilp,nat-ip,2242,4566,11.094,2.036,1.630e-15,prime,1
548,1,z:ilp,nat-ip,4799,10836,5.195,2.258,6.348e-16,prime,0
548,1,z:ilp,nat-ip,4866,10828,5.123,2.225,6.348e-16,prime,1
549,1,z:ilp,nat-ip,4972,5632,5.024,1.133,8.428e-16,prime,0
549,1,z:ilp,nat-ip,5097,5635,4.901,1.106,8.428e-16,prime,1
550,1,z:ilp,nat-ip,734,815,34.096,1.109,7.705e-16,flat,0
550,1,z:ilp,nat-ip,733,815,34.170,1.112,7.705e-16,flat,1
551,1,z:ilp,nat-ip,4986,3122,5.032,0.626,6.474e-16,prime,0
551,1,z:ilp,nat-ip,4781,3094,5.247,0.647,6.474e-16,prime,1
552,1,z:ilp,nat-ip,1053,1716,23.863,1.628,1.391e-15,flat,0
552,1,z:ilp,nat-ip,1080,1718,23.286,1.591,1.391e-15,flat,1
553,1,z:ilp,nat-ip,4773,7750,5.278,1.623,7.825e-16,prime,0
553,1,z:ilp,nat-ip,5202,7682,4.843,1.477,7.825e-16,prime,1
554,1,z:ilp,nat-ip,4862,5006,5.192,1.030,9.913e-16,prime,0
554,1,z:ilp,nat-ip,4783,4569,5.279,0.955,9.913e-16,prime,1
555,1,z:ilp,nat-ip,4840,2993,5.227,0.618,8.740e-16,prime,0
555,1,z:ilp,nat-ip,4882,2989,5.182,0.612,8.740e-16,prime,1
556,1,z:ilp,nat-ip,4908,10996,5.165,2.241,7.919e-16,prime,0
556,1,z:ilp,nat-ip,5087,10995,4.983,2.161,7.919e-16,prime,1
557,1,z:ilp,nat-ip,4896,4746,5.189,0.969,8.227e-16,prime,0
557,1,z:ilp,nat-ip,4845,4587,5.243,0.947,8.227e-16,prime,1
558,1,z:ilp,nat-ip,4951,2183,5.142,0.441,9.133e-16,prime,0
558,1,z:ilp,nat-ip,4931,2180,5.162,0.442,9.133e-16,prime,1
559,1,z:ilp,nat-ip,4953,3608,5.151,0.729,1.117e-15,prime,0
559,1,z:ilp,nat-ip,4951,3621,5.153,0.731,1.117e-15,prime,1
560,1,z:ilp,nat-ip,472,651,54.163,1.380,4.585e-16,chain3,0
560,1,z:ilp,nat-ip,462,651,55.374,1.410,4.585e-16,chain3,1
561,1,z:ilp,nat-ip,908,1467,28.214,1.616,1.377e-15,flat,0
561,1,z:ilp,nat-ip,905,1463,28.305,1.616,1.377e-15,flat,1
562,1,z:ilp,nat-ip,4864,4750,5.277,0.977,8.090e-16,prime,0
562,1,z:ilp,nat-ip,4921,4587,5.216,0.932,8.090e-16,prime,1
563,1,z:ilp,nat-ip,4981,4717,5.164,0.947,1.172e-15,prime,0
563,1,z:ilp,nat-ip,4920,4573,5.228,0.929,1.172e-15,prime,1
564,1,z:ilp,nat-ip,4800,3333,5.370,0.695,5.952e-16,prime,0
564,1,z:ilp,nat-ip,4863,3333,5.299,0.685,5.952e-16,prime,1
565,1,z:ilp,nat-ip,5225,4738,4.943,0.907,6.429e-16,prime,0
565,1,z:ilp,nat-ip,5186,4588,4.980,0.885,6.429e-16,prime,1
566,1,z:ilp,nat-ip,4953,4747,5.226,0.958,9.944e-16,prime,0
566,1,z:ilp,nat-ip,4777,4580,5.418,0.959,9.944e-16,prime,1
567,1,z:ilp,nat-ip,587,828,44.151,1.409,7.089e-16,2p,0
567,1,z:ilp,nat-ip,589,834,43.997,1.415,7.089e-16,2p,1
568,1,z:ilp,nat-ip,4824,5071,5.387,1.051,9.330e-16,prime,0
568,1,z:ilp,nat-ip,4814,5076,5.398,1.055,9.330e-16,prime,1
569,1,z:ilp,nat-ip,4784,4761,5.443,0.995,8.345e-16,prime,0
569,1,z:ilp,nat-ip,4856,4607,5.362,0.949,8.345e-16,prime,1
570,1,z:ilp,nat-ip,932,1495,27.990,1.604,1.182e-15,flat,0
570,1,z:ilp,nat-ip,987,1494,26.431,1.514,1.182e-15,flat,1
571,1,z:ilp,nat-ip,3204,4774,8.159,1.490,1.405e-15,prime,0
571,1,z:ilp,nat-ip,3029,4587,8.630,1.514,1.405e-15,prime,1
572,1,z:ilp,nat-ip,672,858,39.005,1.277,1.056e-15,chain3,0
572,1,z:ilp,nat-ip,642,858,40.813,1.336,1.056e-15,chain3,1
573,1,z:ilp,nat-ip,4850,4598,5.413,0.948,1.025e-15,prime,0
573,1,z:ilp,nat-ip,4819,4589,5.447,0.952,1.025e-15,prime,1
574,1,z:ilp,nat-ip,4809,3039,5.469,0.632,8.467e-16,prime,0
574,1,z:ilp,nat-ip,5152,3038,5.105,0.590,8.467e-16,prime,1
575,1,z:ilp,nat-ip,855,1854,30.810,2.168,1.634e-15,2p,0
575,1,z:ilp,nat-ip,854,1852,30.859,2.169,1.634e-15,2p,1
576,1,z:ilp,nat-ip,490,707,53.866,1.442,5.679e-16,2p,0
576,1,z:ilp,nat-ip,487,707,54.269,1.452,5.679e-16,2p,1
577,1,z:ilp,nat-ip,2030,4769,13.034,2.349,1.188e-15,prime,0
577,1,z:ilp,nat-ip,2020,4779,13.098,2.366,1.188e-15,prime,1
578,1,z:ilp,nat-ip,1126,2052,23.547,1.823,1.695e-15,flat,0
578,1,z:ilp,nat-ip,1038,2051,25.546,1.976,1.695e-15,flat,1
579,1,z:ilp,nat-ip,4823,4969,5.508,1.030,6.982e-16,prime,0
579,1,z:ilp,nat-ip,5069,4742,5.241,0.935,6.982e-16,prime,1
580,1,z:ilp,nat-ip,5014,2098,5.309,0.418,5.822e-16,prime,0
580,1,z:ilp,nat-ip,5006,2099,5.318,0.419,5.822e-16,prime,1
581,1,z:ilp,nat-ip,4885,8744,5.460,1.790,7.590e-16,prime,0
581,1,z:ilp,nat-ip,4970,8732,5.367,1.757,7.590e-16,prime,1
582,1,z:ilp,nat-ip,4861,7826,5.499,1.610,7.648e-16,prime,0
582,1,z:ilp,nat-ip,4884,7809,5.473,1.599,7.648e-16,prime,1
583,1,z:ilp,nat-ip,4922,4954,5.441,1.007,7.937e-16,prime,0
583,1,z:ilp,nat-ip,5008,4945,5.347,0.987,7.937e-16,prime,1
584,1,z:ilp,nat-ip,4839,5448,5.546,1.126,6.925e-16,prime,0
584,1,z:ilp,nat-ip,4844,5441,5.540,1.123,6.925e-16,prime,1
585,1,z:ilp,nat-ip,664,838,40.482,1.261,9.538e-16,chain3,0
585,1,z:ilp,nat-ip,670,835,40.154,1.247,9.538e-16,chain3,1
586,1,z:ilp,nat-ip,4795,4989,5.618,1.040,9.869e-16,prime,0
586,1,z:ilp,nat-ip,4877,4785,5.524,0.981,9.869e-16,prime,1
587,1,z:ilp,nat-ip,4776,4980,5.652,1.043,1.036e-15,prime,0
587,1,z:ilp,nat-ip,4967,4763,5.435,0.959,1.036e-15,prime,1
588,1,z:ilp,nat-ip,618,822,43.774,1.330,5.412e-16,flat,0
588,1,z:ilp,nat-ip,619,821,43.718,1.327,5.412e-16,flat,1
589,1,z:ilp,nat-ip,4803,3469,5.642,0.722,5.849e-16,prime,0
589,1,z:ilp,nat-ip,4822,3402,5.620,0.706,5.849e-16,prime,1
590,1,z:ilp,nat-ip,5015,4895,5.414,0.976,8.566e-16,prime,0
590,1,z:ilp,nat-ip,4991,4897,5.440,0.981,8.566e-16,prime,1
591,1,z:ilp,nat-ip,4976,4979,5.467,1.000,8.296e-16,prime,0
591,1,z:ilp,nat-ip,4910,4959,5.541,1.010,8.296e-16,prime,1
592,1,z:ilp,nat-ip,4810,2380,5.667,0.495,6.467e-16,prime,0
592,1,z:ilp,nat-ip,5043,2371,5.406,0.470,6.467e-16,prime,1
593,1,z:ilp,nat-ip,4833,5011,5.651,1.037,8.695e-16,prime,0
593,1,z:ilp,nat-ip,4944,4778,5.525,0.967,8.695e-16,prime,1
594,1,z:ilp,nat-ip,663,884,41.294,1.335,8.501e-16,chain3,0
594,1,z:ilp,nat-ip,655,886,41.754,1.351,8.501e-16,chain3,1
595,1,z:ilp,nat-ip,771,1562,35.552,2.026,1.397e-15,chain3,0
595,1,z:ilp,nat-ip,744,1572,36.873,2.114,1.397e-15,chain3,1
596,1,z:ilp,nat-ip,4822,12910,5.697,2.677,8.357e-16,prime,0
596,1,z:ilp,nat-ip,4892,12897,5.616,2.636,8.357e-16,prime,1
597,1,z:ilp,nat-ip,4828,5012,5.702,1.038,9.538e-16,prime,0
597,1,z:ilp,nat-ip,4985,4800,5.522,0.963,9.538e-16,prime,1
598,1,z:ilp,nat-ip,1592,2086,17.327,1.310,1.688e-15,flat,0
598,1,z:ilp,nat-ip,1856,2089,14.859,1.125,1.688e-15,flat,1
599,1,z:ilp,nat-ip,5026,4781,5.498,0.951,8.628e-16,prime,0
599,1,z:ilp,nat-ip,4955,4776,5.577,0.964,8.628e-16,prime,1
600,1,z:ilp,nat-ip,562,812,49.303,1.445,5.940e-16,chain3,0
600,1,z:ilp,nat-ip,550,812,50.318,1.476,5.940e-16,chain3,1
601,1,z:ilp,nat-ip,3516,4790,7.889,1.362,1.845e-15,prime,0
601,1,z:ilp,nat-ip,3777,4787,7.344,1.267,1.845e-15,prime,1
602,1,z:ilp,nat-ip,4903,3375,5.668,0.688,7.763e-16,prime,0
602,1,z:ilp,nat-ip,5034,3325,5.522,0.661,7.763e-16,prime,1
603,1,z:ilp,nat-ip,4809,6865,5.791,1.428,7.451e-16,prime,0
603,1,z:ilp,nat-ip,4928,6879,5.651,1.396,7.451e-16,prime,1
604,1,z:ilp,nat-ip,4862,4780,5.738,0.983,8.349e-16,prime,0
604,1,z:ilp,nat-ip,4869,4777,5.730,0.981,8.349e-16,prime,1
605,1,z:ilp,nat-ip,801,827,34.880,1.032,9.909e-16,flat,0
605,1,z:ilp,nat-ip,806,824,34.663,1.021,9.909e-16,flat,1
606,1,z:ilp,nat-ip,4983,8640,5.620,1.734,6.125e-16,prime,0
606,1,z:ilp,nat-ip,4921,8652,5.691,1.758,6.125e-16,prime,1
607,1,z:ilp,nat-ip,5069,4784,5.536,0.944,1.092e-15,prime,0
607,1,z:ilp,nat-ip,5042,4777,5.565,0.947,1.092e-15,prime,1
608,1,z:ilp,nat-ip,711,1600,39.530,2.249,9.405e-16,2p,0
608,1,z:ilp,nat-ip,704,1592,39.942,2.262,9.405e-16,2p,1
609,1,z:ilp,nat-ip,5000,2502,5.633,0.500,9.839e-16,prime,0
609,1,z:ilp,nat-ip,4959,2508,5.680,0.506,9.839e-16,prime,1
610,1,z:ilp,nat-ip,4823,5294,5.851,1.097,8.161e-16,prime,0
610,1,z:ilp,nat-ip,4897,5277,5.763,1.078,8.161e-16,prime,1
611,1,z:ilp,nat-ip,4966,4426,5.693,0.891,7.446e-16,prime,0
611,1,z:ilp,nat-ip,4924,4407,5.742,0.895,7.446e-16,prime,1
612,1,z:ilp,nat-ip,826,1580,34.298,1.913,1.247e-15,chain3,0
612,1,z:ilp,nat-ip,744,1584,38.100,2.130,1.247e-15,chain3,1
613,1,z:ilp,nat-ip,2991,5030,9.487,1.682,1.622e-15,prime,0
613,1,z:ilp,nat-ip,2965,4807,9.572,1.621,1.622e-15,prime,1
614,1,z:ilp,nat-ip,4910,5031,5.791,1.025,9.436e-16,prime,0
614,1,z:ilp,nat-ip,4936,4813,5.761,0.975,9.436e-16,prime,1
615,1,z:ilp,nat-ip,4913,3829,5.798,0.779,8.099e-16,prime,0
615,1,z:ilp,nat-ip,5028,3828,5.666,0.761,8.099e-16,prime,1
616,1,z:ilp,nat-ip,618,869,46.189,1.406,5.545e-16,chain3,0
616,1,z:ilp,nat-ip,610,864,46.773,1.415,5.545e-16,chain3,1
617,1,z:ilp,nat-ip,2324,5016,12.303,2.158,1.146e-15,prime,0
617,1,z:ilp,nat-ip,2587,4813,11.055,1.861,1.146e-15,prime,1
618,1,z:ilp,nat-ip,4851,8800,5.906,1.814,7.588e-16,prime,0
618,1,z:ilp,nat-ip,5141,8800,5.573,1.712,7.588e-16,prime,1
619,1,z:ilp,nat-ip,5178,4797,5.544,0.926,8.270e-16,prime,0
619,1,z:ilp,nat-ip,4887,5017,5.873,1.027,8.270e-16,prime,1
620,1,z:ilp,nat-ip,4854,2352,5.924,0.484,8.020e-16,prime,0
620,1,z:ilp,nat-ip,4983,2349,5.771,0.471,8.020e-16,prime,1
621,1,z:ilp,nat-ip,994,2062,28.983,2.074,1.799e-15,2p,0
621,1,z:ilp,nat-ip,922,2065,31.235,2.238,1.799e-15,2p,1
622,1,z:ilp,nat-ip,4886,5007,5.908,1.025,1.120e-15,prime,0
622,1,z:ilp,nat-ip,4855,4806,5.945,0.990,1.120e-15,prime,1
623,1,z:ilp,nat-ip,5066,10608,5.708,2.094,7.493e-16,prime,0
623,1,z:ilp,nat-ip,4997,10611,5.787,2.124,7.493e-16,prime,1
624,1,z:ilp,nat-ip,651,868,44.525,1.334,9.403e-16,chain3,0
624,1,z:ilp,nat-ip,657,869,44.089,1.323,9.403e-16,chain3,1
625,1,z:ilp,nat-ip,643,883,45.118,1.372,5.176e-16,2p,0
625,1,z:ilp,nat-ip,647,869,44.877,1.344,5.176e-16,2p,1
626,1,z:ilp,nat-ip,5101,5053,5.701,0.991,9.898e-16,prime,0
626,1,z:ilp,nat-ip,5105,4810,5.696,0.942,9.898e-16,prime,1
627,1,z:ilp,nat-ip,1330,1732,21.903,1.302,1.069e-15,flat,0
627,1,z:ilp,nat-ip,1120,1741,26.006,1.555,1.069e-15,flat,1
628,1,z:ilp,nat-ip,4910,4798,5.944,0.977,8.944e-16,prime,0
628,1,z:ilp,nat-ip,5066,5013,5.761,0.990,8.944e-16,prime,1
629,1,z:ilp,nat-ip,4854,4191,6.023,0.863,1.092e-15,prime,0
629,1,z:ilp,nat-ip,4928,4196,5.933,0.851,1.092e-15,prime,1
630,1,z:ilp,nat-ip,594,836,49.353,1.408,6.651e-16,chain3,0
630,1,z:ilp,nat-ip,596,847,49.131,1.421,6.651e-16,chain3,1
631,1,z:ilp,nat-ip,3344,4828,8.775,1.444,2.258e-15,prime,0
631,1,z:ilp,nat-ip,3766,4790,7.793,1.272,2.258e-15,prime,1
632,1,z:ilp,nat-ip,4846,6444,6.066,1.330,8.321e-16,prime,0
632,1,z:ilp,nat-ip,4892,6427,6.009,1.314,8.321e-16,prime,1
633,1,z:ilp,nat-ip,5028,4818,5.858,0.958,6.746e-16,prime,0
633,1,z:ilp,nat-ip,5194,4832,5.670,0.930,6.746e-16,prime,1
634,1,z:ilp,nat-ip,4833,4824,6.106,0.998,7.937e-16,prime,0
634,1,z:ilp,nat-ip,4998,4827,5.904,0.966,7.937e-16,prime,1
635,1,z:ilp,nat-ip,4831,4804,6.119,0.994,8.140e-16,prime,0
635,1,z:ilp,nat-ip,5091,4800,5.807,0.943,8.140e-16,prime,1
636,1,z:ilp,nat-ip,4993,4386,5.931,0.878,5.949e-16,prime,0
636,1,z:ilp,nat-ip,4960,4387,5.970,0.884,5.949e-16,prime,1
637,1,z:ilp,nat-ip,927,865,31.993,0.933,1.220e-15,flat,0
637,1,z:ilp,nat-ip,929,865,31.949,0.932,1.220e-15,flat,1
638,1,z:ilp,nat-ip,4939,2576,6.018,0.522,6.047e-16,prime,0
638,1,z:ilp,nat-ip,5034,2573,5.904,0.511,6.047e-16,prime,1
639,1,z:ilp,nat-ip,4844,7836,6.147,1.618,7.764e-16,prime,0
639,1,z:ilp,nat-ip,4876,7804,6.107,1.601,7.764e-16,prime,1
640,1,z:ilp,nat-ip,511,823,58.373,1.611,5.373e-16,2p,0
640,1,z:ilp,nat-ip,512,816,58.307,1.596,5.373e-16,2p,1
641,1,z:ilp,nat-ip,2183,6283,13.690,2.878,7.488e-16,prime,0
641,1,z:ilp,nat-ip,2052,6228,14.560,3.034,7.488e-16,prime,1
642,1,z:ilp,nat-ip,5056,9517,5.921,1.882,6.558e-16,prime,0
642,1,z:ilp,nat-ip,5082,9523,5.891,1.874,6.558e-16,prime,1
643,1,z:ilp,nat-ip,4892,6238,6.131,1.275,1.086e-15,prime,0
643,1,z:ilp,nat-ip,4898,6238,6.123,1.274,1.086e-15,prime,1
644,1,z:ilp,nat-ip,1020,2002,29.448,1.962,1.596e-15,flat,0
644,1,z:ilp,nat-ip,1104,1995,27.226,1.808,1.596e-15,flat,1
645,1,z:ilp,nat-ip,4831,4223,6.231,0.874,9.809e-16,prime,0
645,1,z:ilp,nat-ip,5222,4187,5.764,0.802,9.809e-16,prime,1
646,1,z:ilp,nat-ip,1368,2391,22.043,1.748,1.408e-15,flat,0
646,1,z:ilp,nat-ip,1387,2389,21.739,1.722,1.408e-15,flat,1
647,1,z:ilp,nat-ip,4927,6236,6.131,1.266,1.143e-15,prime,0
647,1,z:ilp,nat-ip,4985,6205,6.060,1.245,1.143e-15,prime,1
648,1,z:ilp,nat-ip,602,889,50.264,1.476,7.827e-16,chain3,0
648,1,z:ilp,nat-ip,603,898,50.223,1.491,7.827e-16,chain3,1
649,1,z:ilp,nat-ip,4842,6219,6.261,1.285,6.788e-16,prime,0
649,1,z:ilp,nat-ip,5171,6231,5.863,1.205,6.788e-16,prime,1
650,1,z:ilp,nat-ip,718,981,42.320,1.367,9.033e-16,chain3,0
650,1,z:ilp,nat-ip,771,982,39.404,1.274,9.033e-16,chain3,1
651,1,z:ilp,nat-ip,4919,2830,6.185,0.575,6.625e-16,prime,0
651,1,z:ilp,nat-ip,4906,2829,6.202,0.577,6.625e-16,prime,1
652,1,z:ilp,nat-ip,4850,6263,6.283,1.291,6.172e-16,prime,0
652,1,z:ilp,nat-ip,5022,6238,6.069,1.242,6.172e-16,prime,1
653,1,z:ilp,nat-ip,4981,6300,6.129,1.265,7.058e-16,prime,0
653,1,z:ilp,nat-ip,4959,6230,6.156,1.256,7.058e-16,prime,1
654,1,z:ilp,nat-ip,4838,10122,6.321,2.092,6.895e-16,prime,0
654,1,z:ilp,nat-ip,5019,10124,6.094,2.017,6.895e-16,prime,1
655,1,z:ilp,nat-ip,5069,6231,6.045,1.229,8.030e-16,prime,0
655,1,z:ilp,nat-ip,4965,6228,6.171,1.254,8.030e-16,prime,1
656,1,z:ilp,nat-ip,5046,2951,6.083,0.585,8.395e-16,prime,0
656,1,z:ilp,nat-ip,4905,2953,6.258,0.602,8.395e-16,prime,1
657,1,z:ilp,nat-ip,4928,8384,6.239,1.701,8.376e-16,prime,0
657,1,z:ilp,nat-ip,4919,8374,6.250,1.702,8.376e-16,prime,1
658,1,z:ilp,nat-ip,4867,4026,6.329,0.827,1.016e-15,prime,0
658,1,z:ilp,nat-ip,4935,4018,6.242,0.814,1.016e-15,prime,1
659,1,z:ilp,nat-ip,5002,6245,6.168,1.249,8.021e-16,prime,0
659,1,z:ilp,nat-ip,4960,6258,6.220,1.262,8.021e-16,prime,1
660,1,z:ilp,nat-ip,672,971,45.991,1.445,7.790e-16,chain3,0
660,1,z:ilp,nat-ip,676,972,45.699,1.437,7.790e-16,chain3,1
661,1,z:ilp,nat-ip,2898,6316,10.684,2.179,1.478e-15,prime,0
661,1,z:ilp,nat-ip,3250,6255,9.526,1.924,1.478e-15,prime,1
662,1,z:ilp,nat-ip,4973,6305,6.238,1.268,1.147e-15,prime,0
662,1,z:ilp,nat-ip,4841,6264,6.407,1.294,1.147e-15,prime,1
663,1,z:ilp,nat-ip,1115,1791,27.856,1.606,1.235e-15,flat,0
663,1,z:ilp,nat-ip,1176,1791,26.424,1.523,1.235e-15,flat,1
664,1,z:ilp,nat-ip,4989,7153,6.239,1.434,5.949e-16,prime,0
664,1,z:ilp,nat-ip,4921,7167,6.325,1.456,5.949e-16,prime,1
665,1,z:ilp,nat-ip,1092,1842,28.549,1.686,1.059e-15,flat,0
665,1,z:ilp,nat-ip,1061,1861,29.374,1.753,1.059e-15,flat,1
666,1,z:ilp,nat-ip,4879,3068,6.401,0.629,5.212e-16,prime,0
666,1,z:ilp,nat-ip,5041,3067,6.196,0.608,5.212e-16,prime,1
667,1,z:ilp,nat-ip,5018,4077,6.235,0.812,7.441e-16,prime,0
667,1,z:ilp,nat-ip,4924,4056,6.355,0.824,7.441e-16,prime,1
668,1,z:ilp,nat-ip,5057,6241,6.198,1.234,6.604e-16,prime,0
668,1,z:ilp,nat-ip,5070,6235,6.182,1.230,6.604e-16,prime,1
669,1,z:ilp,nat-ip,4892,6287,6.417,1.285,8.089e-16,prime,0
669,1,z:ilp,nat-ip,4902,6272,6.404,1.279,8.089e-16,prime,1
670,1,z:ilp,nat-ip,4940,6368,6.367,1.289,8.853e-16,prime,0
670,1,z:ilp,nat-ip,4963,6358,6.336,1.281,8.853e-16,prime,1
671,1,z:ilp,nat-ip,4970,6825,6.338,1.373,9.905e-16,prime,0
671,1,z:ilp,nat-ip,4929,6827,6.391,1.385,9.905e-16,prime,1
672,1,z:ilp,nat-ip,628,867,50.225,1.379,4.274e-16,2p,0
672,1,z:ilp,nat-ip,559,874,56.458,1.564,4.274e-16,2p,1
673,1,z:ilp,nat-ip,2808,6351,11.257,2.262,9.816e-16,prime,0
673,1,z:ilp,nat-ip,2738,6270,11.544,2.290,9.816e-16,prime,1
674,1,z:ilp,nat-ip,5008,6361,6.323,1.270,1.011e-15,prime,0
674,1,z:ilp,nat-ip,4964,6259,6.379,1.261,1.011e-15,prime,1
675,1,z:ilp,nat-ip,734,977,43.230,1.332,6.583e-16,2p,0
675,1,z:ilp,nat-ip,731,986,43.380,1.348,6.583e-16,2p,1
676,1,z:ilp,nat-ip,959,1022,33.119,1.065,1.162e-15,chain3,0
676,1,z:ilp,nat-ip,964,1033,32.974,1.072,1.162e-15,chain3,1
677,1,z:ilp,nat-ip,3065,6345,10.384,2.070,1.797e-15,prime,0
677,1,z:ilp,nat-ip,3203,6287,9.938,1.963,1.797e-15,prime,1
678,1,z:ilp,nat-ip,4875,10920,6.541,2.240,4.889e-16,prime,0
678,1,z:ilp,nat-ip,4989,10938,6.391,2.192,4.889e-16,prime,1
679,1,z:ilp,nat-ip,4948,6261,6.455,1.265,9.019e-16,prime,0
679,1,z:ilp,nat-ip,5130,6249,6.226,1.218,9.019e-16,prime,1
680,1,z:ilp,nat-ip,984,1705,32.502,1.732,1.169e-15,flat,0
680,1,z:ilp,nat-ip,906,1700,35.306,1.877,1.169e-15,flat,1
681,1,z:ilp,nat-ip,5227,6341,6.131,1.213,1.031e-15,prime,0
681,1,z:ilp,nat-ip,5183,6339,6.183,1.223,1.031e-15,prime,1
682,1,z:ilp,nat-ip,4851,2875,6.618,0.593,6.904e-16,prime,0
682,1,z:ilp,nat-ip,5097,2927,6.298,0.574,6.904e-16,prime,1
683,1,z:ilp,nat-ip,4877,6261,6.593,1.284,5.998e-16,prime,0
683,1,z:ilp,nat-ip,5068,6274,6.345,1.238,5.998e-16,prime,1
684,1,z:ilp,nat-ip,1038,1879,31.035,1.811,1.479e-15,chain3,0
684,1,z:ilp,nat-ip,995,1879,32.378,1.889,1.479e-15,chain3,1
685,1,z:ilp,nat-ip,5005,6351,6.446,1.269,8.315e-16,prime,0
685,1,z:ilp,nat-ip,5044,6272,6.397,1.243,8.315e-16,prime,1
686,1,z:ilp,nat-ip,931,1069,34.731,1.149,4.376e-16,flat,0
686,1,z:ilp,nat-ip,929,1063,34.779,1.144,4.376e-16,flat,1
687,1,z:ilp,nat-ip,4864,6269,6.655,1.289,8.152e-16,prime,0
687,1,z:ilp,nat-ip,5107,6260,6.338,1.226,8.152e-16,prime,1
688,1,z:ilp,nat-ip,4892,3253,6.629,0.665,9.766e-16,prime,0
688,1,z:ilp,nat-ip,5235,3251,6.194,0.621,9.766e-16,prime,1
689,1,z:ilp,nat-ip,4890,5923,6.642,1.211,9.636e-16,prime,0
689,1,z:ilp,nat-ip,4884,5912,6.651,1.210,9.636e-16,prime,1
690,1,z:ilp,nat-ip,1379,2088,23.595,1.514,1.438e-15,chain3,0
690,1,z:ilp,nat-ip,1516,2089,21.460,1.378,1.438e-15,chain3,1
691,1,z:ilp,nat-ip,3848,6280,8.469,1.632,2.257e-15,prime,0
691,1,z:ilp,nat-ip,4347,6258,7.497,1.440,2.257e-15,prime,1
692,1,z:ilp,nat-ip,4836,6281,6.750,1.299,8.889e-16,prime,0
692,1,z:ilp,nat-ip,5032,6302,6.487,1.252,8.889e-16,prime,1
693,1,z:ilp,nat-ip,925,984,35.359,1.064,1.068e-15,flat,0
693,1,z:ilp,nat-ip,923,985,35.434,1.068,1.068e-15,flat,1
694,1,z:ilp,nat-ip,4850,6358,6.753,1.311,1.042e-15,prime,0
694,1,z:ilp,nat-ip,5192,6336,6.308,1.220,1.042e-15,prime,1
