N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
4096,1,z:ilp,nat-ip,3950,3954,62.214,1.001,3.902e-16,ztt,0
4096,1,z:ilp,nat-ip,3947,4067,62.263,1.030,3.902e-16,ztt,1
