N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,engaged,flip
8192,4,8,z:il3d,nat-oop,168175,441013,140.288,2.622,5.681e-16,-,112,0
8192,4,8,z:il3d,nat-oop,167863,429937,140.549,2.561,5.681e-16,-,92,1
8192,8,2,z:il3d,nat-oop,88540,320520,125.831,3.620,4.826e-16,-,265,0
8192,8,2,z:il3d,nat-oop,91740,339373,121.442,3.699,4.826e-16,-,161,1
8192,8,4,z:il3d,nat-oop,168988,336425,139.614,1.991,7.574e-16,-,107,0
8192,8,4,z:il3d,nat-oop,168037,345788,140.403,2.058,7.574e-16,-,103,1
8192,8,8,z:il3d,nat-oop,343125,468937,145.158,1.367,1.216e-15,-,90,0
8192,8,8,z:il3d,nat-oop,321262,504212,155.036,1.569,1.216e-15,-,82,1
8192,16,4,z:il3d,nat-oop,352112,559450,141.453,1.589,1.149e-15,-,91,0
8192,16,4,z:il3d,nat-oop,354775,523062,140.391,1.474,1.149e-15,-,85,1
8192,32,4,z:il3d,nat-oop,641600,924112,163.431,1.440,1.284e-15,-,88,0
8192,32,4,z:il3d,nat-oop,696662,911925,150.514,1.309,1.284e-15,-,83,1
