N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,engaged,flip
128,16,64,z:il3d,nat-oop,42760,47580,260.550,1.113,3.468e-16,-,362,1
128,16,128,z:il3d,nat-oop,73125,96713,322.639,1.323,4.399e-16,-,217,0
128,16,128,z:il3d,nat-oop,74513,94637,316.631,1.270,4.399e-16,-,104,1
128,16,2048,z:il3d,nat-oop,4348750,4044713,106.093,0.930,3.106e-15,-,83,0
128,16,2048,z:il3d,nat-oop,4320850,4026187,106.778,0.932,3.106e-15,-,82,1
128,32,8,z:il3d,nat-oop,13882,18274,177.035,1.316,3.851e-16,-,1446,0
128,32,8,z:il3d,nat-oop,13926,18434,176.473,1.324,3.851e-16,-,612,1
128,32,16,z:il3d,nat-oop,24957,25457,210.079,1.020,3.487e-16,-,495,0
128,32,16,z:il3d,nat-oop,25733,25623,203.739,0.996,3.487e-16,-,596,1
128,32,32,z:il3d,nat-oop,44133,47547,252.442,1.077,3.349e-16,-,297,0
128,32,32,z:il3d,nat-oop,45300,47327,245.941,1.045,3.349e-16,-,156,1
128,32,64,z:il3d,nat-oop,76650,98537,307.801,1.286,5.351e-16,-,165,0
128,32,64,z:il3d,nat-oop,77738,96388,303.495,1.240,5.351e-16,-,133,1
128,32,1024,z:il3d,nat-oop,4067663,4225988,113.425,1.039,2.403e-15,-,83,0
128,32,1024,z:il3d,nat-oop,4068413,4158462,113.404,1.022,2.403e-15,-,84,1
128,64,4,z:il3d,nat-oop,14457,18684,169.989,1.292,3.754e-16,-,915,0
128,64,4,z:il3d,nat-oop,13985,18784,175.728,1.343,3.754e-16,-,1027,1
128,64,8,z:il3d,nat-oop,25120,29523,208.713,1.175,4.132e-16,-,597,0
128,64,8,z:il3d,nat-oop,25160,29810,208.382,1.185,4.132e-16,-,591,1
128,64,16,z:il3d,nat-oop,44633,49140,249.614,1.101,3.542e-16,-,260,0
128,64,16,z:il3d,nat-oop,44547,48513,250.100,1.089,3.542e-16,-,302,1
128,64,32,z:il3d,nat-oop,79462,99512,296.907,1.252,3.986e-16,-,160,0
128,64,32,z:il3d,nat-oop,79238,98200,297.750,1.239,3.986e-16,-,82,1
128,64,64,z:il3d,nat-oop,171350,232800,290.676,1.359,8.806e-16,-,126,0
128,64,64,z:il3d,nat-oop,175175,234813,284.329,1.340,8.806e-16,-,82,1
128,64,512,z:il3d,nat-oop,5102962,4322275,90.413,0.847,2.827e-15,-,82,0
128,64,512,z:il3d,nat-oop,5256150,4330075,87.778,0.824,2.827e-15,-,83,1
128,128,2,z:il3d,nat-oop,13221,21680,185.882,1.640,4.639e-16,-,1198,0
128,128,2,z:il3d,nat-oop,14323,21597,171.585,1.508,4.639e-16,-,1016,1
128,128,4,z:il3d,nat-oop,33103,32183,158.379,0.972,4.945e-16,-,551,0
128,128,4,z:il3d,nat-oop,35307,31427,148.495,0.890,4.945e-16,-,370,1
128,128,8,z:il3d,nat-oop,45420,60033,245.291,1.322,4.205e-16,-,258,0
128,128,8,z:il3d,nat-oop,45853,58813,242.973,1.283,4.205e-16,-,325,1
128,128,16,z:il3d,nat-oop,104413,99975,225.959,0.958,4.629e-16,-,123,0
128,128,16,z:il3d,nat-oop,117175,98038,201.348,0.837,4.629e-16,-,120,1
128,128,32,z:il3d,nat-oop,252313,233862,197.403,0.927,9.611e-16,-,127,0
128,128,32,z:il3d,nat-oop,222987,231688,223.364,1.039,9.611e-16,-,98,1
128,128,64,z:il3d,nat-oop,397062,496113,264.083,1.249,1.044e-15,-,102,0
128,128,64,z:il3d,nat-oop,397438,490025,263.834,1.233,1.044e-15,-,104,1
128,128,128,z:il3d,nat-oop,1170500,1456438,188.126,1.244,1.272e-15,-,85,0
128,128,128,z:il3d,nat-oop,1228537,1421188,179.238,1.157,1.272e-15,-,83,1
128,128,256,z:il3d,nat-oop,4632100,4435388,99.604,0.958,2.814e-15,-,82,0
128,128,256,z:il3d,nat-oop,4610375,4335912,100.073,0.940,2.814e-15,-,83,1
128,256,2,z:il3d,nat-oop,24573,37073,213.356,1.509,5.140e-16,-,743,0
128,256,2,z:il3d,nat-oop,25887,37307,202.532,1.441,5.140e-16,-,302,1
128,256,4,z:il3d,nat-oop,46173,63847,241.289,1.383,4.768e-16,-,273,0
128,256,4,z:il3d,nat-oop,47607,63093,234.024,1.325,4.768e-16,-,175,1
128,256,8,z:il3d,nat-oop,89737,119675,262.911,1.334,4.822e-16,-,135,0
128,256,8,z:il3d,nat-oop,91225,118987,258.624,1.304,4.822e-16,-,82,1
128,256,16,z:il3d,nat-oop,174837,244350,284.878,1.398,9.171e-16,-,135,0
128,256,16,z:il3d,nat-oop,178525,242200,278.994,1.357,9.171e-16,-,92,1
128,256,128,z:il3d,nat-oop,3885212,4234488,118.751,1.090,2.692e-15,-,85,0
128,256,128,z:il3d,nat-oop,3882125,4209912,118.846,1.084,2.692e-15,-,82,1
128,512,2,z:il3d,nat-oop,46093,76173,241.708,1.653,4.501e-16,-,248,0
128,512,2,z:il3d,nat-oop,47413,75773,234.979,1.598,4.501e-16,-,152,1
128,512,4,z:il3d,nat-oop,98263,129125,240.101,1.314,4.751e-16,-,130,0
128,512,4,z:il3d,nat-oop,91400,121950,258.129,1.334,4.751e-16,-,113,1
128,512,8,z:il3d,nat-oop,173787,250125,286.599,1.439,1.055e-15,-,105,0
128,512,8,z:il3d,nat-oop,182150,239100,273.441,1.313,1.055e-15,-,131,1
128,512,64,z:il3d,nat-oop,4067250,4185162,113.436,1.029,2.861e-15,-,82,0
128,512,64,z:il3d,nat-oop,4192300,4183850,110.053,0.998,2.861e-15,-,82,1
128,1024,4,z:il3d,nat-oop,178100,259962,279.660,1.460,8.487e-16,-,129,0
128,1024,4,z:il3d,nat-oop,182725,253025,272.581,1.385,8.487e-16,-,82,1
128,1024,16,z:il3d,nat-oop,1326838,1511787,165.959,1.139,1.296e-15,-,87,0
128,1024,16,z:il3d,nat-oop,1324925,1464438,166.199,1.105,1.296e-15,-,82,1
128,1024,32,z:il3d,nat-oop,3900950,4253262,118.272,1.090,2.953e-15,-,83,0
128,1024,32,z:il3d,nat-oop,3858600,4321800,119.570,1.120,2.953e-15,-,82,1
128,2048,2,z:il3d,nat-oop,183213,327050,271.856,1.785,1.061e-15,-,160,0
128,2048,2,z:il3d,nat-oop,197762,317312,251.854,1.605,1.061e-15,-,90,1
128,2048,8,z:il3d,nat-oop,1284837,1511813,171.384,1.177,1.233e-15,-,84,0
128,2048,8,z:il3d,nat-oop,1293450,1450713,170.243,1.122,1.233e-15,-,83,1
128,2048,16,z:il3d,nat-oop,4288863,4224900,107.575,0.985,2.639e-15,-,83,0
128,2048,16,z:il3d,nat-oop,4349500,4204562,106.075,0.967,2.639e-15,-,82,1
128,4096,8,z:il3d,nat-oop,4804363,4164313,96.032,0.867,2.959e-15,-,82,0
128,4096,8,z:il3d,nat-oop,4809300,4109363,95.934,0.854,2.959e-15,-,82,1
128,8192,4,z:il3d,nat-oop,4611875,4297900,100.040,0.932,2.809e-15,-,83,0
128,8192,4,z:il3d,nat-oop,4573588,4223487,100.878,0.923,2.809e-15,-,84,1
256,4,32,z:il3d,nat-oop,15870,31592,154.853,1.991,3.519e-16,-,917,0
256,4,32,z:il3d,nat-oop,14982,31574,164.037,2.107,3.519e-16,-,625,1
256,4,128,z:il3d,nat-oop,45780,87987,243.362,1.922,4.528e-16,-,344,0
256,4,128,z:il3d,nat-oop,42247,87847,263.716,2.079,4.528e-16,-,184,1
256,8,16,z:il3d,nat-oop,14331,23984,171.487,1.674,3.984e-16,-,1191,0
256,8,16,z:il3d,nat-oop,15192,23154,161.771,1.524,3.984e-16,-,687,1
256,8,32,z:il3d,nat-oop,32693,35570,160.365,1.088,4.167e-16,-,443,0
256,8,32,z:il3d,nat-oop,29933,34667,175.152,1.158,4.167e-16,-,557,1
256,8,64,z:il3d,nat-oop,49413,63047,225.468,1.276,4.083e-16,-,312,0
256,8,64,z:il3d,nat-oop,48447,63520,229.967,1.311,4.083e-16,-,294,1
