N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,engaged,flip
64,64,64,z:il3d,nat-oop,77888,115250,302.911,1.480,4.609e-16,-,176,0
64,64,64,z:il3d,nat-oop,78975,115412,298.740,1.461,4.609e-16,-,82,1
64,64,64,z:il3d,nat-oop,76713,114950,307.550,1.498,4.609e-16,-,143,0
64,64,64,z:il3d,nat-oop,80800,114588,291.992,1.418,4.609e-16,-,85,1
64,64,64,z:il3d,nat-oop,78725,115462,299.688,1.467,4.609e-16,-,137,0
64,64,64,z:il3d,nat-oop,78900,114400,299.024,1.450,4.609e-16,-,133,1
64,64,64,z:il3d,nat-oop,76537,117375,308.254,1.534,4.609e-16,-,165,0
64,64,64,z:il3d,nat-oop,80212,114838,294.131,1.432,4.609e-16,-,84,1
