N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
64,64,64,z:il3d,nat-oop,582313,810575,40.516,1.392,4.813e-16,-,0
64,64,64,z:il3d,nat-oop,586912,796475,40.198,1.357,4.813e-16,-,1
64,64,64,z:il3d,nat-oop,588900,811137,40.063,1.377,4.813e-16,-,0
64,64,64,z:il3d,nat-oop,589050,798088,40.053,1.355,4.813e-16,-,1
