N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,engaged,flip
64,64,64,z:il3d,nat-oop,90575,117750,260.480,1.300,4.609e-16,-,219,0
64,64,64,z:il3d,nat-oop,109163,115100,216.127,1.054,4.609e-16,-,93,1
64,64,64,z:il3d,nat-oop,87775,117000,268.789,1.333,4.609e-16,-,133,0
64,64,64,z:il3d,nat-oop,93325,114713,252.804,1.229,4.609e-16,-,85,1
