N1,N2,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
32,1024,z:il2d,nat-oop,58118,68085,42.286,1.171,3.535e-16,chain,1
32,2048,z:il2d,nat-oop,120707,152247,43.435,1.261,3.567e-16,chain,0
32,2048,z:il2d,nat-oop,123793,155750,42.352,1.258,3.567e-16,chain,1
32,4096,z:il2d,nat-oop,270860,328153,41.132,1.212,3.960e-16,chain,0
32,4096,z:il2d,nat-oop,278140,435587,40.056,1.566,3.813e-16,chain,1
32,8192,z:il2d,nat-oop,620837,946775,38.002,1.525,5.250e-16,chain,0
32,8192,z:il2d,nat-oop,614663,1001837,38.384,1.630,5.250e-16,chain,1
64,2,z:il2d,nat-oop,98,414,45.496,4.203,3.416e-16,chain+rb,0
64,2,z:il2d,nat-oop,100,414,44.604,4.121,3.416e-16,chain+rb,1
64,4,z:il2d,nat-oop,176,508,58.149,2.886,3.396e-16,chain+rb,0
64,4,z:il2d,nat-oop,174,510,58.736,2.926,3.396e-16,chain+rb,1
64,8,z:il2d,nat-oop,335,683,68.757,2.039,3.181e-16,chain+rb,0
64,8,z:il2d,nat-oop,338,691,68.162,2.043,3.181e-16,chain+rb,1
64,16,z:il2d,nat-oop,865,834,59.212,0.964,3.161e-16,chain+rb,0
64,16,z:il2d,nat-oop,761,829,67.258,1.089,3.161e-16,chain+rb,1
64,32,z:il2d,nat-oop,2106,2017,53.482,0.958,2.978e-16,chain+rb2,0
64,32,z:il2d,nat-oop,1962,2015,57.411,1.027,2.978e-16,chain+rb2,1
64,64,z:il2d,nat-oop,6067,7080,40.506,1.167,3.838e-16,chain,0
64,64,z:il2d,nat-oop,6101,7079,40.282,1.160,3.838e-16,chain,1
64,128,z:il2d,nat-oop,12622,13961,42.186,1.106,4.159e-16,chain,0
64,128,z:il2d,nat-oop,12547,13995,42.440,1.115,4.159e-16,chain,1
64,256,z:il2d,nat-oop,28959,32311,39.604,1.116,3.821e-16,chain,0
64,256,z:il2d,nat-oop,25895,32402,44.289,1.251,3.821e-16,chain,1
64,512,z:il2d,nat-oop,48577,67216,50.592,1.384,4.384e-16,chain,0
64,512,z:il2d,nat-oop,55734,67223,44.095,1.206,4.384e-16,chain,1
64,1024,z:il2d,nat-oop,128927,147710,40.666,1.146,3.638e-16,chain,0
64,1024,z:il2d,nat-oop,130697,147613,40.115,1.129,3.638e-16,chain,1
64,2048,z:il2d,nat-oop,307293,332613,36.256,1.082,3.179e-16,chain,0
64,2048,z:il2d,nat-oop,310347,335120,35.899,1.080,3.179e-16,chain,1
64,4096,z:il2d,nat-oop,623775,880225,37.823,1.411,5.559e-16,chain,0
64,4096,z:il2d,nat-oop,620062,833587,38.049,1.344,5.559e-16,chain,1
64,8192,z:il2d,nat-oop,1740862,1804337,28.611,1.036,9.689e-16,chain,0
64,8192,z:il2d,nat-oop,1593937,1617287,31.248,1.015,9.689e-16,chain,1
128,2,z:il2d,nat-oop,210,726,48.783,3.460,3.549e-16,turn,0
128,2,z:il2d,nat-oop,209,727,49.039,3.481,3.549e-16,turn,1
128,4,z:il2d,nat-oop,406,967,56.759,2.383,3.441e-16,turn,0
128,4,z:il2d,nat-oop,405,967,56.917,2.388,3.441e-16,turn,1
128,8,z:il2d,nat-oop,1020,1491,50.207,1.462,4.261e-16,turn,0
128,8,z:il2d,nat-oop,1026,1517,49.913,1.478,4.261e-16,turn,1
128,16,z:il2d,nat-oop,2578,2040,43.690,0.791,2.990e-16,turn,0
128,16,z:il2d,nat-oop,2570,1997,43.829,0.777,2.990e-16,turn,1
128,32,z:il2d,nat-oop,5595,7315,43.928,1.308,3.079e-16,chain+rb2,0
128,32,z:il2d,nat-oop,5555,7183,44.245,1.293,3.079e-16,chain+rb2,1
128,64,z:il2d,nat-oop,12694,15306,41.948,1.206,3.961e-16,chain+rb2,0
128,64,z:il2d,nat-oop,11301,15249,47.119,1.349,3.961e-16,chain+rb2,1
128,128,z:il2d,nat-oop,25807,30187,44.440,1.170,4.330e-16,chain,0
128,128,z:il2d,nat-oop,25980,30373,44.144,1.169,4.330e-16,chain,1
128,256,z:il2d,nat-oop,58380,61123,42.096,1.047,5.279e-16,chain,0
128,256,z:il2d,nat-oop,58341,61326,42.125,1.051,5.279e-16,chain,1
128,512,z:il2d,nat-oop,124137,151647,42.235,1.222,4.766e-16,chain,0
128,512,z:il2d,nat-oop,123680,135777,42.391,1.098,4.766e-16,chain,1
128,1024,z:il2d,nat-oop,294960,319453,37.772,1.083,3.713e-16,chain,0
128,1024,z:il2d,nat-oop,299320,309887,37.221,1.035,3.713e-16,chain,1
128,2048,z:il2d,nat-oop,638925,825712,36.926,1.292,6.211e-16,chain,0
128,2048,z:il2d,nat-oop,684350,803112,34.475,1.174,6.211e-16,chain,1
128,4096,z:il2d,nat-oop,1765163,1628788,28.217,0.923,1.267e-15,chain,0
128,4096,z:il2d,nat-oop,1604138,1634500,31.049,1.019,1.267e-15,chain,1
128,8192,z:il2d,nat-oop,3228275,3825113,32.481,1.185,1.128e-15,chain,0
128,8192,z:il2d,nat-oop,3258913,3945725,32.176,1.211,1.128e-15,chain,1
256,2,z:il2d,nat-oop,415,1350,55.493,3.252,4.134e-16,turn,0
256,2,z:il2d,nat-oop,416,1350,55.394,3.245,4.134e-16,turn,1
256,4,z:il2d,nat-oop,1062,1951,48.198,1.837,3.271e-16,turn,0
256,4,z:il2d,nat-oop,1065,1956,48.080,1.837,3.271e-16,turn,1
256,8,z:il2d,nat-oop,2686,3473,41.932,1.293,3.647e-16,turn,0
256,8,z:il2d,nat-oop,2675,3527,42.112,1.318,3.647e-16,turn,1
256,16,z:il2d,nat-oop,6507,7423,37.771,1.141,3.419e-16,chain+rb2,0
256,16,z:il2d,nat-oop,6465,7476,38.014,1.156,3.419e-16,chain+rb2,1
256,32,z:il2d,nat-oop,12854,14906,41.426,1.160,3.654e-16,chain+rb2,0
256,32,z:il2d,nat-oop,11400,14973,46.707,1.313,3.045e-16,chain+rb2,1
256,64,z:il2d,nat-oop,22608,30934,50.729,1.368,4.329e-16,chain+rb2,0
256,64,z:il2d,nat-oop,22871,31371,50.145,1.372,4.329e-16,chain+rb2,1
256,128,z:il2d,nat-oop,55759,61182,44.075,1.097,5.061e-16,chain,0
256,128,z:il2d,nat-oop,49148,61595,50.005,1.253,5.061e-16,chain,1
256,256,z:il2d,nat-oop,121200,146643,43.258,1.210,5.798e-16,chain,0
256,256,z:il2d,nat-oop,115197,146650,45.512,1.273,5.798e-16,chain,1
256,512,z:il2d,nat-oop,299593,323467,37.187,1.080,5.518e-16,chain,0
256,512,z:il2d,nat-oop,297340,387140,37.469,1.302,5.518e-16,chain,1
256,1024,z:il2d,nat-oop,598437,752325,39.424,1.257,5.524e-16,chain,0
256,1024,z:il2d,nat-oop,621625,783350,37.954,1.260,5.524e-16,chain,1
256,2048,z:il2d,nat-oop,1577888,1744050,31.566,1.105,1.374e-15,chain,0
256,2048,z:il2d,nat-oop,1387512,1909600,35.897,1.376,1.374e-15,chain,1
256,4096,z:il2d,nat-oop,3086738,4434475,33.970,1.437,1.108e-15,chain,0
256,4096,z:il2d,nat-oop,3236325,4249100,32.400,1.313,1.108e-15,chain,1
256,8192,z:il2d,nat-oop,7246950,8047500,30.385,1.110,1.525e-15,chain,0
256,8192,z:il2d,nat-oop,7142438,8352225,30.830,1.169,1.525e-15,chain,1
512,2,z:il2d,nat-oop,997,2925,51.371,2.935,3.693e-16,turn,0
512,2,z:il2d,nat-oop,1072,2908,47.781,2.714,3.693e-16,turn,1
512,4,z:il2d,nat-oop,2662,4201,42.321,1.579,4.250e-16,turn,0
512,4,z:il2d,nat-oop,2638,4155,42.704,1.575,4.250e-16,turn,1
512,8,z:il2d,nat-oop,5736,7404,42.843,1.291,4.070e-16,turn,0
512,8,z:il2d,nat-oop,5823,7415,42.205,1.273,4.070e-16,turn,1
512,16,z:il2d,nat-oop,13652,17816,39.005,1.305,4.303e-16,chain+rb,0
512,16,z:il2d,nat-oop,12329,17816,43.189,1.445,4.303e-16,chain+rb,1
512,32,z:il2d,nat-oop,34420,34752,33.320,1.010,4.299e-16,chain+rb2,0
512,32,z:il2d,nat-oop,26690,34904,42.970,1.308,4.299e-16,chain+rb2,1
512,64,z:il2d,nat-oop,53785,72103,45.693,1.341,6.108e-16,chain+rb2,0
512,64,z:il2d,nat-oop,57943,72156,42.414,1.245,6.108e-16,chain+rb2,1
512,128,z:il2d,nat-oop,118433,145963,44.269,1.232,5.257e-16,chain,0
512,128,z:il2d,nat-oop,120480,150223,43.517,1.247,5.257e-16,chain,1
512,256,z:il2d,nat-oop,283420,376460,39.310,1.328,5.142e-16,chain,0
512,256,z:il2d,nat-oop,290107,355660,38.404,1.226,5.142e-16,chain,1
512,512,z:il2d,nat-oop,619225,885350,38.101,1.430,5.388e-16,chain,0
512,512,z:il2d,nat-oop,618937,894575,38.118,1.445,5.388e-16,chain,1
512,1024,z:il2d,nat-oop,1385662,1968213,35.945,1.420,1.078e-15,chain,0
512,1024,z:il2d,nat-oop,1347287,1903025,36.969,1.412,1.078e-15,chain,1
512,2048,z:il2d,nat-oop,3576237,3808725,29.321,1.065,1.154e-15,chain,0
512,2048,z:il2d,nat-oop,3523837,5175288,29.757,1.469,1.154e-15,chain,1
512,4096,z:il2d,nat-oop,7108263,9753125,30.978,1.372,1.495e-15,chain,0
512,4096,z:il2d,nat-oop,7089750,9893300,31.059,1.395,1.495e-15,chain,1
512,8192,z:il2d,nat-oop,16321750,19464500,28.267,1.193,2.834e-15,chain,0
512,8192,z:il2d,nat-oop,16727200,23850425,27.582,1.426,2.834e-15,chain,1
1024,2,z:il2d,nat-oop,2775,6270,40.592,2.260,4.727e-16,turn,0
1024,2,z:il2d,nat-oop,2753,6240,40.914,2.266,4.727e-16,turn,1
1024,4,z:il2d,nat-oop,5518,8837,44.536,1.601,4.205e-16,turn,0
1024,4,z:il2d,nat-oop,5544,8809,44.330,1.589,4.205e-16,turn,1
1024,16,z:il2d,nat-oop,30049,38192,38.167,1.271,4.624e-16,chain+rb2,0
1024,16,z:il2d,nat-oop,46620,59625,24.600,1.279,4.624e-16,chain+rb2,1
1024,32,z:il2d,nat-oop,55779,76223,44.060,1.367,5.386e-16,chain+rb2,0
1024,32,z:il2d,nat-oop,49125,76482,50.028,1.557,5.386e-16,chain+rb2,1
1024,64,z:il2d,nat-oop,132843,166480,39.467,1.253,5.260e-16,chain+rb2,0
1024,64,z:il2d,nat-oop,127583,163303,41.094,1.280,5.260e-16,chain+rb2,1
1024,128,z:il2d,nat-oop,305427,375473,36.477,1.229,5.857e-16,chain,0
1024,128,z:il2d,nat-oop,300133,385580,37.121,1.285,5.857e-16,chain,1
1024,256,z:il2d,nat-oop,563912,1158288,41.838,2.054,5.689e-16,chain,0
1024,256,z:il2d,nat-oop,558000,1121200,42.281,2.009,5.689e-16,chain,1
1024,512,z:il2d,nat-oop,1292275,2516050,38.542,1.947,1.177e-15,chain,0
1024,512,z:il2d,nat-oop,1278575,2412763,38.955,1.887,1.177e-15,chain,1
1024,1024,z:il2d,nat-oop,3250400,6182637,32.260,1.902,1.335e-15,chain,0
1024,1024,z:il2d,nat-oop,3200750,6138850,32.760,1.918,1.335e-15,chain,1
1024,2048,z:il2d,nat-oop,8103600,17669062,27.173,2.180,1.608e-15,chain,0
1024,2048,z:il2d,nat-oop,8008400,13517262,27.496,1.688,1.608e-15,chain,1
1024,4096,z:il2d,nat-oop,17255138,30063675,26.738,1.742,2.847e-15,chain,0
1024,4096,z:il2d,nat-oop,20225888,30094025,22.811,1.488,2.847e-15,chain,1
2048,2,z:il2d,nat-oop,6046,12819,40.648,2.120,2.579e-16,turn,0
2048,2,z:il2d,nat-oop,6043,12867,40.671,2.129,2.579e-16,turn,1
2048,4,z:il2d,nat-oop,12100,18419,44.008,1.522,3.423e-16,turn,0
2048,4,z:il2d,nat-oop,12142,18396,43.854,1.515,3.423e-16,turn,1
2048,8,z:il2d,nat-oop,26728,32916,42.910,1.232,3.691e-16,turn,0
2048,8,z:il2d,nat-oop,26658,37243,43.022,1.397,3.691e-16,turn,1
2048,16,z:il2d,nat-oop,78131,78618,31.455,1.006,5.156e-16,turn,0
2048,16,z:il2d,nat-oop,79275,79048,31.001,0.997,5.156e-16,turn,1
2048,32,z:il2d,nat-oop,155423,160040,33.733,1.030,4.725e-16,chain+rb2,0
2048,32,z:il2d,nat-oop,147817,159990,35.469,1.082,4.725e-16,chain+rb2,1
2048,64,z:il2d,nat-oop,325727,404660,34.204,1.242,5.238e-16,chain+rb2,0
2048,64,z:il2d,nat-oop,332147,408787,33.543,1.231,6.403e-16,chain+rb2,1
2048,128,z:il2d,nat-oop,786825,1061750,29.985,1.349,5.810e-16,chain,0
2048,128,z:il2d,nat-oop,759162,1089613,31.078,1.435,5.810e-16,chain,1
2048,256,z:il2d,nat-oop,2004913,2373125,24.843,1.184,1.244e-15,chain,0
2048,256,z:il2d,nat-oop,2044062,2375850,24.367,1.162,1.244e-15,chain,1
2048,512,z:il2d,nat-oop,3503100,5948113,29.933,1.698,1.332e-15,chain,0
2048,512,z:il2d,nat-oop,3503775,6033787,29.927,1.722,1.332e-15,chain,1
2048,1024,z:il2d,nat-oop,9411762,17455963,23.396,1.855,1.496e-15,chain,0
2048,1024,z:il2d,nat-oop,10404675,17727350,21.164,1.704,1.496e-15,chain,1
2048,2048,z:il2d,nat-oop,19736300,27074375,23.377,1.372,3.100e-15,chain,0
2048,2048,z:il2d,nat-oop,20332637,28964925,22.691,1.425,3.100e-15,chain,1
4096,2,z:il2d,nat-oop,12626,26084,42.174,2.066,3.668e-16,turn,0
4096,2,z:il2d,nat-oop,12650,26169,42.092,2.069,3.668e-16,turn,1
4096,4,z:il2d,nat-oop,25342,37958,45.256,1.498,3.718e-16,turn,0
4096,4,z:il2d,nat-oop,25264,38211,45.396,1.512,3.718e-16,turn,1
4096,8,z:il2d,nat-oop,56023,67816,43.868,1.211,3.878e-16,turn,0
4096,8,z:il2d,nat-oop,55923,67810,43.946,1.213,3.878e-16,turn,1
4096,16,z:il2d,nat-oop,175900,145433,29.806,0.827,4.753e-16,chain+rb,0
4096,16,z:il2d,nat-oop,173137,147537,30.282,0.852,4.753e-16,chain+rb,1
4096,32,z:il2d,nat-oop,326653,386640,34.107,1.184,5.046e-16,chain+rb2,0
4096,32,z:il2d,nat-oop,321453,400847,34.659,1.247,5.046e-16,chain+rb2,1
4096,64,z:il2d,nat-oop,795363,861400,29.663,1.083,6.889e-16,chain+rb2,0
4096,64,z:il2d,nat-oop,786112,866825,30.012,1.103,6.990e-16,chain+rb2,1
4096,128,z:il2d,nat-oop,1811525,1837125,27.495,1.014,1.190e-15,chain,0
4096,128,z:il2d,nat-oop,1893600,2008487,26.303,1.061,9.634e-16,chain,1
4096,256,z:il2d,nat-oop,4063125,6548963,25.807,1.612,1.359e-15,chain,0
4096,256,z:il2d,nat-oop,4193050,6340513,25.007,1.512,1.359e-15,chain,1
4096,512,z:il2d,nat-oop,9840163,15611838,22.378,1.587,1.789e-15,chain,0
4096,512,z:il2d,nat-oop,8767950,15922213,25.114,1.816,1.789e-15,chain,1
4096,1024,z:il2d,nat-oop,19822250,26582900,23.276,1.341,3.042e-15,chain,0
4096,1024,z:il2d,nat-oop,19774650,23787837,23.332,1.203,3.042e-15,chain,1
8192,2,z:il2d,nat-oop,26798,53148,42.798,1.983,3.575e-16,turn,0
8192,2,z:il2d,nat-oop,26965,53206,42.533,1.973,3.575e-16,turn,1
8192,4,z:il2d,nat-oop,54118,78807,45.412,1.456,3.645e-16,turn,0
8192,4,z:il2d,nat-oop,53770,78677,45.705,1.463,3.645e-16,turn,1
8192,8,z:il2d,nat-oop,129740,159517,40.411,1.230,4.123e-16,turn,0
8192,8,z:il2d,nat-oop,139863,159510,37.486,1.140,4.123e-16,turn,1
8192,16,z:il2d,nat-oop,335267,416013,33.231,1.241,4.592e-16,chain+rb,0
8192,16,z:il2d,nat-oop,337720,452893,32.989,1.341,4.592e-16,chain+rb,1
8192,32,z:il2d,nat-oop,834287,895962,28.279,1.074,4.877e-16,chain+rb2,0
8192,32,z:il2d,nat-oop,964012,948687,24.474,0.984,4.877e-16,chain+rb2,1
8192,64,z:il2d,nat-oop,1776925,1975075,28.030,1.112,9.914e-16,chain+rb2,0
8192,64,z:il2d,nat-oop,1739938,2014700,28.626,1.158,1.341e-15,chain+rb2,1
8192,128,z:il2d,nat-oop,4702400,5370313,22.299,1.142,1.275e-15,chain,0
8192,128,z:il2d,nat-oop,4540937,5157138,23.092,1.136,1.275e-15,chain,1
8192,256,z:il2d,nat-oop,9948900,14941750,22.133,1.502,1.546e-15,chain,0
8192,256,z:il2d,nat-oop,10573975,14925837,20.825,1.412,1.191e-15,chain,1
8192,512,z:il2d,nat-oop,23365200,43131362,19.746,1.846,3.037e-15,chain,0
8192,512,z:il2d,nat-oop,23508762,40219800,19.626,1.711,3.037e-15,chain,1
1024,8,z:il2d,nat-oop,12207,15426,43.622,1.264,3.050e-16,turn,0
1024,8,z:il2d,nat-oop,12129,15350,43.903,1.266,3.050e-16,turn,1
