N1,N2,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
8,512,z:il2d,nat-oop,4472,5791,54.951,1.295,4.569e-16,csk,0
8,512,z:il2d,nat-oop,4068,5772,60.416,1.419,4.569e-16,csk,1
8,1024,z:il2d,nat-oop,8468,11880,62.878,1.403,3.823e-16,csk,0
8,1024,z:il2d,nat-oop,8471,11864,62.860,1.401,3.823e-16,csk,1
8,2048,z:il2d,nat-oop,17648,24953,64.988,1.414,3.840e-16,csk,0
8,2048,z:il2d,nat-oop,17670,24951,64.907,1.412,3.840e-16,csk,1
8,4096,z:il2d,nat-oop,38141,52697,64.435,1.382,4.077e-16,csk,0
8,4096,z:il2d,nat-oop,37962,52841,64.738,1.392,4.077e-16,csk,1
8,8192,z:il2d,nat-oop,95953,115353,54.640,1.202,5.210e-16,chain,0
8,8192,z:il2d,nat-oop,95597,114627,54.844,1.199,5.210e-16,chain,1
16,2,z:il2d,nat-oop,24,195,33.327,8.128,2.208e-16,csk+rb,0
16,2,z:il2d,nat-oop,24,195,33.330,8.135,2.208e-16,csk+rb,1
16,4,z:il2d,nat-oop,37,214,51.881,5.779,2.500e-16,csk+rb,0
16,4,z:il2d,nat-oop,37,214,51.999,5.797,2.500e-16,csk+rb,1
16,8,z:il2d,nat-oop,67,245,67.300,3.679,2.004e-16,csk+rb,0
16,8,z:il2d,nat-oop,67,245,67.111,3.671,2.004e-16,csk+rb,1
16,16,z:il2d,nat-oop,158,154,64.608,0.970,2.481e-16,csk+rb2,0
16,16,z:il2d,nat-oop,158,148,64.687,0.933,2.481e-16,csk+rb2,1
16,32,z:il2d,nat-oop,317,354,72.650,1.117,2.963e-16,csk+rb2,0
16,32,z:il2d,nat-oop,317,353,72.674,1.112,2.963e-16,csk+rb2,1
16,64,z:il2d,nat-oop,718,706,71.295,0.983,3.885e-16,chain+rb2,0
16,64,z:il2d,nat-oop,718,710,71.346,0.989,3.885e-16,chain+rb2,1
16,128,z:il2d,nat-oop,1793,1615,62.828,0.901,4.630e-16,csk,0
16,128,z:il2d,nat-oop,1783,1612,63.178,0.904,4.630e-16,csk,1
16,256,z:il2d,nat-oop,4084,6998,60.179,1.714,3.776e-16,csk,0
16,256,z:il2d,nat-oop,4308,7008,57.042,1.626,3.776e-16,csk,1
16,512,z:il2d,nat-oop,8498,14691,62.663,1.729,4.179e-16,csk,0
16,512,z:il2d,nat-oop,9279,14599,57.385,1.573,4.179e-16,csk,1
16,1024,z:il2d,nat-oop,18230,31189,62.913,1.711,3.665e-16,csk,0
16,1024,z:il2d,nat-oop,18107,30983,63.338,1.711,3.665e-16,csk,1
16,2048,z:il2d,nat-oop,38843,78146,63.271,2.012,3.678e-16,csk,0
16,2048,z:il2d,nat-oop,37907,67674,64.833,1.785,3.678e-16,csk,1
16,4096,z:il2d,nat-oop,95317,132933,55.005,1.395,2.885e-16,csk,0
16,4096,z:il2d,nat-oop,101473,133090,51.668,1.312,2.885e-16,csk,1
16,8192,z:il2d,nat-oop,214147,314440,52.026,1.468,4.216e-16,csk,0
16,8192,z:il2d,nat-oop,212947,314473,52.319,1.477,4.216e-16,csk,1
32,2,z:il2d,nat-oop,51,273,37.770,5.361,2.582e-16,chain+rb,0
32,2,z:il2d,nat-oop,50,273,38.240,5.430,2.582e-16,chain+rb,1
32,4,z:il2d,nat-oop,80,319,56.174,4.002,2.046e-16,chain+rb,0
32,4,z:il2d,nat-oop,80,319,56.142,4.003,2.046e-16,chain+rb,1
32,8,z:il2d,nat-oop,149,400,68.696,2.681,2.409e-16,chain+rb,0
32,8,z:il2d,nat-oop,150,404,68.413,2.697,2.409e-16,chain+rb,1
32,16,z:il2d,nat-oop,347,341,66.408,0.983,2.337e-16,chain+rb,0
32,16,z:il2d,nat-oop,348,341,66.202,0.979,2.337e-16,chain+rb,1
32,32,z:il2d,nat-oop,737,720,69.446,0.977,3.852e-16,chain+rb2,0
32,32,z:il2d,nat-oop,717,721,71.438,1.006,2.408e-16,chain+rb2,1
32,64,z:il2d,nat-oop,2284,1911,49.328,0.837,4.020e-16,csk,0
32,64,z:il2d,nat-oop,2484,1957,45.350,0.788,4.020e-16,csk,1
32,128,z:il2d,nat-oop,4350,6904,56.502,1.587,4.517e-16,csk,0
32,128,z:il2d,nat-oop,4423,6902,55.567,1.561,4.517e-16,csk,1
32,256,z:il2d,nat-oop,10238,15134,52.010,1.478,4.621e-16,csk+rb2,0
32,256,z:il2d,nat-oop,10276,15017,51.817,1.461,4.621e-16,csk+rb2,1
32,512,z:il2d,nat-oop,21010,31711,54.588,1.509,5.080e-16,csk,0
32,512,z:il2d,nat-oop,24698,32068,46.437,1.298,5.080e-16,csk,1
32,1024,z:il2d,nat-oop,47192,68225,52.077,1.446,3.535e-16,csk,0
32,1024,z:il2d,nat-oop,43405,68254,56.620,1.572,3.535e-16,csk,1
32,2048,z:il2d,nat-oop,105993,150450,49.464,1.419,4.428e-16,csk,0
32,2048,z:il2d,nat-oop,108657,150737,48.252,1.387,4.428e-16,csk,1
32,4096,z:il2d,nat-oop,265380,321187,41.982,1.210,3.813e-16,chain,0
32,4096,z:il2d,nat-oop,260653,319953,42.743,1.228,3.813e-16,chain,1
32,8192,z:il2d,nat-oop,587288,849800,40.173,1.447,5.250e-16,chain,0
32,8192,z:il2d,nat-oop,572475,875737,41.212,1.530,5.250e-16,chain,1
64,2,z:il2d,nat-oop,99,413,45.173,4.167,3.416e-16,chain+rb,0
64,2,z:il2d,nat-oop,99,414,45.199,4.175,3.416e-16,chain+rb,1
64,4,z:il2d,nat-oop,177,508,57.892,2.873,3.396e-16,chain+rb,0
64,4,z:il2d,nat-oop,177,508,57.938,2.875,3.396e-16,chain+rb,1
64,8,z:il2d,nat-oop,337,685,68.286,2.029,3.181e-16,chain+rb,0
64,8,z:il2d,nat-oop,340,683,67.756,2.010,3.181e-16,chain+rb,1
64,16,z:il2d,nat-oop,798,824,64.173,1.032,3.161e-16,chain+rb,0
64,16,z:il2d,nat-oop,769,825,66.554,1.073,3.161e-16,chain+rb,1
64,32,z:il2d,nat-oop,2181,2001,51.638,0.917,2.978e-16,chain+rb2,0
64,32,z:il2d,nat-oop,2057,2001,54.768,0.973,2.978e-16,chain+rb2,1
64,64,z:il2d,nat-oop,4932,7120,49.832,1.444,3.838e-16,chain+rb2,0
64,64,z:il2d,nat-oop,4943,7111,49.721,1.439,3.838e-16,chain+rb2,1
64,128,z:il2d,nat-oop,13656,13997,38.992,1.025,5.219e-16,csk,0
64,128,z:il2d,nat-oop,13634,13948,39.055,1.023,5.219e-16,csk,1
64,256,z:il2d,nat-oop,23112,32321,49.622,1.398,4.246e-16,chain,0
64,256,z:il2d,nat-oop,22725,32516,50.469,1.431,4.246e-16,chain,1
64,512,z:il2d,nat-oop,54631,67205,44.985,1.230,4.462e-16,chain,0
64,512,z:il2d,nat-oop,51487,66743,47.733,1.296,4.462e-16,chain,1
64,1024,z:il2d,nat-oop,119540,144817,43.859,1.211,3.638e-16,chain,0
64,1024,z:il2d,nat-oop,119033,142643,44.045,1.198,3.638e-16,chain,1
64,2048,z:il2d,nat-oop,301353,329773,36.970,1.094,3.179e-16,chain,0
64,2048,z:il2d,nat-oop,302207,330113,36.866,1.092,3.179e-16,chain,1
64,4096,z:il2d,nat-oop,582525,814125,40.501,1.398,5.559e-16,chain,0
64,4096,z:il2d,nat-oop,576725,776062,40.909,1.346,5.559e-16,chain,1
64,8192,z:il2d,nat-oop,1308600,1566913,38.062,1.197,1.143e-15,chain,0
64,8192,z:il2d,nat-oop,1305938,1615237,38.139,1.237,1.143e-15,chain,1
128,2,z:il2d,nat-oop,210,727,48.730,3.457,3.549e-16,turn,0
128,2,z:il2d,nat-oop,211,727,48.635,3.451,3.549e-16,turn,1
128,4,z:il2d,nat-oop,401,967,57.387,2.408,3.441e-16,turn,0
128,4,z:il2d,nat-oop,402,967,57.310,2.405,3.441e-16,turn,1
128,8,z:il2d,nat-oop,1040,1500,49.212,1.442,4.261e-16,turn,0
128,8,z:il2d,nat-oop,1027,1525,49.871,1.485,4.261e-16,turn,1
128,16,z:il2d,nat-oop,2457,2013,45.839,0.819,2.990e-16,turn,0
128,16,z:il2d,nat-oop,2593,1977,43.441,0.763,2.990e-16,turn,1
128,32,z:il2d,nat-oop,5299,7200,46.375,1.359,4.106e-16,chain+rb2,0
128,32,z:il2d,nat-oop,5318,7225,46.216,1.359,4.106e-16,chain+rb2,1
128,64,z:il2d,nat-oop,10957,15219,48.596,1.389,4.291e-16,chain+rb2,0
128,64,z:il2d,nat-oop,10909,15257,48.813,1.399,4.291e-16,chain+rb2,1
128,128,z:il2d,nat-oop,24176,30035,47.438,1.242,4.330e-16,chain,0
128,128,z:il2d,nat-oop,24274,30093,47.248,1.240,4.330e-16,chain,1
128,256,z:il2d,nat-oop,50187,61143,48.969,1.218,5.279e-16,chain,0
128,256,z:il2d,nat-oop,61400,61041,40.026,0.994,5.279e-16,chain,1
128,512,z:il2d,nat-oop,120450,130057,43.527,1.080,4.766e-16,chain,0
128,512,z:il2d,nat-oop,119530,129473,43.862,1.083,4.766e-16,chain,1
128,1024,z:il2d,nat-oop,269847,313860,41.287,1.163,3.713e-16,chain,0
128,1024,z:il2d,nat-oop,269407,308573,41.354,1.145,3.713e-16,chain,1
128,2048,z:il2d,nat-oop,608800,754713,38.753,1.240,5.797e-16,chain,0
128,2048,z:il2d,nat-oop,616950,751075,38.241,1.217,5.797e-16,chain,1
128,4096,z:il2d,nat-oop,1272650,1461262,39.137,1.148,1.074e-15,chain,0
128,4096,z:il2d,nat-oop,1261875,1424337,39.471,1.129,1.074e-15,chain,1
128,8192,z:il2d,nat-oop,3035312,3300200,34.546,1.087,1.128e-15,chain,0
128,8192,z:il2d,nat-oop,3007225,3178513,34.869,1.057,1.128e-15,chain,1
256,2,z:il2d,nat-oop,416,1350,55.319,3.242,4.134e-16,turn,0
256,2,z:il2d,nat-oop,417,1350,55.247,3.236,4.134e-16,turn,1
256,4,z:il2d,nat-oop,1009,1976,50.737,1.958,3.271e-16,turn,0
256,4,z:il2d,nat-oop,1056,1991,48.474,1.885,3.271e-16,turn,1
256,8,z:il2d,nat-oop,2461,3474,45.765,1.412,3.647e-16,turn,0
256,8,z:il2d,nat-oop,2465,3519,45.687,1.427,3.647e-16,turn,1
256,16,z:il2d,nat-oop,6465,7450,38.012,1.152,3.579e-16,turn,0
256,16,z:il2d,nat-oop,6202,7350,39.626,1.185,3.579e-16,turn,1
256,32,z:il2d,nat-oop,11047,14799,48.201,1.340,3.959e-16,chain+rb2,0
256,32,z:il2d,nat-oop,13934,14870,38.213,1.067,3.959e-16,chain+rb2,1
256,64,z:il2d,nat-oop,22779,30991,50.349,1.361,4.810e-16,chain+rb2,0
256,64,z:il2d,nat-oop,27903,31196,41.102,1.118,4.810e-16,chain+rb2,1
256,128,z:il2d,nat-oop,52216,61307,47.066,1.174,5.694e-16,chain,0
256,128,z:il2d,nat-oop,51880,61682,47.371,1.189,5.694e-16,chain,1
256,256,z:il2d,nat-oop,107097,127533,48.955,1.191,5.798e-16,chain,0
256,256,z:il2d,nat-oop,106650,127810,49.160,1.198,5.798e-16,chain,1
256,512,z:il2d,nat-oop,273893,315713,40.677,1.153,6.621e-16,chain,0
256,512,z:il2d,nat-oop,263140,318247,42.339,1.209,6.621e-16,chain,1
256,1024,z:il2d,nat-oop,588275,786462,40.105,1.337,5.524e-16,chain,0
256,1024,z:il2d,nat-oop,589500,788950,40.022,1.338,5.524e-16,chain,1
256,2048,z:il2d,nat-oop,1292162,1513587,38.546,1.171,1.374e-15,chain,0
256,2048,z:il2d,nat-oop,1267625,1530088,39.292,1.207,1.374e-15,chain,1
256,4096,z:il2d,nat-oop,2854137,3443038,36.739,1.206,1.108e-15,chain,0
256,4096,z:il2d,nat-oop,2831050,3287625,37.038,1.161,1.108e-15,chain,1
256,8192,z:il2d,nat-oop,6926425,7812525,31.791,1.128,1.525e-15,chain,0
256,8192,z:il2d,nat-oop,6891800,7840087,31.951,1.138,1.525e-15,chain,1
512,2,z:il2d,nat-oop,991,2886,51.647,2.911,3.693e-16,turn,0
512,2,z:il2d,nat-oop,988,2901,51.838,2.937,3.693e-16,turn,1
512,4,z:il2d,nat-oop,2538,4180,44.385,1.647,4.250e-16,turn,0
512,4,z:il2d,nat-oop,2424,4124,46.477,1.702,4.250e-16,turn,1
512,8,z:il2d,nat-oop,5373,7541,45.737,1.403,4.070e-16,turn,0
512,8,z:il2d,nat-oop,5372,7398,45.749,1.377,4.070e-16,turn,1
512,16,z:il2d,nat-oop,12799,17737,41.604,1.386,3.995e-16,chain+rb2,0
512,16,z:il2d,nat-oop,15379,17723,34.624,1.152,3.995e-16,chain+rb2,1
512,32,z:il2d,nat-oop,24191,34938,47.409,1.444,4.776e-16,chain+rb2,0
512,32,z:il2d,nat-oop,24330,35409,47.139,1.455,4.776e-16,chain+rb2,1
512,64,z:il2d,nat-oop,47107,72308,52.171,1.535,6.108e-16,chain+rb2,0
512,64,z:il2d,nat-oop,47033,72503,52.253,1.542,6.108e-16,chain+rb2,1
512,128,z:il2d,nat-oop,115820,144833,45.267,1.251,5.257e-16,chain,0
512,128,z:il2d,nat-oop,114163,144860,45.924,1.269,5.257e-16,chain,1
512,256,z:il2d,nat-oop,247287,340220,45.053,1.376,5.142e-16,chain,0
512,256,z:il2d,nat-oop,248247,344580,44.879,1.388,5.142e-16,chain,1
512,512,z:il2d,nat-oop,569600,933900,41.420,1.640,5.388e-16,chain,0
512,512,z:il2d,nat-oop,578150,872963,40.808,1.510,5.388e-16,chain,1
512,1024,z:il2d,nat-oop,1224225,1859950,40.685,1.519,1.078e-15,chain,0
512,1024,z:il2d,nat-oop,1307862,1862187,38.083,1.424,1.078e-15,chain,1
512,2048,z:il2d,nat-oop,3583350,4157362,29.262,1.160,1.154e-15,chain,0
512,2048,z:il2d,nat-oop,3562438,3389612,29.434,0.951,1.154e-15,chain,1
512,4096,z:il2d,nat-oop,6788475,8496512,32.437,1.252,1.495e-15,chain,0
512,4096,z:il2d,nat-oop,6876200,7916538,32.024,1.151,1.495e-15,chain,1
512,8192,z:il2d,nat-oop,16074813,18326200,28.702,1.140,2.834e-15,chain,0
512,8192,z:il2d,nat-oop,16093987,18612887,28.667,1.157,2.834e-15,chain,1
1024,2,z:il2d,nat-oop,2666,6235,42.257,2.339,4.727e-16,turn,0
1024,2,z:il2d,nat-oop,2660,6231,42.353,2.343,4.727e-16,turn,1
1024,4,z:il2d,nat-oop,5381,8773,45.674,1.630,4.205e-16,turn,0
1024,4,z:il2d,nat-oop,5377,8772,45.704,1.631,4.205e-16,turn,1
1024,8,z:il2d,nat-oop,11543,15379,46.130,1.332,3.050e-16,turn,0
1024,8,z:il2d,nat-oop,11540,15363,46.143,1.331,3.050e-16,turn,1
1024,16,z:il2d,nat-oop,27352,38093,41.930,1.393,3.894e-16,turn,0
1024,16,z:il2d,nat-oop,26923,38069,42.599,1.414,3.894e-16,turn,1
1024,32,z:il2d,nat-oop,52080,76052,47.189,1.460,5.050e-16,chain+rb2,0
1024,32,z:il2d,nat-oop,52098,76343,47.172,1.465,5.050e-16,chain+rb2,1
1024,64,z:il2d,nat-oop,119623,162000,43.828,1.354,5.260e-16,chain+rb2,0
1024,64,z:il2d,nat-oop,119547,162467,43.856,1.359,5.260e-16,chain+rb2,1
1024,128,z:il2d,nat-oop,257967,367147,43.188,1.423,5.857e-16,chain,0
1024,128,z:il2d,nat-oop,260080,365433,42.837,1.405,5.857e-16,chain,1
1024,256,z:il2d,nat-oop,538412,1020900,43.819,1.896,5.689e-16,chain,0
1024,256,z:il2d,nat-oop,543425,1014937,43.415,1.868,5.689e-16,chain,1
1024,512,z:il2d,nat-oop,1214875,2186013,40.998,1.799,1.177e-15,chain,0
1024,512,z:il2d,nat-oop,1217513,2209775,40.909,1.815,1.177e-15,chain,1
1024,1024,z:il2d,nat-oop,2871125,4399813,36.521,1.532,1.335e-15,chain,0
1024,1024,z:il2d,nat-oop,2852125,5216563,36.765,1.829,1.335e-15,chain,1
1024,2048,z:il2d,nat-oop,7956100,10031187,27.677,1.261,1.608e-15,chain,0
1024,2048,z:il2d,nat-oop,7996225,9748913,27.538,1.219,1.608e-15,chain,1
1024,4096,z:il2d,nat-oop,16551825,22126612,27.874,1.337,2.847e-15,chain,0
1024,4096,z:il2d,nat-oop,16399550,22117188,28.133,1.349,2.847e-15,chain,1
2048,2,z:il2d,nat-oop,5845,12842,42.043,2.197,2.579e-16,turn,0
2048,2,z:il2d,nat-oop,5861,12831,41.929,2.189,2.579e-16,turn,1
2048,4,z:il2d,nat-oop,11877,18455,44.834,1.554,3.423e-16,turn,0
2048,4,z:il2d,nat-oop,11890,18423,44.785,1.549,3.423e-16,turn,1
2048,8,z:il2d,nat-oop,25460,32790,45.047,1.288,3.691e-16,turn,0
2048,8,z:il2d,nat-oop,25470,32698,45.029,1.284,3.691e-16,turn,1
2048,16,z:il2d,nat-oop,59995,79143,40.963,1.319,5.156e-16,turn,0
2048,16,z:il2d,nat-oop,57805,79225,42.515,1.371,5.156e-16,turn,1
2048,32,z:il2d,nat-oop,155103,160200,33.802,1.033,4.331e-16,chain+rb2,0
2048,32,z:il2d,nat-oop,152853,160197,34.300,1.048,4.331e-16,chain+rb2,1
2048,64,z:il2d,nat-oop,347700,402047,32.042,1.156,5.238e-16,chain+rb2,0
2048,64,z:il2d,nat-oop,333067,423907,33.450,1.273,5.238e-16,chain+rb2,1
2048,128,z:il2d,nat-oop,788050,1122788,29.938,1.425,5.810e-16,chain,0
2048,128,z:il2d,nat-oop,768813,1126938,30.688,1.466,5.810e-16,chain,1
2048,256,z:il2d,nat-oop,1556650,2363238,31.997,1.518,1.215e-15,chain,0
2048,256,z:il2d,nat-oop,1577225,2339700,31.579,1.483,1.215e-15,chain,1
2048,512,z:il2d,nat-oop,3665975,6112263,28.603,1.667,1.332e-15,chain,0
2048,512,z:il2d,nat-oop,3690600,6340462,28.412,1.718,1.332e-15,chain,1
2048,1024,z:il2d,nat-oop,9770100,14454350,22.538,1.479,1.496e-15,chain,0
2048,1024,z:il2d,nat-oop,9539200,13950025,23.084,1.462,1.496e-15,chain,1
2048,2048,z:il2d,nat-oop,20501137,27741213,22.505,1.353,3.100e-15,chain,0
2048,2048,z:il2d,nat-oop,21040475,28203875,21.928,1.340,3.100e-15,chain,1
4096,2,z:il2d,nat-oop,12222,26021,43.567,2.129,3.668e-16,turn,0
4096,2,z:il2d,nat-oop,12224,26020,43.560,2.129,3.668e-16,turn,1
4096,4,z:il2d,nat-oop,24905,37799,46.050,1.518,3.718e-16,turn,0
4096,4,z:il2d,nat-oop,24923,37697,46.017,1.513,3.718e-16,turn,1
4096,8,z:il2d,nat-oop,53448,67207,45.982,1.257,3.878e-16,turn,0
4096,8,z:il2d,nat-oop,53107,67364,46.277,1.268,3.878e-16,turn,1
4096,16,z:il2d,nat-oop,138290,147127,37.912,1.064,2.925e-16,turn,0
4096,16,z:il2d,nat-oop,139343,145297,37.626,1.043,2.925e-16,turn,1
4096,32,z:il2d,nat-oop,330207,368900,33.740,1.117,5.046e-16,chain+rb2,0
4096,32,z:il2d,nat-oop,337867,354467,32.975,1.049,5.046e-16,chain+rb2,1
4096,64,z:il2d,nat-oop,772062,866462,30.558,1.122,6.990e-16,chain+rb2,0
4096,64,z:il2d,nat-oop,729762,865975,32.330,1.187,6.990e-16,chain+rb2,1
4096,128,z:il2d,nat-oop,1701175,1773488,29.278,1.043,9.847e-16,chain,0
4096,128,z:il2d,nat-oop,1890562,1755488,26.345,0.929,1.226e-15,chain,1
4096,256,z:il2d,nat-oop,4389375,4533662,23.889,1.033,1.359e-15,chain,0
4096,256,z:il2d,nat-oop,4132525,4648812,25.374,1.125,1.359e-15,chain,1
4096,512,z:il2d,nat-oop,8455100,13090862,26.044,1.548,1.789e-15,chain,0
4096,512,z:il2d,nat-oop,8724137,14268100,25.240,1.635,1.789e-15,chain,1
4096,1024,z:il2d,nat-oop,23565425,37905688,19.578,1.609,3.098e-15,chain,0
4096,1024,z:il2d,nat-oop,21325813,36925912,21.635,1.732,3.098e-15,chain,1
8192,2,z:il2d,nat-oop,26085,53265,43.967,2.042,3.575e-16,turn,0
8192,2,z:il2d,nat-oop,26120,53497,43.907,2.048,3.575e-16,turn,1
8192,4,z:il2d,nat-oop,52730,77538,46.608,1.470,3.645e-16,turn,0
8192,4,z:il2d,nat-oop,52682,77713,46.650,1.475,3.645e-16,turn,1
8192,8,z:il2d,nat-oop,125953,158727,41.626,1.260,4.123e-16,turn,0
8192,8,z:il2d,nat-oop,126260,160000,41.524,1.267,4.123e-16,turn,1
8192,16,z:il2d,nat-oop,300820,413633,37.036,1.375,3.061e-16,turn,0
8192,16,z:il2d,nat-oop,307733,412293,36.204,1.340,3.061e-16,turn,1
8192,32,z:il2d,nat-oop,732650,868650,32.202,1.186,4.877e-16,chain+rb2,0
8192,32,z:il2d,nat-oop,714712,882250,33.010,1.234,4.877e-16,chain+rb2,1
8192,64,z:il2d,nat-oop,1685225,1917863,29.555,1.138,1.341e-15,chain+rb2,0
8192,64,z:il2d,nat-oop,1656512,2046425,30.068,1.235,1.341e-15,chain+rb2,1
8192,128,z:il2d,nat-oop,3802288,4543287,27.578,1.195,1.275e-15,chain,0
8192,128,z:il2d,nat-oop,3744362,4537425,28.004,1.212,1.275e-15,chain,1
8192,256,z:il2d,nat-oop,9626763,13569475,22.874,1.410,1.546e-15,chain,0
8192,256,z:il2d,nat-oop,9566963,13565575,23.017,1.418,1.546e-15,chain,1
8192,512,z:il2d,nat-oop,20206550,38377175,22.833,1.899,3.010e-15,chain,0
8192,512,z:il2d,nat-oop,19956225,38312825,23.119,1.920,3.010e-15,chain,1
